Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 30,Trp Dbl
2012-13,19.0,NOH,NBA,PF,64.0,60.0,1846.0,349.0,676.0,0.516,0.0,6.0,0.0,349.0,670.0,0.521,0.516,169.0,225.0,0.751,165.0,357.0,522.0,63.0,75.0,112.0,89.0,158.0,867.0,,0.0
2013-14,20.0,NOP,NBA,PF,67.0,66.0,2358.0,522.0,1005.0,0.519,2.0,9.0,0.222,520.0,996.0,0.522,0.52,348.0,440.0,0.791,207.0,466.0,673.0,105.0,89.0,189.0,109.0,200.0,1394.0,,0.0
2014-15,21.0,NOP,NBA,PF,68.0,68.0,2455.0,642.0,1199.0,0.535,1.0,12.0,0.083,641.0,1187.0,0.54,0.536,371.0,461.0,0.805,173.0,523.0,696.0,149.0,100.0,200.0,95.0,141.0,1656.0,,0.0
2015-16,22.0,NOP,NBA,C,61.0,61.0,2164.0,560.0,1136.0,0.493,35.0,108.0,0.324,525.0,1028.0,0.511,0.508,326.0,430.0,0.758,130.0,497.0,627.0,116.0,78.0,125.0,121.0,148.0,1481.0,,0.0
2016-17,23.0,NOP,NBA,C,75.0,75.0,2708.0,770.0,1526.0,0.505,40.0,134.0,0.299,730.0,1392.0,0.524,0.518,519.0,647.0,0.802,172.0,712.0,884.0,157.0,94.0,167.0,181.0,168.0,2099.0,,0.0
2017-18,24.0,NOP,NBA,PF,75.0,75.0,2727.0,780.0,1462.0,0.534,55.0,162.0,0.34,725.0,1300.0,0.558,0.552,495.0,598.0,0.828,187.0,645.0,832.0,174.0,115.0,193.0,162.0,159.0,2110.0,,1.0
2018-19,25.0,NOP,NBA,C,56.0,56.0,1850.0,530.0,1026.0,0.517,48.0,145.0,0.331,482.0,881.0,0.547,0.54,344.0,433.0,0.794,174.0,498.0,672.0,218.0,88.0,135.0,112.0,132.0,1452.0,,0.0
2019-20,26.0,LAL,NBA,PF,62.0,62.0,2131.0,551.0,1096.0,0.503,72.0,218.0,0.33,479.0,878.0,0.546,0.536,444.0,525.0,0.846,142.0,435.0,577.0,200.0,91.0,143.0,154.0,156.0,1618.0,,0.0
2020-21,27.0,LAL,NBA,PF,10.0,10.0,325.0,89.0,158.0,0.563,13.0,32.0,0.406,76.0,126.0,0.603,0.604,34.0,45.0,0.756,17.0,70.0,87.0,31.0,12.0,19.0,21.0,16.0,225.0,,0.0
