Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1986,22.0,SEA,NBA,SF,82.0,80.0,2706.0,10.5,21.4,0.49,0.0,0.2,0.2,10.5,21.2,0.492,4.6,6.6,0.687,5.6,6.3,11.9,3.5,1.8,0.7,4.5,5.6,25.6,,103.0,106.0
1987,23.0,SEA,NBA,SF,82.0,82.0,3031.0,12.5,24.6,0.509,0.0,0.2,0.214,12.5,24.4,0.512,4.3,6.1,0.696,5.3,5.7,11.0,3.2,1.8,0.8,3.6,4.7,29.4,,111.0,110.0
1988,24.0,SEA,NBA,SF,78.0,77.0,2703.0,12.2,24.9,0.488,0.2,0.9,0.28,11.9,24.0,0.496,5.0,7.0,0.715,3.7,5.5,9.2,4.7,1.7,0.9,4.0,4.1,29.6,,108.0,109.0
1989,25.0,SEA,NBA,SF,82.0,10.0,2385.0,13.6,27.8,0.489,0.2,0.7,0.306,13.4,27.1,0.494,6.3,8.6,0.732,3.6,5.1,8.7,2.7,1.7,0.8,4.2,4.6,33.7,,108.0,110.0
1990,26.0,SEA,NBA,SF,69.0,67.0,2432.0,12.7,25.5,0.496,0.1,0.4,0.294,12.5,25.2,0.498,5.1,6.9,0.733,3.4,5.8,9.3,3.5,1.5,0.7,3.9,4.8,30.5,,109.0,111.0
1991,27.0,TOT,NBA,SF,81.0,79.0,2634.0,10.7,21.6,0.497,0.0,0.1,0.0,10.7,21.5,0.501,3.5,4.9,0.723,3.2,7.0,10.1,3.4,1.4,0.8,3.4,4.8,25.0,,105.0,107.0
1991,27.0,SEA,NBA,SF,15.0,15.0,529.0,13.1,27.4,0.479,0.0,0.3,0.0,13.1,27.1,0.484,4.6,6.5,0.71,3.4,4.2,7.6,3.6,2.5,0.4,3.8,4.7,30.8,,105.0,109.0
1991,27.0,PHO,NBA,SF,66.0,64.0,2105.0,10.2,20.2,0.503,0.0,0.1,0.0,10.2,20.1,0.506,3.3,4.5,0.727,3.1,7.7,10.7,3.4,1.1,0.9,3.3,4.8,23.6,,106.0,107.0
1992,28.0,NYK,NBA,SF,82.0,82.0,2344.0,10.8,22.5,0.478,0.3,0.9,0.308,10.5,21.6,0.485,3.0,4.2,0.714,3.9,6.3,10.1,3.3,1.3,0.5,3.2,5.3,24.8,,104.0,106.0
1993,29.0,BOS,NBA,PF,82.0,27.0,2215.0,10.4,21.1,0.495,0.1,0.5,0.273,10.3,20.6,0.5,4.4,5.5,0.793,3.8,7.3,11.2,3.7,1.6,1.2,3.9,5.7,25.4,,106.0,107.0
1994,30.0,BOS,NBA,SF,82.0,5.0,1971.0,9.9,21.4,0.461,0.3,1.0,0.244,9.6,20.3,0.472,3.7,5.4,0.676,3.6,6.6,10.2,3.2,1.2,1.0,3.0,4.9,23.6,,101.0,109.0
1995,31.0,BOS,NBA,SF,68.0,15.0,1430.0,8.8,19.5,0.451,0.2,0.7,0.286,8.6,18.7,0.457,3.2,4.5,0.712,3.4,7.4,10.7,3.9,1.1,0.7,3.2,5.2,21.0,,102.0,111.0
1997,33.0,NJN,NBA,PF,62.0,5.0,1170.0,6.1,15.8,0.389,0.2,1.1,0.2,5.9,14.7,0.403,2.9,4.0,0.73,5.5,8.6,14.1,2.9,1.6,0.8,3.1,6.4,15.4,,97.0,109.0
1998,34.0,NJN,NBA,SF,20.0,0.0,180.0,2.9,8.8,0.333,0.0,0.0,,2.9,8.8,0.333,1.5,2.3,0.625,3.5,5.6,9.1,2.6,0.9,0.6,2.3,6.7,7.3,,87.0,109.0
