Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1996,23.0,IND,NBA,PG,59,1,9.7,1.2,2.8,.423,0.1,0.4,.320,1.0,2.3,.442,.448,1.3,1.5,.833,0.2,0.6,0.7,1.6,0.3,0.1,1.1,1.4,3.7
1997,24.0,IND,NBA,PG,76,46,27.2,3.6,8.2,.442,0.8,2.0,.368,2.9,6.1,.467,.488,2.0,2.6,.756,0.5,1.7,2.2,4.2,1.3,0.1,2.0,2.9,9.9
1998,25.0,IND,NBA,PG,82,0,18.9,2.5,5.9,.419,0.3,0.9,.300,2.2,5.0,.439,.441,1.4,1.6,.855,0.3,1.1,1.5,3.4,1.0,0.1,1.4,2.4,6.5
1999,26.0,IND,NBA,PG,49,0,21.3,2.6,6.2,.416,0.4,1.2,.373,2.1,5.0,.427,.452,1.4,1.7,.843,0.4,1.2,1.6,3.4,0.9,0.1,1.3,2.3,7.1
2001,28.0,IND,NBA,PG,77,21,31.9,4.5,10.2,.440,0.5,1.3,.381,4.0,9.0,.449,.464,2.4,2.9,.827,0.5,2.4,2.9,6.1,1.4,0.1,1.6,3.2,11.9
2002,29.0,TOT,NBA,PG,74,21,23.6,3.1,7.0,.440,0.3,0.8,.356,2.8,6.2,.451,.460,1.4,1.6,.897,0.3,1.8,2.0,4.4,1.2,0.1,1.3,2.3,7.9
2002,29.0,IND,NBA,PG,44,3,21.7,2.6,6.0,.439,0.3,0.8,.382,2.3,5.2,.448,.464,1.3,1.5,.877,0.2,1.4,1.6,4.0,1.3,0.1,1.3,2.3,6.9
2002,29.0,CHI,NBA,PG,30,18,26.4,3.7,8.5,.441,0.3,0.8,.320,3.5,7.6,.454,.457,1.6,1.7,.922,0.3,2.4,2.7,5.0,1.1,0.0,1.3,2.4,9.3
2003,30.0,MIA,NBA,PG,72,52,25.1,3.2,8.1,.396,0.5,1.5,.330,2.7,6.6,.411,.427,1.5,1.7,.854,0.4,1.7,2.0,3.5,0.6,0.1,1.5,2.4,8.4
2004,31.0,DAL,NBA,PG,61,1,12.5,1.0,2.8,.372,0.0,0.3,.150,1.0,2.5,.401,.381,0.7,0.8,.870,0.3,0.8,1.1,1.8,0.5,0.1,0.5,1.1,2.8
2005,32.0,NJN,NBA,PG,76,6,19.2,2.5,5.9,.420,0.3,1.1,.306,2.2,4.8,.447,.449,1.4,1.6,.885,0.3,1.2,1.4,1.9,0.9,0.1,0.9,1.9,6.8
2006,33.0,Did Not Play (other pro league—Russia),Did Not Play (other pro league—Russia),Did Not Play (other pro league—Russia),Did Not Play (other pro league—Russia),Did Not Play (other pro league—Russia),Did Not Play (other pro league—Russia),Did Not Play (other pro league—Russia),Did Not Play (other pro league—Russia),Did Not Play (other pro league—Russia),Did Not Play (other pro league—Russia),Did Not Play (other pro league—Russia),Did Not Play (other pro league—Russia),Did Not Play (other pro league—Russia),Did Not Play (other pro league—Russia),Did Not Play (other pro league—Russia),Did Not Play (other pro league—Russia),Did Not Play (other pro league—Russia),Did Not Play (other pro league—Russia),Did Not Play (other pro league—Russia),Did Not Play (other pro league—Russia),Did Not Play (other pro league—Russia),Did Not Play (other pro league—Russia),Did Not Play (other pro league—Russia),Did Not Play (other pro league—Russia),Did Not Play (other pro league—Russia),Did Not Play (other pro league—Russia),Did Not Play (other pro league—Russia),Did Not Play (other pro league—Russia)
2007,34.0,Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy)
2008,35.0,Did Not Play (other pro league),Did Not Play (other pro league),Did Not Play (other pro league),Did Not Play (other pro league),Did Not Play (other pro league),Did Not Play (other pro league),Did Not Play (other pro league),Did Not Play (other pro league),Did Not Play (other pro league),Did Not Play (other pro league),Did Not Play (other pro league),Did Not Play (other pro league),Did Not Play (other pro league),Did Not Play (other pro league),Did Not Play (other pro league),Did Not Play (other pro league),Did Not Play (other pro league),Did Not Play (other pro league),Did Not Play (other pro league),Did Not Play (other pro league),Did Not Play (other pro league),Did Not Play (other pro league),Did Not Play (other pro league),Did Not Play (other pro league),Did Not Play (other pro league),Did Not Play (other pro league),Did Not Play (other pro league),Did Not Play (other pro league)
2009,36.0,Did Not Play (other pro league),Did Not Play (other pro league),Did Not Play (other pro league),Did Not Play (other pro league),Did Not Play (other pro league),Did Not Play (other pro league),Did Not Play (other pro league),Did Not Play (other pro league),Did Not Play (other pro league),Did Not Play (other pro league),Did Not Play (other pro league),Did Not Play (other pro league),Did Not Play (other pro league),Did Not Play (other pro league),Did Not Play (other pro league),Did Not Play (other pro league),Did Not Play (other pro league),Did Not Play (other pro league),Did Not Play (other pro league),Did Not Play (other pro league),Did Not Play (other pro league),Did Not Play (other pro league),Did Not Play (other pro league),Did Not Play (other pro league),Did Not Play (other pro league),Did Not Play (other pro league),Did Not Play (other pro league),Did Not Play (other pro league)
