Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1998,21.0,LAC,NBA,PF,71.0,3.0,1513.0,321.0,675.0,0.476,0.0,1.0,0.0,321.0,674.0,0.476,0.476,173.0,244.0,0.709,118.0,178.0,296.0,53.0,34.0,40.0,107.0,222.0,815.0
1999,22.0,LAC,NBA,PF,46.0,45.0,1505.0,311.0,675.0,0.461,1.0,6.0,0.167,310.0,669.0,0.463,0.461,150.0,206.0,0.728,100.0,142.0,242.0,67.0,16.0,29.0,120.0,179.0,773.0
2001,24.0,HOU,NBA,SF,69.0,69.0,1972.0,390.0,797.0,0.489,0.0,4.0,0.0,390.0,793.0,0.492,0.489,119.0,162.0,0.735,109.0,269.0,378.0,104.0,28.0,38.0,125.0,208.0,899.0
2003,26.0,HOU,NBA,PF,67.0,9.0,1377.0,231.0,535.0,0.432,0.0,2.0,0.0,231.0,533.0,0.433,0.432,100.0,138.0,0.725,95.0,143.0,238.0,66.0,22.0,22.0,100.0,151.0,562.0
2004,27.0,HOU,NBA,PF,75.0,10.0,2081.0,367.0,765.0,0.48,0.0,2.0,0.0,367.0,763.0,0.481,0.48,128.0,174.0,0.736,131.0,253.0,384.0,107.0,43.0,47.0,149.0,253.0,862.0
2005,28.0,TOT,NBA,"C,PF",65.0,16.0,1336.0,203.0,446.0,0.455,3.0,9.0,0.333,200.0,437.0,0.458,0.459,63.0,103.0,0.612,67.0,190.0,257.0,67.0,27.0,20.0,94.0,180.0,472.0
2005,28.0,HOU,NBA,PF,38.0,16.0,905.0,127.0,292.0,0.435,3.0,8.0,0.375,124.0,284.0,0.437,0.44,39.0,60.0,0.65,41.0,123.0,164.0,53.0,16.0,12.0,63.0,123.0,296.0
2005,28.0,NYK,NBA,C,27.0,0.0,431.0,76.0,154.0,0.494,0.0,1.0,0.0,76.0,153.0,0.497,0.494,24.0,43.0,0.558,26.0,67.0,93.0,14.0,11.0,8.0,31.0,57.0,176.0
2006,29.0,NYK,NBA,PF,67.0,13.0,1210.0,182.0,389.0,0.468,0.0,1.0,0.0,182.0,388.0,0.469,0.468,58.0,83.0,0.699,65.0,164.0,229.0,53.0,21.0,14.0,103.0,177.0,422.0
2007,30.0,SAC,NBA,PF,12.0,2.0,103.0,8.0,28.0,0.286,0.0,0.0,,8.0,28.0,0.286,0.286,8.0,13.0,0.615,10.0,18.0,28.0,5.0,4.0,1.0,6.0,16.0,24.0
