Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1983,6,137,CLE,Cleveland Cavaliers,John Bagley,"April 23, 1960",22.0,NBA,PG,68.0,3.0,990.0,8.0,18.5,0.43,0.0,0.7,0.0,8.0,17.8,0.45,3.2,4.2,0.76,0.8,3.9,4.8,8.3,2.7,0.2,5.9,3.7,19.2,,89.0,106.0
1984,6,137,CLE,Cleveland Cavaliers,John Bagley,"April 23, 1960",23.0,NBA,PG,76.0,19.0,1712.0,7.4,17.5,0.42,0.1,0.5,0.12,7.3,17.0,0.43,4.5,5.7,0.79,1.4,3.1,4.5,9.6,2.2,0.1,4.9,3.3,19.4,,97.0,110.0
1985,6,137,CLE,Cleveland Cavaliers,John Bagley,"April 23, 1960",24.0,NBA,PG,81.0,65.0,2401.0,6.6,13.6,0.49,0.1,0.5,0.12,6.6,13.1,0.5,2.5,3.3,0.75,1.1,4.6,5.7,13.7,2.5,0.1,4.1,2.6,15.8,,108.0,108.0
1986,6,137,CLE,Cleveland Cavaliers,John Bagley,"April 23, 1960",25.0,NBA,PG,78.0,77.0,2472.0,7.0,16.5,0.42,0.2,0.7,0.24,6.8,15.8,0.43,3.2,4.1,0.79,1.5,3.8,5.3,14.0,2.3,0.2,4.6,3.2,17.4,,102.0,109.0
1987,6,137,CLE,Cleveland Cavaliers,John Bagley,"April 23, 1960",26.0,NBA,PG,72.0,67.0,2182.0,6.8,15.9,0.43,0.7,2.2,0.3,6.1,13.7,0.45,2.5,3.0,0.83,1.2,4.3,5.5,8.2,2.0,0.2,3.5,2.5,16.7,,101.0,108.0
1988,3,137,NJN,New Jersey Nets,John Bagley,"April 23, 1960",27.0,NBA,PG,82.0,74.0,2774.0,6.9,15.7,0.44,0.8,2.8,0.29,6.1,12.9,0.47,2.6,3.2,0.82,1.1,3.4,4.5,8.4,1.9,0.2,3.5,2.8,17.2,,102.0,111.0
1989,3,137,NJN,New Jersey Nets,John Bagley,"April 23, 1960",28.0,NBA,PG,68.0,20.0,1642.0,5.8,14.0,0.42,0.3,1.6,0.2,5.5,12.5,0.44,2.6,3.6,0.72,1.1,3.2,4.2,11.4,2.1,0.1,4.6,3.4,14.6,,96.0,111.0
1990,2,137,BOS,Boston Celtics,John Bagley,"April 23, 1960",29.0,NBA,PG,54.0,17.0,1095.0,4.5,9.7,0.46,0.0,0.8,0.06,4.4,8.9,0.5,1.3,1.7,0.74,1.2,2.8,4.0,13.2,1.8,0.2,4.0,3.4,10.3,,102.0,111.0
1992,2,137,BOS,Boston Celtics,John Bagley,"April 23, 1960",31.0,NBA,PG,73.0,59.0,1742.0,6.4,14.6,0.44,0.3,1.2,0.24,6.1,13.3,0.46,2.0,2.7,0.72,1.1,3.5,4.6,13.8,1.6,0.1,4.3,3.5,15.1,,102.0,110.0
1993,2,137,BOS,Boston Celtics,John Bagley,"April 23, 1960",32.0,NBA,PG,10.0,0.0,97.0,4.7,13.0,0.36,0.0,0.5,0.0,4.7,12.5,0.38,2.6,3.1,0.83,0.5,3.1,3.6,10.4,1.0,0.0,8.9,5.7,12.0,,70.0,112.0
1994,1,137,ATL,Atlanta Hawks,John Bagley,"April 23, 1960",33.0,NBA,PG,3.0,0.0,13.0,0.0,7.8,0.0,0.0,0.0,,0.0,7.8,0.0,7.8,7.8,1.0,0.0,3.9,3.9,11.8,0.0,0.0,0.0,7.8,7.8,,121.0,109.0
