Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1995,14.0,1993,LAL,Los Angeles Lakers,Anthony Miller,1971-10-22,23.0,NBA,PF,46,1,11.5,1.5,2.9,0.53,0.0,0.1,0.4,1.5,2.8,0.535,0.538,1.0,1.7,0.618,1.5,1.8,3.3,0.8,0.4,0.2,0.8,1.7,4.1
1996,14.0,1993,LAL,Los Angeles Lakers,Anthony Miller,1971-10-22,24.0,NBA,PF,27,0,4.6,0.6,1.3,0.429,0.0,0.1,0.0,0.6,1.2,0.455,0.429,0.2,0.4,0.6,0.4,0.5,0.9,0.1,0.1,0.0,0.3,0.7,1.3
1997,1.0,1993,ATL,Atlanta Hawks,Anthony Miller,1971-10-22,25.0,NBA,PF,1,0,14.0,0.0,5.0,0.0,0.0,0.0,,0.0,5.0,0.0,0.0,0.0,0.0,,2.0,5.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0
1998,1.0,1993,ATL,Atlanta Hawks,Anthony Miller,1971-10-22,26.0,NBA,PF,37,0,6.2,0.8,1.4,0.558,0.0,0.0,,0.8,1.4,0.558,0.558,0.6,1.1,0.538,0.8,1.1,1.9,0.1,0.4,0.1,0.4,1.1,2.1
1999,11.0,1993,HOU,Houston Rockets,Anthony Miller,1971-10-22,27.0,NBA,PF,29,0,8.6,1.0,2.1,0.467,0.0,0.0,0.0,1.0,2.0,0.475,0.467,0.5,0.8,0.636,0.9,1.4,2.3,0.2,0.2,0.2,0.3,1.2,2.4
2000,11.0,1993,HOU,Houston Rockets,Anthony Miller,1971-10-22,28.0,NBA,PF,35,14,13.6,1.5,2.8,0.536,0.0,0.0,,1.5,2.8,0.536,0.536,0.7,1.5,0.51,1.4,3.3,4.7,0.5,0.3,0.3,0.5,1.9,3.7
2001,31.0,1993,TOT,Total After Trade,Anthony Miller,1971-10-22,29.0,NBA,PF,4,0,2.8,0.3,0.5,0.5,0.0,0.0,,0.3,0.5,0.5,0.5,0.0,0.0,,0.0,0.5,0.5,0.0,0.0,0.0,0.3,0.3,0.5
2001,1.0,1993,ATL,Atlanta Hawks,Anthony Miller,1971-10-22,29.0,NBA,PF,2,0,3.0,0.5,1.0,0.5,0.0,0.0,,0.5,1.0,0.5,0.5,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,1.0
2001,11.0,1993,HOU,Houston Rockets,Anthony Miller,1971-10-22,29.0,NBA,PF,1,0,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2001,23.0,1993,PHI,Philadelphia 76Ers,Anthony Miller,1971-10-22,29.0,NBA,PF,1,0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005,1.0,1993,ATL,Atlanta Hawks,Anthony Miller,1971-10-22,33.0,NBA,PF,2,0,4.5,1.0,1.5,0.667,0.0,0.0,,1.0,1.5,0.667,0.667,0.0,0.0,,0.0,0.5,0.5,0.5,0.5,0.0,0.5,1.0,2.0
