Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1994,10,3054,GSW,Golden State Warriors,20.0,NBA,C,3.0,3.0,109.0,7.3,13.2,0.55,0.0,0.7,0.0,7.3,12.6,0.58,1.0,3.3,0.3,4.3,4.3,8.6,8.9,1.0,3.0,3.0,3.6,15.5
1997,30,3054,WSB,Washington Bullets,23.0,NBA,PF,3.0,3.0,106.0,6.5,10.2,0.63,1.7,3.7,0.46,4.8,6.5,0.74,1.4,2.7,0.5,2.4,5.8,8.2,3.4,0.7,2.4,5.4,6.1,16.0
1999,26,3054,SAC,Sacramento Kings,25.0,NBA,PF,5.0,5.0,192.0,5.8,15.0,0.39,0.4,1.3,0.29,5.4,13.7,0.4,1.9,4.7,0.4,2.4,6.4,8.8,3.7,1.7,0.9,3.7,3.7,13.9
2001,26,3054,SAC,Sacramento Kings,27.0,NBA,PF,8.0,8.0,348.0,7.9,20.3,0.39,0.0,0.1,0.0,7.9,20.2,0.39,3.5,5.1,0.69,3.5,6.0,9.5,2.6,0.9,0.8,3.2,3.0,19.2
2002,26,3054,SAC,Sacramento Kings,28.0,NBA,PF,16.0,16.0,667.0,8.6,17.2,0.5,0.0,0.2,0.0,8.6,17.0,0.51,3.2,5.3,0.6,2.6,6.7,9.3,4.0,0.8,1.3,2.5,3.5,20.5
2003,26,3054,SAC,Sacramento Kings,29.0,NBA,PF,7.0,7.0,246.0,9.8,19.8,0.5,0.0,0.4,0.0,9.8,19.3,0.51,4.7,7.2,0.65,2.6,5.9,8.5,3.7,1.5,1.2,3.4,3.7,24.3
2004,26,3054,SAC,Sacramento Kings,30.0,NBA,PF,12.0,12.0,446.0,7.3,16.1,0.45,0.1,0.3,0.25,7.2,15.7,0.46,3.2,5.2,0.62,1.9,6.1,8.0,3.6,1.3,0.8,3.1,2.7,17.8
2005,23,3054,PHI,Philadelphia 76Ers,31.0,NBA,PF,5.0,5.0,186.0,7.5,18.4,0.41,1.0,2.7,0.36,6.6,15.7,0.42,2.3,3.1,0.75,2.3,3.3,5.6,2.7,1.2,0.2,2.1,3.9,18.4
2007,9,3054,DET,Detroit Pistons,33.0,NBA,PF,16.0,16.0,404.0,5.9,11.2,0.52,0.0,0.1,0.0,5.9,11.1,0.53,2.3,4.4,0.53,3.2,5.7,8.9,2.1,1.2,0.8,2.2,4.5,14.1
