Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2004,9,1986,DET,Detroit Pistons,18.0,NBA,C,34.0,0.0,159.0,5.8,22.3,0.26,0.0,0.3,0.0,5.8,22.0,0.27,4.8,8.2,0.58,3.8,11.0,14.8,2.4,2.4,5.2,4.5,11.3,16.5,,69.0,88.0
2005,9,1986,DET,Detroit Pistons,19.0,NBA,C,37.0,2.0,254.0,5.4,16.5,0.33,0.0,0.0,,5.4,16.5,0.33,3.7,5.2,0.71,0.7,8.7,9.3,1.5,0.4,3.7,3.5,6.7,14.5,,75.0,100.0
2006,31,1986,TOT,Total After Trade,20.0,NBA,C,55.0,1.0,767.0,8.5,16.6,0.51,0.0,0.1,0.0,8.5,16.5,0.51,2.0,3.6,0.56,3.1,7.6,10.7,2.9,1.0,5.5,3.6,6.5,18.9,,98.0,103.0
2006,9,1986,DET,Detroit Pistons,20.0,NBA,C,25.0,0.0,140.0,6.7,13.0,0.52,0.0,0.8,0.0,6.7,12.2,0.55,1.2,3.2,0.38,4.0,7.1,11.1,3.6,1.2,5.9,5.9,9.9,14.6,,84.0,99.0
2006,22,1986,ORL,Orlando Magic,20.0,NBA,C,30.0,1.0,627.0,8.8,17.4,0.51,0.0,0.0,,8.8,17.4,0.51,2.2,3.6,0.6,2.9,7.7,10.7,2.8,1.0,5.4,3.1,5.8,19.9,,101.0,103.0
2007,22,1986,ORL,Orlando Magic,21.0,NBA,PF,80.0,16.0,1913.0,7.0,15.3,0.45,0.0,0.0,0.0,7.0,15.3,0.46,3.9,6.4,0.61,4.0,8.2,12.2,2.5,1.2,3.9,3.5,6.1,17.8,,98.0,101.0
2008,15,1986,MEM,Memphis Grizzlies,22.0,NBA,C,70.0,64.0,1663.0,6.6,15.1,0.44,0.0,0.0,0.0,6.6,15.1,0.44,2.0,3.7,0.55,3.8,9.0,12.8,1.8,1.0,3.5,3.1,5.6,15.3,,91.0,108.0
2009,15,1986,MEM,Memphis Grizzlies,23.0,NBA,C,61.0,15.0,1034.0,7.1,13.7,0.52,0.0,0.0,,7.1,13.7,0.52,3.0,5.4,0.56,4.3,9.3,13.6,1.8,1.1,2.6,2.5,6.9,17.1,,106.0,107.0
2010,31,1986,TOT,Total After Trade,24.0,NBA,C,32.0,18.0,685.0,7.3,14.9,0.49,0.0,0.1,0.0,7.3,14.8,0.49,1.1,2.0,0.54,3.4,7.6,11.0,3.4,1.6,2.5,2.6,6.0,15.7,,101.0,109.0
2010,20,1986,NYK,New York Knicks,24.0,NBA,C,8.0,0.0,71.0,5.8,12.2,0.47,0.0,0.0,,5.8,12.2,0.47,0.0,0.0,,3.6,9.4,12.9,2.9,2.9,0.7,1.4,5.0,11.5,,104.0,107.0
2010,18,1986,MIN,Minnesota Timberwolves,24.0,NBA,C,24.0,18.0,614.0,7.5,15.2,0.49,0.0,0.1,0.0,7.5,15.1,0.5,1.2,2.3,0.54,3.4,7.4,10.8,3.5,1.5,2.7,2.7,6.1,16.2,,100.0,109.0
2011,18,1986,MIN,Minnesota Timberwolves,25.0,NBA,C,69.0,69.0,1686.0,8.0,17.1,0.47,0.0,0.0,,8.0,17.1,0.47,1.9,3.4,0.56,3.9,6.7,10.6,3.1,1.6,4.1,4.5,6.8,17.9,,91.0,107.0
2012,18,1986,MIN,Minnesota Timberwolves,26.0,NBA,C,29.0,23.0,472.0,6.4,14.2,0.45,0.0,0.0,,6.4,14.2,0.45,1.7,4.0,0.43,3.8,6.8,10.6,1.9,1.0,2.7,3.5,6.4,14.6,,88.0,106.0
2013,2,1986,BOS,Boston Celtics,27.0,NBA,C,1.0,0.0,5.0,0.0,10.5,0.0,0.0,0.0,,0.0,10.5,0.0,0.0,0.0,,0.0,10.5,10.5,0.0,0.0,0.0,20.9,10.5,0.0,,0.0,105.0
