Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1998-99,19.0,CHH,NBA,SG,46,1,12.1,1.8,4.3,.405,0.0,0.3,.167,1.7,4.1,.420,.410,1.0,1.3,.763,0.9,1.0,1.8,1.3,0.7,0.2,1.2,1.0,4.5
1999-00,20.0,CHH,NBA,SG,48,4,11.9,2.0,3.9,.503,0.0,0.1,.000,2.0,3.8,.514,.503,0.8,1.1,.765,0.6,1.1,1.7,1.3,0.6,0.2,1.0,0.8,4.7
2000-01,21.0,MIA,NBA,SG,7,0,10.0,1.7,4.1,.414,0.1,0.1,1.000,1.6,4.0,.393,.431,1.0,1.1,.875,0.1,0.9,1.0,1.6,0.7,0.3,0.7,1.0,4.6
2001-02,22.0,CLE,NBA,SF,82,8,23.8,4.6,9.5,.481,0.1,0.4,.314,4.5,9.1,.489,.488,2.4,3.0,.790,0.8,2.2,3.0,2.2,0.8,0.3,1.8,1.8,11.7
2002-03,23.0,CLE,NBA,SG,79,76,39.6,7.6,18.6,.410,0.9,2.6,.363,6.7,16.0,.417,.435,4.4,5.9,.748,1.2,3.7,4.9,5.5,1.6,0.5,3.5,2.3,20.6
2003-04,24.0,TOT,NBA,"SF,SG",79,27,31.3,5.6,12.0,.469,0.7,1.8,.371,5.0,10.3,.486,.497,2.5,3.5,.718,1.0,3.6,4.5,3.3,1.2,0.3,2.4,2.2,14.4
2003-04,24.0,CLE,NBA,SG,22,22,36.2,6.1,14.1,.431,0.8,2.2,.354,5.3,12.0,.445,.458,2.3,3.4,.680,0.8,4.7,5.5,5.0,1.1,0.4,3.1,2.3,15.3
2003-04,24.0,BOS,NBA,SF,57,5,29.4,5.5,11.2,.488,0.6,1.6,.380,4.9,9.6,.506,.516,2.5,3.5,.732,1.0,3.1,4.2,2.6,1.2,0.2,2.1,2.1,14.1
2004-05,25.0,BOS,NBA,SG,82,11,32.9,5.9,12.7,.462,0.7,2.2,.339,5.1,10.5,.488,.491,3.5,4.3,.815,0.8,2.2,3.0,3.0,1.1,0.3,2.5,2.1,16.0
2005-06,26.0,TOT,NBA,"SF,SG",78,78,41.1,7.5,16.7,.448,0.9,3.1,.302,6.6,13.6,.481,.476,3.5,4.4,.797,0.8,3.7,4.5,5.1,1.2,0.2,2.7,2.4,19.4
2005-06,26.0,BOS,NBA,SG,42,42,41.6,7.8,16.9,.464,1.0,3.0,.320,6.9,13.9,.495,.492,3.1,3.9,.787,1.0,3.5,4.5,5.3,1.2,0.2,2.7,2.2,19.7
2005-06,26.0,MIN,NBA,SF,36,36,40.6,7.1,16.5,.429,0.9,3.3,.282,6.2,13.3,.464,.456,4.1,5.0,.807,0.7,3.9,4.6,4.8,1.2,0.2,2.7,2.8,19.1
2006-07,27.0,MIN,NBA,SF,81,81,37.3,6.2,13.4,.465,1.5,3.8,.397,4.7,9.6,.492,.521,3.0,3.5,.839,0.7,3.2,3.9,4.8,1.0,0.3,2.6,2.3,17.0
2007-08,28.0,MIA,NBA,SF,82,47,36.1,5.1,11.8,.433,1.6,4.1,.405,3.5,7.8,.447,.502,1.9,2.4,.787,0.7,3.6,4.3,3.4,1.1,0.2,2.3,2.3,13.8
2008-09,29.0,LAC,NBA,SG,36,9,21.8,2.3,6.8,.339,1.0,3.1,.315,1.3,3.7,.358,.410,0.9,1.0,.861,0.3,1.4,1.7,2.3,0.5,0.1,1.1,1.8,6.4
2009-10,30.0,LAC,NBA,SF,36,2,13.9,1.7,4.0,.434,0.4,1.2,.381,1.3,2.8,.455,.490,0.5,0.9,.581,0.3,1.3,1.6,1.1,0.3,0.1,0.8,1.1,4.4
2010-11,31.0,Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France),Did Not Play (other pro league—France)
