Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2007,23,65,PHI,Philadelphia 76Ers,20,Lou Amundson,PF,6-9,220,1982-12-07,US,R,UNLV
2007,23,473,PHI,Philadelphia 76Ers,25,Rodney Carney,SF,6-7,205,1984-04-15,US,R,Memphis
2007,23,660,PHI,Philadelphia 76Ers,1,Samuel Dalembert,C,6-11,255,1981-05-10,HT,4,Seton Hall
2007,23,1118,PHI,Philadelphia 76Ers,33,Willie Green,SG,6-4,200,1981-07-28,US,3,Detroit Mercy
2007,23,1250,PHI,Philadelphia 76Ers,44,Alan Henderson,PF,6-9,235,1972-12-02,US,11,Indiana
2007,23,1372,PHI,Philadelphia 76Ers,45,Steven Hunter,PF,7-0,220,1981-10-31,US,5,DePaul
2007,23,1379,PHI,Philadelphia 76Ers,9,Andre Iguodala,SG,6-6,215,1984-01-28,US,2,Arizona
2007,23,1393,PHI,Philadelphia 76Ers,3,Allen Iverson,PG,6-0,165,1975-06-07,US,10,Georgetown
2007,23,1530,PHI,Philadelphia 76Ers,11,Bobby Jones,SF,6-7,215,1984-01-09,US,R,Washington
2007,23,1654,PHI,Philadelphia 76Ers,26,Kyle Korver,SF,6-7,212,1981-03-17,US,3,Creighton
2007,23,1933,PHI,Philadelphia 76Ers,31,Ivan McFarlin,PF,6-8,240,1982-04-26,US,R,Oklahoma State
2007,23,1992,PHI,Philadelphia 76Ers,7,Andre Miller,PG,6-3,200,1976-03-19,US,7,Utah
2007,23,2211,PHI,Philadelphia 76Ers,12,Kevin Ollie,PG,6-4,195,1972-12-27,US,9,UConn
2007,23,2401,PHI,Philadelphia 76Ers,42,Shavlik Randolph,PF,6-10,240,1983-11-24,US,1,Duke
2007,23,2692,PHI,Philadelphia 76Ers,8,Joe Smith,PF,6-10,225,1975-07-26,US,11,Maryland
2007,23,2711,PHI,Philadelphia 76Ers,30,Steven Smith,PF,6-8,235,1983-04-12,US,R,La Salle
2007,23,3062,PHI,Philadelphia 76Ers,4,Chris Webber,PF,6-9,245,1973-03-01,US,13,Michigan
2007,23,3166,PHI,Philadelphia 76Ers,23,Lou Williams,PG,6-1,175,1986-10-27,US,1,
