SEASON,TEAM ID,TEAM,NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
1984,24,PHO,33,Alvan Adams,C,6-9,210,1954-07-19,US,8,Oklahoma
1984,24,PHO,6,Walter Davis,SG,6-6,193,1954-09-09,US,6,UNC
1984,24,PHO,53,James Edwards,C,7-0,225,1955-11-22,US,6,Washington
1984,24,PHO,10,Rod Foster,PG,6-1,160,1960-10-10,US,R,UCLA
1984,24,PHO,11,Johnny High,PG,6-3,185,1957-04-25,US,3,Nevada
1984,24,PHO,20,Maurice Lucas,PF,6-9,215,1952-02-18,US,9,Marquette
1984,24,PHO,4,Kyle Macy,PG,6-3,175,1957-04-09,US,3,"Purdue, Kentucky"
1984,24,PHO,22,Larry Nance,PF,6-10,205,1959-02-12,US,2,Clemson
1984,24,PHO,32,Charles Pittman,PF,6-8,220,1958-03-23,US,1,Maryland
1984,24,PHO,8,Rick Robey,C,6-11,230,1956-01-30,US,5,Kentucky
1984,24,PHO,7,Mike Sanders,SF,6-6,210,1960-05-07,US,1,UCLA
1984,24,PHO,14,Alvin Scott,SF,6-7,185,1955-09-14,US,6,Oral Roberts
1984,24,PHO,44,Paul Westphal,SG,6-4,195,1950-11-30,US,11,USC
1984,24,PHO,7,Rory White,SF,6-8,210,1959-08-16,US,1,University of South Alabama
