Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1985,24,PHO,Phoenix Suns,Mike Sanders,24,3,91,17.0,0.63,0.0,0.27,10.1,9.8,10.0,15.6,2.4,0.0,17.9,21.3,0.1,-0.1,0.1,0.04,1.4,-0.9,0.5,0.1,2556
1985,24,PHO,Phoenix Suns,Jay Humphries,22,3,90,14.8,0.68,0.0,0.39,1.3,5.7,3.4,24.6,1.0,0.0,18.1,18.9,0.2,-0.1,0.1,0.04,-0.5,-1.8,-2.3,0.0,1360
1985,24,PHO,Phoenix Suns,Kyle Macy,27,3,85,11.3,0.55,0.15,0.19,4.1,7.5,5.7,13.4,3.1,0.0,17.5,15.5,0.0,0.0,0.0,-0.02,-2.3,-0.9,-3.1,0.0,1807
1985,24,PHO,Phoenix Suns,Maurice Lucas,32,3,84,20.4,0.53,0.0,0.4,16.5,31.9,23.8,17.4,1.0,1.3,12.6,29.0,0.1,0.0,0.1,0.05,1.7,-1.5,0.2,0.0,1785
1985,24,PHO,Phoenix Suns,Charles Pittman,26,3,82,14.0,0.66,0.0,0.74,8.4,20.2,14.0,14.2,0.0,2.0,22.8,18.5,0.1,-0.1,0.0,0.02,-1.2,-0.8,-2.0,0.0,2314
1985,24,PHO,Phoenix Suns,Alvan Adams,30,3,79,19.4,0.52,0.0,0.13,5.8,21.0,13.0,21.3,3.9,0.7,11.0,26.6,0.0,0.0,0.0,0.03,1.8,0.3,2.1,0.1,12
1985,24,PHO,Phoenix Suns,Alvin Scott,29,3,64,4.8,0.38,0.08,0.5,5.4,10.0,7.6,17.4,0.7,3.4,29.1,12.4,-0.1,0.0,-0.1,-0.11,-4.2,-0.8,-5.1,0.0,2579
1985,24,PHO,Phoenix Suns,Rod Foster,24,3,56,5.1,0.35,0.16,0.32,0.0,6.8,3.2,15.3,3.9,0.0,14.9,23.0,-0.2,0.0,-0.2,-0.18,-6.8,-2.4,-9.2,-0.1,946
1985,24,PHO,Phoenix Suns,Michael Holton,23,3,55,8.3,0.53,0.21,0.21,0.0,4.6,2.2,21.0,0.0,0.0,12.6,16.6,0.0,-0.1,0.0,-0.03,-3.3,-3.4,-6.7,-0.1,1316
1985,24,PHO,Phoenix Suns,Charles Jones,23,2,34,11.4,0.78,0.0,1.2,3.4,7.5,5.3,10.3,0.0,4.8,28.2,12.0,0.1,0.0,0.0,0.04,-1.0,-0.7,-1.6,0.0,1531
