Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1985,2,1481,BOS,Boston Celtics,Dennis Johnson,30,21,848,12.8,0.51,0.04,0.29,3.2,7.8,5.5,24.7,1.7,0.6,16.7,20.5,0.2,0.8,1.0,0.06,0.1,0.1,0.2,0.5
1985,2,1936,BOS,Boston Celtics,Kevin McHale,27,21,837,18.7,0.63,0.0,0.5,9.9,17.7,13.8,5.5,0.7,3.0,14.0,20.7,1.8,1.0,2.8,0.16,2.5,0.4,2.9,1.0
1985,2,246,BOS,Boston Celtics,Larry Bird,28,20,815,20.9,0.54,0.06,0.32,7.3,17.5,12.4,21.3,2.0,1.3,10.5,26.8,1.5,1.1,2.6,0.16,5.2,0.8,6.0,1.7
1985,2,2243,BOS,Boston Celtics,Robert Parish,31,21,803,14.9,0.55,0.0,0.4,8.0,22.2,15.2,5.3,1.2,2.3,13.3,18.8,0.6,1.2,1.8,0.11,0.3,0.4,0.7,0.5
1985,2,26,BOS,Boston Celtics,Danny Ainge,25,21,687,12.0,0.51,0.08,0.19,3.3,6.1,4.7,23.2,2.2,0.1,12.4,15.1,0.7,0.7,1.3,0.09,-0.4,1.1,0.7,0.5
1985,2,3059,BOS,Boston Celtics,Scott Wedman,32,21,350,17.0,0.6,0.16,0.28,7.0,11.7,9.4,13.6,1.8,0.0,7.4,18.7,0.9,0.4,1.3,0.17,2.4,1.5,3.9,0.5
1985,2,3168,BOS,Boston Celtics,Ray Williams,30,19,278,10.9,0.47,0.13,0.22,5.6,8.7,7.2,29.5,2.0,0.2,20.6,23.2,-0.2,0.3,0.1,0.01,-2.3,0.1,-2.1,0.0
1985,2,1878,BOS,Boston Celtics,Cedric Maxwell,29,20,238,11.4,0.61,0.0,1.0,8.0,13.9,11.0,3.6,1.8,0.5,13.9,12.2,0.4,0.3,0.6,0.13,-0.8,0.3,-0.4,0.1
1985,2,415,BOS,Boston Celtics,Quinn Buckner,30,15,86,10.3,0.61,0.0,0.36,2.6,6.4,4.5,18.6,3.3,0.0,19.0,14.8,0.1,0.1,0.2,0.1,-5.0,3.3,-1.7,0.0
1985,2,1629,BOS,Boston Celtics,Greg Kite,23,9,63,5.0,0.43,0.0,0.17,8.9,19.3,14.1,5.8,0.7,0.0,13.4,9.5,0.0,0.1,0.1,0.04,-4.8,0.1,-4.7,0.0
1985,2,479,BOS,Boston Celtics,M.L. Carr,34,7,24,-0.1,0.3,0.13,0.0,4.7,4.6,4.6,5.7,2.0,0.0,6.3,26.9,-0.1,0.0,-0.1,-0.16,-9.3,-3.7,-13.0,-0.1
1985,2,539,BOS,Boston Celtics,Carlos Clark,24,3,11,35.4,0.68,0.0,0.4,20.4,0.0,10.1,43.4,4.3,0.0,0.0,21.5,0.1,0.0,0.1,0.48,9.6,6.4,16.0,0.1
