PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Reggie Miller,31,81,81,2966,10.0,22.6,0.444,4.2,9.7,0.42700000000000005,5.9,12.9,0.456,7.6,8.6,0.88,1.0,4.2,5.2,5.0,1.4,0.5,3.0,3.1,31.8,,121,108
Dale Davis,27,80,76,2589,7.7,14.3,0.5379999999999999,0.0,0.0,,7.7,14.3,0.5379999999999999,1.9,4.5,0.428,6.3,9.8,16.1,1.2,1.2,1.6,2.2,4.9,17.3,,109,103
Antonio Davis,28,82,28,2335,7.1,14.8,0.48,0.0,0.3,0.071,7.1,14.5,0.49,5.6,8.4,0.6659999999999999,4.4,9.4,13.8,1.5,1.0,1.9,3.3,6.0,19.8,,105,103
Travis Best,24,76,46,2064,7.2,16.2,0.442,1.5,4.1,0.368,5.7,12.2,0.467,3.9,5.1,0.7559999999999999,0.9,3.4,4.3,8.3,2.6,0.1,4.0,5.8,19.7,,105,106
Rik Smits,30,52,52,1518,12.6,26.0,0.486,0.1,0.3,0.25,12.6,25.8,0.488,6.1,7.7,0.797,3.7,9.1,12.8,2.4,0.8,2.1,4.5,6.2,31.5,,103,104
Derrick McKey,30,50,49,1449,5.5,14.1,0.391,0.6,2.2,0.259,5.0,11.9,0.414,3.3,4.6,0.7240000000000001,3.0,6.0,9.0,5.0,1.7,1.1,3.1,5.2,14.9,,98,105
Jalen Rose,24,66,6,1188,7.8,17.1,0.456,1.0,3.3,0.292,6.9,13.8,0.495,5.3,7.1,0.75,1.2,4.3,5.5,7.0,2.6,0.8,4.9,6.2,21.9,,102,104
Duane Ferrell,31,62,18,1115,7.7,16.3,0.47200000000000003,0.9,2.1,0.409,6.8,14.2,0.48100000000000004,2.8,4.5,0.617,2.8,4.1,6.8,3.2,1.8,0.3,2.7,5.8,19.1,,104,107
Mark Jackson,31,30,30,1053,5.0,11.6,0.42700000000000005,0.9,2.9,0.316,4.0,8.7,0.465,3.0,3.9,0.7659999999999999,1.0,5.3,6.4,15.1,2.4,0.2,5.2,2.9,13.9,,105,105
Erick Dampier,21,72,21,1052,6.7,17.2,0.39,0.1,0.1,1.0,6.7,17.2,0.38799999999999996,5.5,8.6,0.637,4.9,10.2,15.1,2.2,1.0,3.7,4.3,7.8,19.0,,91,101
Vincent Askew,30,41,0,822,5.2,12.0,0.43200000000000005,0.5,1.6,0.292,4.7,10.4,0.45299999999999996,4.5,5.6,0.7909999999999999,1.6,4.8,6.4,5.9,1.1,0.4,2.8,8.0,15.3,,109,108
Jerome Allen,24,51,1,692,4.4,11.5,0.38799999999999996,1.8,4.6,0.39,2.7,6.9,0.386,2.1,3.7,0.574,1.0,4.1,5.1,8.5,2.1,0.0,4.4,5.2,12.8,,95,107
Fred Hoiberg,24,47,0,572,6.3,14.7,0.429,2.7,6.6,0.414,3.6,8.1,0.442,5.8,7.3,0.792,1.2,6.4,7.6,3.9,2.5,0.6,2.1,4.8,21.1,,120,103
Eddie Johnson,37,28,0,306,10.4,24.0,0.434,1.6,4.9,0.321,8.8,19.0,0.46299999999999997,3.5,4.8,0.741,0.5,6.5,7.1,3.0,0.9,0.2,3.0,5.8,25.9,,98,107
Haywoode Workman,31,4,2,81,7.3,13.3,0.55,0.0,2.0,0.0,7.3,11.3,0.647,0.0,0.7,0.0,2.7,2.0,4.7,7.3,2.0,0.0,3.3,6.7,14.6,,106,108
Brent Scott,25,16,0,55,7.8,16.7,0.47100000000000003,0.0,0.0,,7.8,16.7,0.47100000000000003,2.9,5.9,0.5,2.9,5.9,8.8,2.9,1.0,1.0,3.9,13.7,18.6,,92,106
LaSalle Thompson,35,9,0,35,0.0,4.6,0.0,0.0,0.0,,0.0,4.6,0.0,4.6,6.2,0.75,3.1,9.2,12.3,3.1,0.0,0.0,3.1,10.8,4.6,,76,107
Reggie Williams,32,2,0,33,3.3,14.7,0.222,0.0,1.6,0.0,3.3,13.1,0.25,1.6,3.3,0.5,1.6,9.8,11.4,3.3,0.0,0.0,3.3,8.2,8.2,,60,107
Darvin Ham,23,1,0,5,10.8,10.8,1.0,0.0,0.0,,10.8,10.8,1.0,10.8,21.6,0.5,0.0,0.0,0.0,0.0,10.8,0.0,10.8,0.0,32.4,,87,91
