Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1989,23.0,PHO,NBA,SG,12.0,352.0,13.5,0.521,0.194,0.333,6.2,10.4,8.2,5.2,1.7,0.7,8.3,19.8,,0.4,0.4,0.8,0.112,,-0.3,0.2,-0.1,0.2
1990,24.0,PHO,NBA,SG,16.0,479.0,15.7,0.563,0.08,0.433,7.5,10.9,9.3,10.5,2.0,0.2,9.2,17.4,,0.9,0.6,1.5,0.149,,2.4,2.1,4.5,0.8
1991,25.0,PHO,NBA,SF,4.0,110.0,13.0,0.52,0.344,0.594,5.9,10.2,7.9,10.6,2.3,0.6,4.7,16.7,,0.1,0.1,0.2,0.101,,1.6,0.5,2.0,0.1
1992,26.0,PHO,NBA,SF,7.0,266.0,15.5,0.531,0.297,0.234,5.8,13.5,9.7,10.8,1.8,0.0,6.8,20.6,,0.4,0.2,0.6,0.1,,2.3,-1.1,1.3,0.2
1993,27.0,PHO,NBA,SG,24.0,1071.0,13.5,0.542,0.441,0.222,3.2,11.6,7.6,12.3,1.6,1.7,8.6,15.6,,1.5,0.7,2.1,0.096,,1.6,0.6,2.2,1.1
1994,28.0,PHO,NBA,SG,10.0,410.0,9.7,0.459,0.465,0.126,3.8,8.2,5.8,8.2,1.4,0.7,6.9,15.1,,0.2,-0.1,0.2,0.019,,-1.0,-1.4,-2.4,-0.1
1995,29.0,PHO,NBA,SF,10.0,307.0,9.7,0.509,0.603,0.233,3.1,8.5,5.9,7.7,2.4,0.8,10.1,13.0,,0.2,0.2,0.4,0.058,,-0.2,0.1,-0.1,0.1
1996,30.0,CLE,NBA,SF,3.0,91.0,25.4,0.626,0.639,0.25,2.7,15.8,8.7,20.7,2.6,2.1,7.0,24.1,,0.4,0.1,0.4,0.229,,9.3,3.0,12.3,0.3
1997,31.0,MIA,NBA,SF,17.0,496.0,13.5,0.526,0.632,0.239,3.8,12.8,8.4,16.6,2.4,0.6,9.1,13.8,,0.6,1.0,1.6,0.157,,1.5,3.4,4.9,0.9
1998,32.0,MIA,NBA,SG,2.0,62.0,10.9,0.507,0.75,0.25,2.0,7.8,4.9,14.0,3.6,1.3,10.1,7.9,,0.0,0.1,0.1,0.107,,0.5,3.2,3.8,0.1
1999,33.0,MIA,NBA,SG,5.0,152.0,5.9,0.344,0.846,0.269,2.5,21.3,12.0,7.4,2.0,1.1,9.4,11.0,,-0.2,0.2,0.0,0.004,,-3.6,1.5,-2.1,0.0
2001,35.0,MIA,NBA,SG,3.0,71.0,8.9,0.45,0.875,0.25,5.2,11.9,8.6,12.9,2.3,0.0,10.1,13.4,,0.0,0.0,0.0,0.005,,-0.2,1.2,1.0,0.1
