Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2009.0,22.0,953,ORL,Orlando Magic,Adonal Foyle,33.0,2.0,4.0,-26.3,0.0,0.0,0.0,0.0,31.2,15.7,0.0,0.0,0.0,50.0,24.2,-0.1,0.0,-0.1,-0.62,-25.5,-5.6,-31.1,0.0
2009.0,22.0,1464,ORL,Orlando Magic,Anthony Johnson,34.0,19.0,280.0,10.0,0.44,0.35,0.21,3.2,8.5,5.8,23.4,2.1,0.0,11.4,18.1,0.0,0.3,0.3,0.05,-1.9,1.2,-0.7,0.1
2009.0,22.0,1718,ORL,Orlando Magic,Courtney Lee,23.0,21.0,550.0,9.3,0.51,0.29,0.17,1.4,7.5,4.5,8.4,1.9,0.4,10.8,16.3,0.0,0.6,0.6,0.05,-2.0,1.4,-0.6,0.2
2009.0,22.0,1338,ORL,Orlando Magic,Dwight Howard,23.0,23.0,903.0,25.5,0.63,0.01,0.85,13.8,35.1,24.5,9.0,1.2,5.3,15.4,23.3,2.6,1.9,4.5,0.24,3.2,3.0,6.2,1.8
2009.0,22.0,2921,ORL,Orlando Magic,Hedo Turkoglu,29.0,24.0,934.0,13.2,0.55,0.28,0.39,1.2,13.4,7.3,21.6,1.0,0.3,15.6,21.2,0.8,0.9,1.7,0.09,0.1,0.7,0.8,0.6
2009.0,22.0,2411,ORL,Orlando Magic,J.J. Redick,24.0,16.0,327.0,10.6,0.54,0.63,0.17,0.8,6.5,3.6,15.4,1.3,0.2,7.3,14.2,0.4,0.3,0.7,0.1,0.6,1.7,2.3,0.4
2009.0,22.0,2124,ORL,Orlando Magic,Jameer Nelson,26.0,5.0,90.0,4.9,0.38,0.26,0.17,1.4,8.3,4.9,25.1,0.6,0.0,22.0,17.1,-0.2,0.1,-0.1,-0.06,-2.6,-2.2,-4.8,-0.1
2009.0,22.0,2440,ORL,Orlando Magic,Jeremy Richardson,24.0,1.0,2.0,-50.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,48.4,-0.1,0.0,-0.1,-1.34,-30.1,-12.6,-42.7,0.0
2009.0,22.0,1065,ORL,Orlando Magic,Marcin Gortat,24.0,24.0,271.0,15.6,0.66,0.0,0.31,8.4,26.7,17.6,1.9,1.8,4.4,15.7,12.5,0.4,0.5,0.9,0.16,-1.1,3.4,2.3,0.3
2009.0,22.0,2307,ORL,Orlando Magic,Mickael Pietrus,26.0,24.0,618.0,14.0,0.62,0.55,0.37,3.9,8.7,6.3,3.9,1.6,1.7,9.8,17.6,1.1,0.7,1.8,0.14,0.7,1.7,2.4,0.7
2009.0,22.0,60,ORL,Orlando Magic,Rafer Alston,32.0,23.0,740.0,11.8,0.47,0.4,0.16,0.5,8.9,4.8,22.4,2.4,0.4,11.8,22.1,-0.2,0.9,0.7,0.04,-1.2,0.9,-0.3,0.3
2009.0,22.0,1747,ORL,Orlando Magic,Rashard Lewis,29.0,24.0,986.0,16.9,0.57,0.38,0.33,3.7,15.7,9.7,12.9,1.4,1.1,11.1,22.0,1.5,1.2,2.7,0.13,2.9,1.1,3.9,1.5
2009.0,22.0,188,ORL,Orlando Magic,Tony Battie,32.0,21.0,128.0,10.5,0.48,0.0,0.11,6.9,12.7,9.8,2.9,0.0,1.9,4.1,18.6,0.0,0.1,0.1,0.05,-2.3,-0.9,-3.2,0.0
2009.0,22.0,1787,ORL,Orlando Magic,Tyronn Lue,31.0,1.0,4.0,59.7,1.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.2,0.0,0.0,0.0,0.42,27.4,3.9,31.3,0.0
