Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
2014,22.0,PHI,NBA,PG,70.0,2414.0,15.5,0.48,0.197,0.348,4.3,15.6,9.8,30.2,2.6,1.4,16.9,25.7,,-0.8,2.1,1.3,0.026,,-0.2,-0.2,-0.5,0.9
2015,23.0,TOT,NBA,PG,66.0,2149.0,14.1,0.461,0.166,0.317,3.2,15.3,9.0,37.3,2.6,1.1,19.5,26.7,,-2.1,2.9,0.8,0.017,,-1.3,0.3,-1.1,0.5
2015,23.0,PHI,NBA,PG,41.0,1391.0,12.8,0.444,0.205,0.298,3.2,17.3,9.9,40.9,2.2,1.0,20.1,27.1,,-2.1,1.6,-0.5,-0.017,,-1.7,-0.4,-2.0,0.0
2015,23.0,MIL,NBA,PG,25.0,758.0,16.3,0.496,0.091,0.354,3.2,11.7,7.5,30.8,3.4,1.3,18.2,25.8,,0.0,1.3,1.3,0.08,,-0.8,1.4,0.6,0.5
2016,24.0,MIL,NBA,PG,54.0,1649.0,13.9,0.497,0.099,0.292,3.4,15.7,9.6,26.6,2.5,2.1,19.6,21.3,,-0.4,1.6,1.2,0.035,,-1.4,0.6,-0.7,0.5
2017,25.0,CHI,NBA,PG,45.0,846.0,9.9,0.437,0.209,0.252,3.0,16.6,9.8,20.0,2.3,2.2,16.3,20.9,,-1.0,1.3,0.2,0.013,,-4.5,1.3,-3.2,-0.3
2018,26.0,CHO,NBA,PG,52.0,835.0,10.8,0.446,0.258,0.389,4.7,13.3,8.9,19.4,2.6,2.3,16.2,16.6,,-0.2,1.1,0.9,0.05,,-3.3,1.8,-1.5,0.1
2019,27.0,TOT,NBA,PG,28.0,372.0,14.7,0.458,0.309,0.431,5.4,15.0,10.1,26.5,2.6,3.4,12.0,19.4,,0.2,0.6,0.8,0.099,,-1.4,2.2,0.8,0.3
2019,27.0,HOU,NBA,PG,16.0,145.0,12.7,0.476,0.311,0.426,2.2,7.8,5.0,22.7,3.0,3.5,12.1,24.7,,0.0,0.2,0.1,0.044,,-2.8,1.2,-1.6,0.0
2019,27.0,ORL,NBA,PG,12.0,227.0,16.1,0.44,0.306,0.435,7.4,19.6,13.5,28.9,2.4,3.3,11.9,16.1,,0.2,0.4,0.6,0.134,,-0.5,2.9,2.4,0.3
2020,28.0,ORL,NBA,SG,45.0,833.0,15.3,0.535,0.288,0.365,5.8,13.5,9.5,19.1,2.9,2.4,14.7,18.3,,0.7,1.2,1.9,0.111,,-1.5,1.6,0.1,0.5
2021,29.0,ORL,NBA,SG,7.0,160.0,7.0,0.386,0.273,0.136,9.2,14.4,11.7,10.2,1.2,2.2,16.2,14.6,,-0.2,0.2,0.0,-0.005,,-5.3,-0.8,-6.1,-0.2
