Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
1981,8,2203,DEN,Denver Nuggets,Jawann Oldham,"July 4, 1957",23.0,NBA,C,4.0,,21.0,4.2,12.5,0.33,0.0,0.0,,4.2,12.5,0.33,0.0,0.0,,6.2,4.2,10.4,0.0,0.0,4.2,4.2,6.2,8.3,72.0,111.0
1982,11,2203,HOU,Houston Rockets,Jawann Oldham,"July 4, 1957",24.0,NBA,C,22.0,0.0,124.0,5.2,14.3,0.36,0.0,0.0,,5.2,14.3,0.36,3.2,5.6,0.57,2.8,6.8,9.6,1.2,0.8,4.0,2.4,11.1,13.5,88.0,106.0
1983,5,2203,CHI,Chicago Bulls,Jawann Oldham,"July 4, 1957",25.0,NBA,C,16.0,0.0,171.0,8.2,15.3,0.53,0.0,0.0,,8.2,15.3,0.53,3.2,5.8,0.55,4.8,7.7,12.4,1.3,1.3,3.4,3.4,7.9,19.6,103.0,105.0
1984,5,2203,CHI,Chicago Bulls,Jawann Oldham,"July 4, 1957",26.0,NBA,C,64.0,0.0,870.0,6.1,12.1,0.5,0.0,0.0,,6.1,12.1,0.5,2.2,3.7,0.59,4.1,8.7,12.9,1.8,0.8,4.2,4.6,7.7,14.3,90.0,104.0
1985,5,2203,CHI,Chicago Bulls,Jawann Oldham,"July 4, 1957",27.0,NBA,C,63.0,0.0,993.0,4.3,9.3,0.46,0.0,0.0,0.0,4.3,9.3,0.47,1.7,2.4,0.68,3.8,7.6,11.5,1.5,0.5,6.2,2.8,8.1,10.3,96.0,106.0
1986,5,2203,CHI,Chicago Bulls,Jawann Oldham,"July 4, 1957",28.0,NBA,C,52.0,47.0,1276.0,6.3,12.2,0.52,0.0,0.0,0.0,6.3,12.1,0.52,2.0,3.4,0.58,4.2,7.3,11.5,1.4,1.1,5.1,3.2,7.8,14.6,100.0,108.0
1987,20,2203,NYK,New York Knicks,Jawann Oldham,"July 4, 1957",29.0,NBA,C,44.0,9.0,776.0,4.5,10.9,0.41,0.0,0.1,0.0,4.5,10.9,0.41,1.9,3.6,0.54,3.2,8.0,11.2,1.2,1.4,4.5,3.0,6.0,10.9,85.0,107.0
1988,26,2203,SAC,Sacramento Kings,Jawann Oldham,"July 4, 1957",30.0,NBA,C,54.0,13.0,946.0,6.0,12.6,0.48,0.0,0.0,,6.0,12.6,0.48,3.0,4.4,0.68,4.1,11.2,15.3,1.7,0.6,5.5,3.1,7.2,14.9,100.0,106.0
1990,31,2203,TOT,Total After Trade,Jawann Oldham,"July 4, 1957",32.0,NBA,C,6.0,0.0,45.0,3.1,6.2,0.5,0.0,0.0,,3.1,6.2,0.5,3.1,7.3,0.43,4.2,12.5,16.6,1.0,2.1,3.1,4.2,9.4,9.4,82.0,105.0
1990,22,2203,ORL,Orlando Magic,Jawann Oldham,"July 4, 1957",32.0,NBA,C,3.0,0.0,36.0,1.3,3.8,0.33,0.0,0.0,,1.3,3.8,0.33,2.6,6.4,0.4,5.1,14.1,19.2,0.0,2.6,3.8,3.8,7.7,5.1,71.0,103.0
1990,14,2203,LAL,Los Angeles Lakers,Jawann Oldham,"July 4, 1957",32.0,NBA,C,3.0,0.0,9.0,11.1,16.6,0.67,0.0,0.0,,11.1,16.6,0.67,5.5,11.1,0.5,0.0,5.5,5.5,5.5,0.0,0.0,5.5,16.6,27.7,105.0,111.0
1991,12,2203,IND,Indiana Pacers,Jawann Oldham,"July 4, 1957",33.0,NBA,C,4.0,0.0,19.0,7.6,15.3,0.5,0.0,0.0,,7.6,15.3,0.5,0.0,0.0,,0.0,7.6,7.6,0.0,0.0,0.0,0.0,2.5,15.3,105.0,115.0
