Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1993,31.0,616,TOT,Total After Trade,23.0,NBA,PF,12,0,8.7,1.1,2.7,.406,0.0,0.0,,1.1,2.7,.406,.406,0.6,0.8,.778,0.3,1.3,1.6,0.3,0.4,0.4,0.5,1.4,2.8
1993,5.0,616,CHI,Charlotte Bobcats,23.0,NBA,PF,5,0,6.8,0.8,1.8,.444,0.0,0.0,,0.8,1.8,.444,.444,0.6,0.8,.750,0.4,0.0,0.4,0.2,0.4,0.2,0.6,1.8,2.2
1993,10.0,616,GSW,Golden State Warriors,23.0,NBA,PF,7,0,10.0,1.3,3.3,.391,0.0,0.0,,1.3,3.3,.391,.391,0.6,0.7,.800,0.3,2.1,2.4,0.3,0.4,0.6,0.4,1.1,3.1
1994,31.0,616,TOT,Total After Trade,24.0,NBA,PF,52,1,6.6,1.3,2.8,.453,0.0,0.1,.667,1.3,2.8,.448,.459,0.6,0.9,.681,0.5,0.5,1.1,0.3,0.2,0.2,0.4,0.8,3.2
1994,24.0,616,PHO,Phoenix Suns,24.0,NBA,PF,33,1,5.1,1.2,2.4,.513,0.0,0.0,,1.2,2.4,.513,.513,0.7,1.0,.719,0.4,0.4,0.8,0.3,0.1,0.2,0.3,0.7,3.1
1994,17.0,616,MIL,Milwaukee Bucks,24.0,NBA,PF,19,0,9.3,1.4,3.7,.386,0.1,0.2,.667,1.3,3.5,.373,.400,0.5,0.8,.600,0.7,0.8,1.5,0.3,0.4,0.3,0.6,1.1,3.4
1996,6.0,616,CLE,Cleveland Cavaliers,26.0,NBA,PF,23,0,8.7,0.7,1.5,.429,0.0,0.0,,0.7,1.5,.429,.429,0.3,0.8,.444,1.0,1.1,2.1,0.4,0.2,0.3,0.7,1.5,1.7
1997,31.0,616,TOT,Total After Trade,27.0,NBA,PF,9,0,11.1,1.2,3.3,.367,0.0,0.0,,1.2,3.3,.367,.367,0.3,0.6,.600,1.0,0.8,1.8,0.0,0.0,0.0,0.3,1.6,2.8
1997,23.0,616,PHI,Philadelphia 76Ers,27.0,NBA,PF,4,0,13.0,1.5,3.5,.429,0.0,0.0,,1.5,3.5,.429,.429,0.0,0.0,,1.3,1.0,2.3,0.0,0.0,0.0,0.3,2.0,3.0
1997,27.0,616,SAS,San Antonio Spurs,27.0,NBA,PF,5,0,9.6,1.0,3.2,.313,0.0,0.0,,1.0,3.2,.313,.313,0.6,1.0,.600,0.8,0.6,1.4,0.0,0.0,0.0,0.4,1.2,2.6
