PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Kareem Abdul-Jabbar,36,80,80,2622,9.8,17.0,0.578,0.0,0.0,0.0,9.8,17.0,0.579,3.9,5.4,0.723,2.3,5.7,8.1,2.9,0.8,2.0,3.0,2.9,23.6
Magic Johnson,24,67,66,2567,6.2,10.9,0.565,0.1,0.4,0.207,6.1,10.5,0.579,4.1,5.0,0.81,1.4,5.5,6.9,12.3,2.1,0.7,4.3,2.4,16.5
Jamaal Wilkes,30,75,74,2507,7.8,15.1,0.514,0.0,0.1,0.25,7.8,15.0,0.516,3.0,4.0,0.743,1.9,3.0,4.9,3.1,1.0,0.6,2.0,2.9,18.6
James Worthy,22,82,53,2415,7.4,13.3,0.556,0.0,0.1,0.0,7.4,13.2,0.56,2.9,3.8,0.759,2.3,5.3,7.7,3.1,1.1,1.0,2.7,3.6,17.7
Michael Cooper,27,82,9,2387,4.1,8.3,0.49700000000000005,0.6,1.8,0.314,3.5,6.5,0.5489999999999999,2.3,2.8,0.838,0.8,3.2,4.0,7.3,1.7,1.0,2.2,4.0,11.1
Byron Scott,22,74,49,1637,7.3,15.2,0.484,0.2,0.7,0.235,7.2,14.4,0.49700000000000005,2.5,3.1,0.8059999999999999,1.1,2.5,3.6,3.9,1.8,0.4,2.6,3.8,17.3
Bob McAdoo,32,70,0,1456,8.7,18.5,0.47100000000000003,0.0,0.1,0.0,8.7,18.4,0.474,5.2,6.5,0.8029999999999999,2.0,5.1,7.1,1.8,1.0,1.2,3.1,4.5,22.6
Mike McGee,24,77,45,1425,8.8,14.8,0.594,0.1,0.3,0.16699999999999998,8.7,14.5,0.603,1.5,2.9,0.54,3.0,1.9,4.9,2.0,1.2,0.2,2.8,4.4,19.1
Swen Nater,34,69,0,829,5.4,11.0,0.49,0.0,0.0,0.0,5.4,10.9,0.49200000000000005,2.7,4.0,0.6920000000000001,3.5,7.9,11.5,1.2,1.1,0.3,3.0,6.5,13.5
Kurt Rambis,25,47,31,743,3.1,5.5,0.5579999999999999,0.0,0.0,,3.1,5.5,0.5579999999999999,2.0,3.2,0.636,4.0,8.9,12.9,1.6,1.5,0.7,2.7,5.2,8.1
Calvin Garrett,27,41,0,478,5.9,11.4,0.513,0.2,0.5,0.33299999999999996,5.7,11.0,0.521,2.3,2.9,0.769,1.8,3.5,5.3,2.3,0.9,0.2,2.6,4.7,14.2
Larry Spriggs,24,38,0,363,4.4,8.1,0.537,0.0,0.2,0.0,4.4,7.9,0.55,3.6,5.0,0.72,1.6,4.5,6.0,3.0,1.2,0.4,3.4,5.5,12.3
Mitch Kupchak,29,34,3,324,4.6,12.0,0.38,0.0,0.1,0.0,4.6,11.9,0.38299999999999995,2.4,3.8,0.647,3.9,5.8,9.7,0.8,0.4,0.7,2.4,5.1,11.6
Eddie Jordan,29,3,0,27,5.3,10.7,0.5,0.0,0.0,,5.3,10.7,0.5,1.3,2.7,0.5,0.0,5.3,5.3,6.7,5.3,0.0,10.7,6.7,12.0
