Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2007,28.0,2919,TOR,Toronto Raptors,P.J. Tucker,"May 5, 1985",21.0,NBA,SF,17,0,4.9,0.6,1.3,0.5,0.0,0.0,,0.6,1.3,0.5,0.5,0.5,0.8,0.571,0.6,0.7,1.4,0.2,0.1,0.0,0.4,0.7,1.8
2013,24.0,2919,PHO,Phoenix Suns,P.J. Tucker,"May 5, 1985",27.0,NBA,SG,79,45,24.2,2.7,5.6,0.473,0.3,0.9,0.314,2.4,4.7,0.503,0.498,0.8,1.1,0.744,1.7,2.8,4.4,1.4,0.8,0.2,0.8,1.8,6.4
2014,24.0,2919,PHO,Phoenix Suns,P.J. Tucker,"May 5, 1985",28.0,NBA,SF,81,81,30.7,3.3,7.6,0.431,0.9,2.4,0.387,2.4,5.2,0.45,0.491,1.9,2.5,0.776,2.0,4.5,6.5,1.7,1.4,0.3,1.3,2.5,9.4
2015,24.0,2919,PHO,Phoenix Suns,P.J. Tucker,"May 5, 1985",29.0,NBA,SF,78,63,30.6,3.3,7.6,0.438,1.1,3.2,0.345,2.2,4.4,0.506,0.511,1.3,1.8,0.727,1.5,5.0,6.4,1.6,1.4,0.3,1.2,2.3,9.1
2016,24.0,2919,PHO,Phoenix Suns,P.J. Tucker,"May 5, 1985",30.0,NBA,SF,82,80,31.0,2.9,7.1,0.411,0.8,2.5,0.33,2.1,4.6,0.455,0.469,1.3,1.7,0.746,2.0,4.2,6.2,2.2,1.3,0.2,1.4,2.5,8.0
2017,31.0,2919,TOT,Total After Trade,P.J. Tucker,"May 5, 1985",31.0,NBA,SF,81,21,27.6,2.5,6.0,0.413,0.9,2.4,0.357,1.6,3.5,0.451,0.485,0.9,1.1,0.774,1.4,4.4,5.8,1.2,1.4,0.2,0.8,2.4,6.7
2017,24.0,2919,PHO,Phoenix Suns,P.J. Tucker,"May 5, 1985",31.0,NBA,SF,57,17,28.5,2.6,6.2,0.415,0.8,2.4,0.338,1.8,3.8,0.463,0.48,1.1,1.4,0.792,1.6,4.4,6.0,1.3,1.5,0.2,0.9,2.5,7.0
2017,28.0,2919,TOR,Toronto Raptors,P.J. Tucker,"May 5, 1985",31.0,NBA,SF,24,4,25.4,2.2,5.3,0.406,1.0,2.5,0.4,1.2,2.8,0.412,0.5,0.5,0.7,0.688,1.0,4.4,5.4,1.1,1.3,0.2,0.6,2.2,5.8
2018,11.0,2919,HOU,Houston Rockets,P.J. Tucker,"May 5, 1985",32.0,NBA,PF,82,34,27.8,2.1,5.4,0.39,1.4,3.8,0.371,0.7,1.6,0.435,0.52,0.5,0.7,0.717,1.1,4.4,5.6,0.9,1.0,0.3,0.9,2.5,6.1
2019,11.0,2919,HOU,Houston Rockets,P.J. Tucker,"May 5, 1985",33.0,NBA,PF,82,82,34.2,2.5,6.4,0.396,1.8,4.7,0.377,0.7,1.7,0.449,0.535,0.5,0.7,0.695,1.5,4.4,5.8,1.2,1.6,0.5,0.8,3.1,7.3
2020,11.0,2919,HOU,Houston Rockets,P.J. Tucker,"May 5, 1985",34.0,NBA,PF,72,72,34.3,2.5,5.9,0.415,1.5,4.2,0.358,1.0,1.8,0.551,0.541,0.5,0.7,0.813,1.6,5.1,6.6,1.6,1.1,0.5,1.0,3.2,6.9
2021,11.0,2919,HOU,Houston Rockets,P.J. Tucker,"May 5, 1985",35.0,NBA,PF,26,26,30.0,1.6,4.3,0.375,0.9,2.8,0.329,0.7,1.5,0.462,0.482,0.5,0.7,0.824,1.0,3.6,4.6,1.4,0.8,0.5,1.0,3.0,4.7
