Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2008,30,WAS,Washington Wizards,Antawn Jamison,31,79,3061,20.3,0.52,0.25,0.31,8.0,23.3,15.4,7.2,1.9,0.9,6.6,25.9,6.0,3.2,9.2,0.14,3.1,-1.3,1.7,2.9,1432
2008,30,WAS,Washington Wizards,DeShawn Stevenson,26,82,2564,12.6,0.53,0.53,0.25,1.6,9.3,5.4,15.5,1.4,0.5,10.5,17.4,3.2,0.9,4.1,0.08,0.9,-1.0,-0.2,1.2,2750
2008,30,WAS,Washington Wizards,Caron Butler,27,58,2314,20.7,0.56,0.2,0.28,4.6,15.4,9.8,21.9,3.0,0.7,12.4,24.0,4.8,2.4,7.2,0.15,3.0,1.1,4.1,3.5,436
2008,30,WAS,Washington Wizards,Brendan Haywood,28,80,2228,18.3,0.58,0.0,0.49,14.0,16.4,15.2,5.2,0.7,5.0,12.9,17.3,4.9,1.9,6.8,0.15,0.6,-0.8,-0.2,1.0,1240
2008,30,WAS,Washington Wizards,Antonio Daniels,32,71,2161,13.7,0.55,0.17,0.49,1.2,10.0,5.5,24.0,1.7,0.1,14.3,13.5,3.5,1.0,4.5,0.1,-0.4,-0.3,-0.8,0.7,663
2008,30,WAS,Washington Wizards,Roger Mason,27,80,1708,13.8,0.57,0.55,0.12,1.1,8.0,4.5,13.2,1.3,0.9,9.9,18.9,2.8,0.6,3.4,0.1,1.2,-1.2,0.0,0.9,1867
2008,30,WAS,Washington Wizards,Andray Blatche,21,82,1675,15.5,0.51,0.02,0.29,11.2,18.8,14.9,9.2,1.7,5.7,15.6,19.7,0.8,2.1,3.0,0.08,-2.4,0.7,-1.7,0.1,265
2008,30,WAS,Washington Wizards,Darius Songaila,29,80,1554,11.8,0.5,0.0,0.16,6.0,14.7,10.2,14.2,1.8,0.9,14.7,17.3,0.6,1.2,1.7,0.05,-2.3,-0.3,-2.6,-0.2,2717
2008,30,WAS,Washington Wizards,Nick Young,22,75,1158,11.6,0.53,0.21,0.26,2.3,9.6,5.8,9.6,1.6,0.5,15.0,24.9,-0.1,0.6,0.4,0.02,-2.6,-2.1,-4.7,-0.8,3259
2008,30,WAS,Washington Wizards,Dominic McGuire,22,70,695,6.6,0.4,0.06,0.31,8.7,14.9,11.7,8.3,1.5,3.1,25.5,10.4,-0.6,0.6,0.0,-0.0,-4.4,0.1,-4.3,-0.4,1935
2008,30,WAS,Washington Wizards,Gilbert Arenas,26,13,425,18.2,0.53,0.4,0.49,1.6,12.8,7.0,27.4,2.9,0.2,17.1,31.1,0.2,0.4,0.6,0.07,2.3,0.1,2.4,0.5,104
2008,30,WAS,Washington Wizards,Oleksiy Pecherov,22,35,320,9.6,0.45,0.48,0.25,7.5,16.9,12.1,3.6,1.0,1.3,10.9,22.4,-0.2,0.2,0.0,-0.0,-2.7,-3.4,-6.1,-0.3,2272
2008,30,WAS,Washington Wizards,Mike Wilks,28,4,44,10.1,0.62,0.5,0.0,2.6,13.7,8.0,9.7,3.7,0.0,20.0,5.2,0.0,0.0,0.1,0.09,-2.3,3.3,1.0,0.0,3124
