PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Dwyane Wade,27,7,7,40.7,9.7,22.1,0.439,2.6,7.1,0.36,7.1,15.0,0.47600000000000003,0.49700000000000005,7.1,8.3,0.862,0.6,4.4,5.0,5.3,0.9,1.6,3.6,2.9,29.1
James Jones,28,7,7,33.6,2.4,4.6,0.531,1.6,3.1,0.5,0.9,1.4,0.6,0.703,3.1,3.4,0.917,0.3,2.0,2.3,0.7,0.4,0.1,0.6,2.7,9.6
Mario Chalmers,22,7,7,33.0,2.9,7.1,0.4,0.9,3.0,0.28600000000000003,2.0,4.1,0.483,0.46,0.7,1.0,0.7140000000000001,0.9,1.9,2.7,4.4,2.9,0.1,2.4,3.0,7.3
Udonis Haslem,28,7,7,29.1,3.6,6.6,0.5429999999999999,0.0,0.0,,3.6,6.6,0.5429999999999999,0.5429999999999999,1.3,1.4,0.9,1.9,6.9,8.7,0.4,0.4,0.4,0.9,2.7,8.4
Jermaine O'Neal,30,6,5,27.0,4.7,8.5,0.5489999999999999,0.0,0.0,,4.7,8.5,0.5489999999999999,0.5489999999999999,4.0,5.3,0.75,1.2,3.3,4.5,1.5,0.5,1.5,1.7,3.0,13.3
Michael Beasley,20,7,0,25.4,4.9,12.6,0.386,0.6,1.9,0.308,4.3,10.7,0.4,0.409,1.9,2.4,0.765,1.4,5.9,7.3,1.0,0.3,1.0,1.6,2.0,12.1
Daequan Cook,21,7,0,23.0,1.9,6.0,0.31,1.3,4.3,0.3,0.6,1.7,0.33299999999999996,0.41700000000000004,0.3,0.3,1.0,0.4,2.0,2.4,0.6,0.3,0.0,0.9,2.6,5.3
Joel Anthony,26,6,2,14.7,0.7,0.8,0.8,0.0,0.0,,0.7,0.8,0.8,0.8,0.3,0.3,1.0,1.5,1.7,3.2,0.3,0.0,1.2,0.2,1.5,1.7
Jamario Moon,28,3,0,13.3,1.7,1.7,1.0,0.7,0.7,1.0,1.0,1.0,1.0,1.2,0.0,0.7,0.0,1.0,2.0,3.0,0.3,0.3,0.3,0.7,1.7,4.0
Jamaal Magloire,30,6,0,7.8,0.2,0.5,0.33299999999999996,0.0,0.0,,0.2,0.5,0.33299999999999996,0.33299999999999996,0.0,0.0,,0.8,1.0,1.8,0.2,0.0,0.0,0.5,1.5,0.3
Chris Quinn,25,5,0,4.8,0.6,1.4,0.429,0.0,0.2,0.0,0.6,1.2,0.5,0.429,0.4,0.4,1.0,0.0,0.2,0.2,1.0,0.4,0.0,0.4,0.2,1.6
Yakhouba Diawara,26,5,0,4.2,0.2,0.6,0.33299999999999996,0.0,0.2,0.0,0.2,0.4,0.5,0.33299999999999996,0.0,0.4,0.0,0.0,1.0,1.0,0.0,0.2,0.0,0.0,0.4,0.4
Dorell Wright,23,1,0,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
