Season,Team ID,Team ABV,Team,PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2017,4,CHO,Charlotte Hornets,Kemba Walker,26,79,2739,21.3,0.57,0.42,0.25,1.8,10.6,6.2,29.1,1.6,0.7,9.5,29.2,5.9,2.2,8.1,0.14,4.9,-0.8,4.1,4.2
2017,4,CHO,Charlotte Hornets,Nicolas Batum,28,77,2617,15.8,0.53,0.42,0.29,1.9,18.4,10.1,27.7,1.6,1.0,15.0,22.3,1.7,2.8,4.6,0.08,0.6,0.2,0.8,1.9
2017,4,CHO,Charlotte Hornets,Michael Kidd-Gilchrist,23,81,2349,14.3,0.53,0.02,0.31,7.3,19.3,13.2,7.4,1.7,2.9,7.4,14.6,2.7,3.1,5.8,0.12,-1.6,0.9,-0.7,0.7
2017,4,CHO,Charlotte Hornets,Marvin Williams,30,76,2295,13.7,0.55,0.5,0.21,4.2,19.8,12.0,7.1,1.3,2.0,7.2,16.3,2.4,2.6,5.0,0.1,-0.1,0.1,0.0,1.1
2017,4,CHO,Charlotte Hornets,Frank Kaminsky,23,75,1954,13.0,0.5,0.44,0.2,3.2,15.8,9.5,13.5,1.2,1.5,8.0,21.8,0.4,1.9,2.3,0.06,-0.5,-0.6,-1.2,0.4
2017,4,CHO,Charlotte Hornets,Marco Belinelli,30,74,1778,13.3,0.57,0.46,0.27,0.9,10.2,5.5,13.1,1.2,0.4,9.2,19.2,2.0,1.2,3.2,0.09,-0.6,-0.5,-1.1,0.4
2017,4,CHO,Charlotte Hornets,Cody Zeller,24,62,1725,16.7,0.6,0.0,0.44,8.6,17.3,12.9,9.1,1.8,3.0,10.9,15.5,3.4,2.2,5.6,0.16,-0.9,1.1,0.2,1.0
2017,4,CHO,Charlotte Hornets,Jeremy Lamb,24,62,1143,17.0,0.55,0.3,0.26,2.9,22.6,12.7,11.3,1.2,1.8,6.8,23.2,1.4,1.3,2.7,0.12,0.5,0.1,0.5,0.7
2017,4,CHO,Charlotte Hornets,Ramon Sessions,30,50,811,12.4,0.5,0.24,0.45,1.5,8.5,4.9,24.2,1.7,0.3,12.7,20.1,0.3,0.6,0.9,0.06,-2.0,-0.4,-2.4,-0.1
2017,4,CHO,Charlotte Hornets,Roy Hibbert,30,42,671,13.5,0.61,0.0,0.52,8.6,16.0,12.3,4.5,0.6,5.8,14.9,14.0,1.0,0.8,1.8,0.13,-3.2,0.8,-2.4,-0.1
2017,4,CHO,Charlotte Hornets,Spencer Hawes,28,35,626,14.8,0.55,0.25,0.16,5.6,20.1,12.8,16.1,1.0,3.6,14.7,19.6,0.3,0.8,1.1,0.09,-1.1,0.9,-0.1,0.3
2017,4,CHO,Charlotte Hornets,Brian Roberts,31,41,416,9.8,0.51,0.36,0.32,1.3,9.0,5.2,18.7,1.1,0.2,15.7,17.9,0.0,0.3,0.2,0.03,-2.8,-1.3,-4.2,-0.2
2017,4,CHO,Charlotte Hornets,Treveon Graham,23,27,189,10.6,0.61,0.38,0.38,2.9,10.0,6.4,4.7,1.6,0.5,6.0,11.8,0.3,0.2,0.4,0.11,-1.8,0.8,-1.0,0.1
2017,4,CHO,Charlotte Hornets,Miles Plumlee,28,13,174,9.0,0.6,0.0,0.17,9.4,17.2,13.3,2.5,2.0,2.0,23.7,8.7,0.1,0.2,0.3,0.09,-4.8,0.4,-4.4,-0.1
2017,4,CHO,Charlotte Hornets,Briante Weber,24,13,159,12.5,0.48,0.15,0.28,5.5,9.7,7.6,15.4,2.8,0.0,8.8,16.1,0.1,0.2,0.3,0.08,-3.4,1.1,-2.3,0.0
2017,4,CHO,Charlotte Hornets,Christian Wood,21,13,107,15.1,0.59,0.22,0.65,14.3,15.5,14.9,2.8,1.4,4.9,19.1,15.4,0.1,0.1,0.3,0.12,-2.3,-0.3,-2.6,0.0
2017,4,CHO,Charlotte Hornets,Johnny O'Bryant,23,4,34,15.5,0.57,0.2,0.13,12.9,13.0,12.9,21.6,0.0,0.0,15.9,25.0,0.0,0.0,0.1,0.08,-2.1,-1.4,-3.5,0.0
2017,4,CHO,Charlotte Hornets,Mike Tobey,22,2,25,-0.1,0.25,0.0,0.0,8.7,4.4,6.6,5.4,0.0,0.0,20.0,9.0,0.0,0.0,0.0,-0.07,-6.9,-2.7,-9.5,0.0
2017,4,CHO,Charlotte Hornets,Aaron Harrison,22,5,17,-2.2,0.1,0.5,0.5,0.0,19.5,9.7,22.6,0.0,0.0,0.0,12.9,-0.1,0.0,-0.1,-0.15,-10.1,-1.7,-11.8,0.0
