Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
2005,19.0,UTA,NBA,PF,67.0,873.0,9.5,0.419,0.021,0.352,10.1,18.1,14.0,8.5,1.6,1.7,13.6,20.2,,-1.0,0.7,-0.3,-0.019,,-3.3,-1.4,-4.6,-0.6
2006,20.0,UTA,NBA,PF,62.0,619.0,10.3,0.406,0.025,0.32,10.9,20.0,15.4,8.6,2.0,2.2,11.8,19.7,,-0.6,0.8,0.2,0.019,,-4.0,-0.5,-4.5,-0.4
2007,21.0,TOR,NBA,PF,60.0,670.0,13.5,0.516,0.0,0.427,13.5,19.3,16.4,4.2,1.1,2.4,12.7,17.4,,0.7,0.8,1.5,0.107,,-2.5,-0.8,-3.2,-0.2
2008,22.0,TOR,NBA,PF,70.0,925.0,15.7,0.512,0.006,0.372,11.4,21.8,16.6,4.9,1.4,2.5,10.8,22.1,,0.6,1.3,1.8,0.096,,-1.6,-0.7,-2.3,-0.1
2009,23.0,TOR,NBA,SF,29.0,265.0,16.3,0.513,0.0,0.533,10.7,20.2,15.5,6.0,1.6,1.8,6.7,20.7,,0.4,0.3,0.7,0.125,,-0.9,-0.7,-1.7,0.0
2010,24.0,TOT,NBA,PF,69.0,1221.0,15.1,0.495,0.002,0.466,11.0,25.1,17.8,4.5,1.5,2.9,11.8,21.0,,0.3,1.6,1.9,0.074,,-2.6,-0.9,-3.5,-0.5
2010,24.0,DAL,NBA,PF,25.0,315.0,14.8,0.487,0.0,0.383,14.0,20.5,17.3,3.6,1.2,2.6,8.8,21.5,,0.2,0.4,0.6,0.097,,-2.4,-1.0,-3.4,-0.1
2010,24.0,NJN,NBA,PF,44.0,906.0,15.1,0.498,0.003,0.498,10.0,26.7,18.0,4.8,1.7,3.0,12.9,20.8,,0.1,1.1,1.3,0.066,,-2.6,-0.9,-3.5,-0.3
2011,25.0,NJN,NBA,PF,74.0,2061.0,17.8,0.555,0.002,0.328,12.5,32.2,22.1,7.0,0.9,3.0,13.4,17.3,,2.7,2.7,5.4,0.125,,0.5,-0.1,0.4,1.3
2012,26.0,NJN,NBA,PF,62.0,2162.0,17.9,0.539,0.0,0.414,12.2,24.8,18.3,7.4,1.2,2.6,13.0,19.3,,3.6,1.7,5.3,0.118,,0.2,-1.2,-0.9,0.6
2013,27.0,BRK,NBA,PF,65.0,1191.0,13.6,0.515,0.006,0.397,12.4,23.9,18.1,4.3,0.7,2.1,13.5,16.3,,1.4,1.3,2.7,0.109,,-1.9,-1.0,-3.0,-0.3
2014,28.0,BOS,NBA,PF,69.0,1376.0,18.2,0.552,0.004,0.312,10.2,24.0,16.9,8.2,1.2,3.4,10.9,19.0,,2.3,1.8,4.1,0.143,,0.5,0.4,0.9,1.0
2015,29.0,WAS,NBA,PF,64.0,1345.0,15.4,0.512,0.016,0.262,10.1,24.4,17.4,6.7,1.3,1.5,8.5,18.3,,1.6,2.1,3.8,0.134,,-1.0,0.0,-1.0,0.3
2016,30.0,TOT,NBA,PF,53.0,835.0,13.1,0.517,0.366,0.285,7.5,21.5,14.4,6.6,0.9,2.2,10.3,19.5,,0.5,1.1,1.6,0.093,,-1.6,-0.4,-2.0,0.0
2016,30.0,WAS,NBA,PF,28.0,466.0,11.8,0.524,0.424,0.196,6.1,21.8,13.8,5.0,0.3,2.4,10.4,18.0,,0.3,0.5,0.7,0.073,,-1.4,-0.9,-2.3,0.0
2016,30.0,PHO,NBA,PF,4.0,74.0,13.5,0.367,0.278,0.222,15.8,31.5,23.5,14.8,2.0,2.2,9.2,25.0,,-0.1,0.1,0.0,0.012,,-1.1,-1.6,-2.7,0.0
2016,30.0,ATL,NBA,PF,21.0,295.0,14.9,0.555,0.307,0.446,7.6,18.5,13.1,6.9,1.7,1.9,10.4,20.4,,0.4,0.5,0.9,0.143,,-2.2,0.8,-1.4,0.0
2017,31.0,ATL,NBA,PF,56.0,689.0,13.6,0.514,0.252,0.383,9.7,23.0,16.4,6.4,1.1,2.6,10.1,17.6,,0.6,1.1,1.6,0.115,,-2.0,-0.1,-2.0,0.0
