PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Marco Belinelli,25.0,66,55.0,1966,286,686,0.41700000000000004,107,284,0.377,179,402,0.445,0.495,101,129,0.7829999999999999,19,153,172,101,48,5,69,115,780
Greivis Vásquez,25.0,66,26.0,1706,225,523,0.43,43,135,0.319,182,388,0.469,0.47100000000000003,96,117,0.821,23,150,173,359,60,8,148,126,589
Jarrett Jack,28.0,45,39.0,1530,266,583,0.456,39,112,0.348,227,471,0.48200000000000004,0.49,129,148,0.872,23,153,176,285,31,9,106,93,700
Al-Farouq Aminu,21.0,66,21.0,1477,150,365,0.41100000000000003,13,47,0.27699999999999997,137,318,0.431,0.429,86,114,0.754,95,213,308,66,59,34,91,136,399
Chris Kaman,29.0,47,33.0,1372,266,597,0.446,0,0,,266,597,0.446,0.446,84,107,0.785,89,275,364,101,25,77,129,106,616
Trevor Ariza,26.0,41,41.0,1350,168,403,0.41700000000000004,29,87,0.33299999999999996,139,316,0.44,0.45299999999999996,79,102,0.775,41,174,215,135,69,25,76,73,444
Gustavo Ayón,26.0,54,24.0,1088,140,261,0.536,0,1,0.0,140,260,0.5379999999999999,0.536,39,63,0.619,86,179,265,74,53,46,46,118,319
Carl Landry,28.0,41,8.0,999,182,362,0.503,0,3,0.0,182,359,0.507,0.503,147,184,0.799,78,136,214,38,13,12,64,89,511
Jason Smith,25.0,40,29.0,947,181,348,0.52,1,9,0.111,180,339,0.531,0.522,33,47,0.7020000000000001,72,124,196,34,21,41,40,102,396
Emeka Okafor,29.0,27,27.0,781,114,214,0.5329999999999999,0,0,,114,214,0.5329999999999999,0.5329999999999999,38,74,0.514,70,143,213,24,16,26,37,73,266
Xavier Henry,20.0,45,0.0,759,90,228,0.395,7,17,0.41200000000000003,83,211,0.39299999999999996,0.41,52,85,0.612,24,82,106,35,26,8,35,59,239
Lance Thomas,23.0,42,10.0,630,57,126,0.452,0,1,0.0,57,125,0.456,0.452,52,62,0.8390000000000001,49,77,126,12,10,7,24,78,166
Eric Gordon,23.0,9,9.0,310,63,140,0.45,10,40,0.25,53,100,0.53,0.486,49,65,0.754,2,23,25,31,13,4,24,20,185
DaJuan Summers,24.0,15,6.0,209,28,65,0.431,5,16,0.313,23,49,0.469,0.469,7,9,0.778,8,15,23,10,7,0,8,31,68
Solomon Jones,27.0,11,1.0,196,23,53,0.434,0,0,,23,53,0.434,0.434,15,18,0.833,21,20,41,7,5,6,13,31,61
Jerome Dyson,24.0,9,1.0,180,19,48,0.396,1,8,0.125,18,40,0.45,0.406,28,36,0.778,2,17,19,18,11,2,20,19,67
Carldell Johnson,29.0,15,0.0,119,11,35,0.314,4,15,0.267,7,20,0.35,0.371,1,3,0.33299999999999996,1,8,9,22,8,0,7,11,27
Darryl Watkins,27.0,5,0.0,98,7,14,0.5,0,0,,7,14,0.5,0.5,9,18,0.5,8,19,27,3,5,4,8,14,23
Chris Johnson,26.0,7,0.0,82,9,18,0.5,0,0,,9,18,0.5,0.5,5,7,0.7140000000000001,7,15,22,1,5,1,8,13,23
Trey Johnson,27.0,11,0.0,61,8,14,0.5710000000000001,0,0,,8,14,0.5710000000000001,0.5710000000000001,5,5,1.0,3,9,12,4,1,0,5,10,21
Donald Sloan,24.0,3,0.0,41,5,14,0.35700000000000004,0,2,0.0,5,12,0.41700000000000004,0.35700000000000004,2,4,0.5,2,1,3,8,2,0,5,2,12
Jeff Foote,24.0,4,0.0,39,2,6,0.33299999999999996,0,0,,2,6,0.33299999999999996,0.33299999999999996,0,0,,1,5,6,0,0,1,2,5,4
Team Totals,,66,,15940,2300,5103,0.451,259,777,0.33299999999999996,2041,4326,0.47200000000000003,0.47600000000000003,1057,1397,0.757,724,1991,2715,1368,488,316,1024,1324,5916
