PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Paul Pierce,34.0,61,61.0,2075,394,890,0.44299999999999995,100,273,0.366,294,617,0.47600000000000003,0.499,293,344,0.852,37,280,317,274,70,26,173,147,1181
Rajon Rondo,25.0,53,53.0,1957,256,572,0.44799999999999995,10,42,0.23800000000000002,246,530,0.46399999999999997,0.456,108,181,0.597,62,195,257,620,95,3,193,99,630
Brandon Bass,26.0,59,39.0,1868,303,632,0.479,0,0,,303,632,0.479,0.479,132,163,0.81,95,270,365,55,34,54,65,135,738
Kevin Garnett,35.0,60,60.0,1864,391,777,0.503,3,9,0.33299999999999996,388,768,0.505,0.505,162,189,0.857,66,428,494,175,56,61,107,141,947
Ray Allen,36.0,46,42.0,1565,226,493,0.45799999999999996,106,234,0.45299999999999996,120,259,0.46299999999999997,0.5660000000000001,97,106,0.915,14,128,142,109,49,8,68,83,655
Avery Bradley,21.0,64,28.0,1368,200,402,0.498,22,54,0.40700000000000003,178,348,0.511,0.525,62,78,0.795,34,81,115,87,43,12,75,109,484
Mickaël Piétrus,29.0,42,6.0,921,104,270,0.385,61,182,0.335,43,88,0.489,0.498,20,31,0.645,18,112,130,25,21,10,33,81,289
Greg Stiemsma,26.0,55,3.0,766,66,121,0.545,0,0,,66,121,0.545,0.545,29,41,0.7070000000000001,48,129,177,28,37,85,33,144,161
Keyon Dooling,31.0,46,2.0,662,66,163,0.405,27,81,0.33299999999999996,39,82,0.47600000000000003,0.488,23,31,0.742,3,36,39,51,13,2,34,57,182
Jermaine O'Neal,33.0,25,24.0,570,52,120,0.433,0,0,,52,120,0.433,0.433,21,31,0.677,37,98,135,10,8,43,21,80,125
Sasha Pavlović,28.0,45,7.0,527,50,128,0.391,17,58,0.293,33,70,0.47100000000000003,0.457,3,8,0.375,4,68,72,18,20,15,20,54,120
Marquis Daniels,31.0,38,0.0,484,52,143,0.364,0,10,0.0,52,133,0.391,0.364,17,23,0.7390000000000001,16,50,66,47,21,9,28,36,121
Chris Wilcox,29.0,28,4.0,481,64,107,0.598,0,0,,64,107,0.598,0.598,24,39,0.615,38,84,122,12,11,9,30,64,152
E'Twaun Moore,22.0,38,0.0,331,43,113,0.381,17,45,0.37799999999999995,26,68,0.382,0.456,7,7,1.0,4,29,33,34,11,3,21,33,110
JaJuan Johnson,22.0,36,0.0,298,54,121,0.446,0,0,,54,121,0.446,0.446,6,9,0.667,20,38,58,6,5,14,14,25,114
Ryan Hollins,27.0,15,1.0,160,18,28,0.643,0,0,,18,28,0.643,0.643,6,20,0.3,9,17,26,3,1,5,11,23,42
Sean Williams,25.0,3,0.0,42,2,6,0.33299999999999996,0,0,,2,6,0.33299999999999996,0.33299999999999996,7,7,1.0,4,8,12,3,3,3,3,4,11
Team Totals,,66,,15940,2341,5086,0.46,363,988,0.36700000000000005,1978,4098,0.483,0.496,1017,1308,0.778,509,2051,2560,1557,498,362,979,1315,6062
