Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1988,23.0,LAC,NBA,C,42.0,1137.0,7.6,0.447,0.045,0.162,4.6,13.2,8.7,12.6,1.6,0.8,17.5,15.5,,-1.1,1.1,0.1,0.002,,-4.8,0.4,-4.4,-0.7
1989,24.0,LAC,NBA,C,66.0,1450.0,7.0,0.449,0.035,0.159,6.1,13.8,10.0,10.1,1.0,0.6,17.9,14.3,,-1.1,0.7,-0.5,-0.016,,-4.4,-1.1,-5.5,-1.3
1990,25.0,LAC,NBA,C,77.0,1325.0,6.8,0.437,0.064,0.181,5.5,14.4,10.0,6.5,1.1,1.1,15.4,15.8,,-1.4,1.2,-0.2,-0.006,,-4.5,-0.8,-5.3,-1.1
1991,26.0,DEN,NBA,C,74.0,1593.0,10.1,0.485,0.029,0.16,7.3,17.3,11.9,8.0,1.6,1.0,14.6,14.4,,0.2,0.5,0.7,0.021,,-3.2,-0.9,-4.1,-0.9
1992,27.0,DEN,NBA,C,67.0,1160.0,7.2,0.415,0.04,0.238,8.5,14.1,11.1,7.1,1.3,0.7,16.4,12.8,,-0.7,0.9,0.3,0.01,,-4.1,-0.4,-4.4,-0.7
1993,28.0,TOT,NBA,C,23.0,165.0,11.9,0.519,0.023,0.364,9.1,23.2,15.9,4.2,2.1,0.4,12.1,14.5,,0.1,0.3,0.4,0.118,,-3.2,0.2,-3.0,0.0
1993,28.0,BOS,NBA,C,2.0,9.0,-4.7,0.266,0.0,2.0,12.7,24.9,18.9,0.0,0.0,6.9,51.5,18.7,,-0.1,0.0,-0.1,-0.273,,-15.7,-1.1,-16.8,0.0
1993,28.0,POR,NBA,C,21.0,156.0,12.9,0.529,0.023,0.326,8.8,23.1,15.8,4.5,2.2,0.0,9.2,14.3,,0.2,0.3,0.5,0.14,,-2.5,0.3,-2.2,0.0
1995,30.0,CHH,NBA,PF,63.0,583.0,6.8,0.511,0.074,0.198,7.2,18.5,13.1,9.0,0.8,0.7,20.0,8.7,,0.2,0.7,0.9,0.077,,-4.6,0.8,-3.8,-0.3
1996,31.0,TOT,NBA,PF,64.0,1065.0,8.8,0.528,0.023,0.11,5.5,14.8,10.2,8.7,0.7,0.3,13.2,13.5,,0.6,0.9,1.5,0.067,,-4.2,-0.6,-4.8,-0.8
1996,31.0,CHH,NBA,PF,1.0,18.0,-2.0,0.0,0.0,0.0,0.0,13.8,6.7,0.0,5.8,0.0,66.7,7.5,,-0.1,0.0,-0.1,-0.15,,-9.3,2.5,-6.8,0.0
1996,31.0,ORL,NBA,PF,63.0,1047.0,9.0,0.53,0.023,0.111,5.6,14.8,10.3,8.9,0.6,0.4,12.7,13.6,,0.7,0.8,1.5,0.071,,-4.1,-0.7,-4.8,-0.7
1997,32.0,MIL,NBA,C,56.0,525.0,7.9,0.488,0.079,0.213,7.5,18.6,13.1,5.6,1.4,1.6,12.6,9.8,,0.3,0.5,0.8,0.073,,-4.3,0.8,-3.6,-0.2
1998,33.0,DEN,NBA,PF,57.0,621.0,5.1,0.347,0.083,0.083,6.6,17.6,12.0,7.9,1.7,0.8,14.9,10.8,,-0.7,0.2,-0.5,-0.037,,-5.8,-0.8,-6.6,-0.7
1999,34.0,CHH,NBA,PF,3.0,12.0,-14.5,0.0,0.0,2.0,0.0,9.4,4.9,0.0,0.0,0.0,0.0,7.4,,0.0,0.0,0.0,-0.179,,-22.1,-1.7,-23.8,-0.1
