Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1975-76,25.0,SSL,ABA,SF,74.0,,29.4,5.1,10.6,0.483,0.1,0.3,0.375,5.0,10.3,0.487,0.489,1.9,2.8,0.665,2.3,3.9,6.2,3.0,1.7,0.6,2.2,3.0,12.2
1976-77,26.0,DET,NBA,SF,82.0,,32.2,5.4,11.4,0.476,,,,5.4,11.4,0.476,0.476,2.5,3.4,0.735,2.6,5.1,7.7,2.2,2.0,0.7,,3.5,13.3
1977-78,27.0,DET,NBA,SF,79.0,,32.4,4.9,10.8,0.455,,,,4.9,10.8,0.455,0.455,2.5,3.4,0.738,2.6,4.5,7.1,2.3,1.9,0.3,2.7,3.1,12.4
1978-79,28.0,DET,NBA,SF,80.0,,40.1,7.3,14.3,0.514,,,,7.3,14.3,0.514,0.514,4.0,5.4,0.743,2.7,4.6,7.4,3.3,2.5,0.6,3.2,3.5,18.7
1979-80,29.0,BOS,NBA,SF,82.0,7.0,24.3,4.4,9.3,0.474,0.1,0.5,0.293,4.3,8.8,0.485,0.482,2.2,2.9,0.739,1.3,2.7,4.0,1.9,1.5,0.4,1.7,2.6,11.1
1980-81,30.0,BOS,NBA,SF,41.0,7.0,16.0,2.4,5.3,0.449,0.0,0.3,0.071,2.3,4.9,0.475,0.451,1.3,1.6,0.791,0.6,1.4,2.0,1.4,0.7,0.4,1.1,1.8,6.0
1981-82,31.0,BOS,NBA,SF,56.0,27.0,23.1,3.3,7.3,0.45,0.1,0.3,0.294,3.2,7.0,0.457,0.456,1.5,2.1,0.707,1.0,1.7,2.7,2.3,1.2,0.4,1.1,2.4,8.1
1982-83,32.0,BOS,NBA,SF,77.0,0.0,11.5,1.8,4.1,0.429,0.0,0.2,0.158,1.7,3.8,0.446,0.433,0.8,1.1,0.741,0.7,1.1,1.8,0.9,0.6,0.1,1.0,1.8,4.3
1983-84,33.0,BOS,NBA,SF,60.0,1.0,9.8,1.2,2.9,0.409,0.1,0.3,0.2,1.1,2.6,0.429,0.418,0.7,0.8,0.875,0.4,0.8,1.3,0.8,0.3,0.1,0.8,1.1,3.1
1984-85,34.0,BOS,NBA,SF,47.0,0.0,8.4,1.3,3.2,0.416,0.2,0.5,0.391,1.1,2.7,0.421,0.446,0.4,0.4,1.0,0.4,0.5,0.9,0.5,0.4,0.1,0.5,0.9,3.2
