SEASON,TEAM ID,TEAM,PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2015,15,MEM,Marc Gasol,30,11,416,21.3,0.5,0.01,0.49,4.9,25.4,15.0,20.5,1.3,4.2,6.8,25.8,0.8,0.6,1.4,0.16,3.5,2.5,6.0,0.8
2015,15,MEM,Zach Randolph,33,11,382,13.3,0.47,0.03,0.2,9.0,18.0,13.4,10.8,0.8,0.0,11.2,24.6,0.0,0.3,0.3,0.04,-1.0,-1.5,-2.5,-0.1
2015,15,MEM,Courtney Lee,29,11,367,15.5,0.66,0.3,0.23,0.9,7.7,4.2,11.0,1.7,0.0,10.6,15.3,0.9,0.2,1.1,0.14,0.9,1.7,2.6,0.4
2015,15,MEM,Jeff Green,28,11,298,7.9,0.41,0.17,0.24,3.3,16.2,9.6,10.2,0.9,1.5,11.8,20.8,-0.5,0.3,-0.2,-0.03,-3.1,-0.9,-4.0,-0.1
2015,15,MEM,Tony Allen,33,10,279,14.2,0.53,0.12,0.21,5.4,15.3,10.3,8.3,4.5,3.6,17.3,12.3,0.1,0.6,0.6,0.11,-1.2,5.1,3.9,0.4
2015,15,MEM,Mike Conley,27,8,243,17.5,0.53,0.34,0.29,0.0,4.2,2.0,28.6,2.4,0.0,10.0,22.6,0.4,0.2,0.6,0.11,3.1,0.7,3.8,0.4
2015,15,MEM,Vince Carter,38,11,196,13.7,0.49,0.42,0.13,7.2,19.5,13.2,9.3,1.9,0.9,9.0,18.2,0.1,0.2,0.3,0.08,-0.2,1.7,1.5,0.2
2015,15,MEM,Beno Udrih,32,10,175,14.8,0.48,0.22,0.16,2.5,10.3,6.3,21.2,1.5,0.0,4.9,21.5,0.2,0.1,0.3,0.09,0.0,0.5,0.4,0.1
2015,15,MEM,Kosta Koufos,25,11,127,19.0,0.56,0.0,0.16,16.2,17.7,16.9,5.2,1.6,4.3,2.9,12.3,0.3,0.2,0.5,0.2,1.9,1.0,2.9,0.2
2015,15,MEM,Nick Calathes,25,9,126,7.8,0.42,0.36,0.22,0.9,13.4,7.0,19.6,3.7,0.7,20.2,18.0,-0.2,0.2,-0.1,-0.02,-5.0,1.8,-3.1,0.0
2015,15,MEM,Jordan Adams,20,4,10,31.4,0.74,0.33,1.33,0.0,11.3,5.5,0.0,5.2,0.0,0.0,21.7,0.1,0.0,0.1,0.33,11.7,7.1,18.8,0.1
2015,15,MEM,Jon Leuer,25,4,9,22.4,0.5,0.0,0.0,24.0,37.5,30.6,0.0,0.0,0.0,0.0,20.3,0.0,0.0,0.0,0.19,4.2,-1.7,2.5,0.0
2015,15,MEM,JaMychal Green,24,5,8,16.8,0.35,0.5,1.0,0.0,42.2,20.7,0.0,6.5,11.4,0.0,16.4,0.0,0.0,0.0,0.14,-3.1,7.1,4.0,0.0
2015,15,MEM,Russ Smith,23,2,3,23.8,,,,0.0,0.0,0.0,89.6,0.0,0.0,,0.0,0.0,0.0,0.0,0.24,8.6,0.5,9.1,0.0
