PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Norm Nixon,29.0,81,81.0,2894,596,1281,0.465,33,99,0.33299999999999996,563,1182,0.47600000000000003,0.478,170,218,0.78,55,163,218,711,95,4,273,175,1395
Derek Smith,23.0,80,80.0,2762,682,1271,0.537,3,19,0.158,679,1252,0.542,0.5379999999999999,400,504,0.794,174,253,427,216,77,52,230,317,1767
Marques Johnson,28.0,72,68.0,2448,494,1094,0.452,3,13,0.231,491,1081,0.45399999999999996,0.45299999999999996,190,260,0.731,188,240,428,248,72,30,176,193,1181
James Donaldson,27.0,82,58.0,2392,351,551,0.637,0,0,,351,551,0.637,0.637,227,303,0.7490000000000001,168,500,668,48,28,130,206,217,929
Junior Bridgeman,31.0,80,15.0,2042,460,990,0.465,14,39,0.359,446,951,0.469,0.47200000000000003,181,206,0.879,55,175,230,171,47,18,116,128,1115
Bill Walton,32.0,67,37.0,1647,269,516,0.521,0,2,0.0,269,514,0.523,0.521,138,203,0.68,168,432,600,156,50,140,174,184,676
Michael Cage,23.0,75,41.0,1610,216,398,0.5429999999999999,0,0,,216,398,0.5429999999999999,0.5429999999999999,101,137,0.737,126,266,392,51,41,32,81,164,533
Rory White,25.0,80,14.0,1106,144,279,0.516,0,0,,144,279,0.516,0.516,90,130,0.6920000000000001,94,101,195,34,35,20,87,115,378
Harvey Catchings,33.0,70,14.0,1049,72,149,0.483,0,1,0.0,72,148,0.486,0.483,59,89,0.6629999999999999,89,173,262,14,15,57,55,162,203
Bryan Warrick,25.0,58,1.0,713,85,173,0.491,1,4,0.25,84,169,0.49700000000000005,0.494,44,57,0.772,10,48,58,153,23,6,70,85,215
Lancaster Gordon,22.0,63,1.0,682,110,287,0.38299999999999995,2,9,0.222,108,278,0.38799999999999996,0.387,37,49,0.755,26,35,61,88,33,6,69,61,259
Franklin Edwards,25.0,16,0.0,198,36,66,0.545,0,0,,36,66,0.545,0.545,19,24,0.792,3,11,14,38,17,0,17,10,91
Jay Murphy,22.0,23,0.0,149,8,50,0.16,0,1,0.0,8,49,0.163,0.16,12,21,0.5710000000000001,6,35,41,4,1,2,8,21,28
Dale Wilkinson,24.0,10,0.0,38,4,14,0.28600000000000003,0,1,0.0,4,13,0.308,0.28600000000000003,6,7,0.857,1,2,3,2,0,0,4,8,14
Team Totals,,82,,19730,3527,7119,0.495,56,188,0.298,3471,6931,0.501,0.499,1674,2208,0.758,1163,2434,3597,1934,534,497,1587,1840,8784
