PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Alex English,31.0,81,81.0,2924,939,1812,0.518,1,5,0.2,938,1807,0.519,0.518,383,462,0.8290000000000001,203,255,458,344,101,46,251,259,2262
Calvin Natt,28.0,78,76.0,2657,685,1255,0.546,0,3,0.0,685,1252,0.547,0.546,447,564,0.7929999999999999,209,401,610,238,75,33,190,182,1817
Fat Lever,24.0,82,82.0,2559,424,985,0.43,6,24,0.25,418,961,0.435,0.434,197,256,0.77,147,264,411,613,202,30,203,226,1051
T.R. Dunn,29.0,81,81.0,2290,175,358,0.489,0,2,0.0,175,356,0.49200000000000005,0.489,84,116,0.7240000000000001,169,216,385,153,140,14,65,213,434
Wayne Cooper,28.0,80,78.0,2031,404,856,0.47200000000000003,0,2,0.0,404,854,0.473,0.47200000000000003,161,235,0.685,229,402,631,86,28,197,149,304,969
Dan Issel,36.0,77,9.0,1684,363,791,0.45899999999999996,1,7,0.14300000000000002,362,784,0.462,0.46,257,319,0.8059999999999999,80,251,331,137,65,31,93,171,984
Bill Hanzlik,27.0,80,1.0,1673,220,522,0.42100000000000004,1,15,0.067,219,507,0.43200000000000005,0.42200000000000004,180,238,0.7559999999999999,88,119,207,210,84,26,115,291,621
Elston Turner,25.0,81,2.0,1491,181,388,0.466,1,6,0.16699999999999998,180,382,0.47100000000000003,0.46799999999999997,51,65,0.785,88,128,216,158,96,7,70,152,414
Mike Evans,29.0,81,0.0,1437,323,661,0.489,57,157,0.363,266,504,0.528,0.532,113,131,0.863,26,93,119,231,65,12,130,174,816
Danny Schayes,25.0,56,0.0,542,60,129,0.465,0,0,,60,129,0.465,0.465,79,97,0.8140000000000001,48,96,144,38,20,25,44,98,199
Joe Kopicki,24.0,42,0.0,308,50,95,0.526,2,3,0.667,48,92,0.522,0.537,43,54,0.7959999999999999,29,57,86,29,13,1,28,58,145
Willie White,22.0,39,0.0,234,52,124,0.419,4,11,0.364,48,113,0.425,0.435,21,31,0.677,15,21,36,29,5,2,30,24,129
Team Totals,,82,,19830,3876,7976,0.486,73,235,0.311,3803,7741,0.491,0.491,2016,2568,0.785,1331,2303,3634,2266,894,424,1382,2152,9841
