Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1975-76,21.0,PHO,NBA,C,80,,33.2,7.9,16.8,0.469,,,,7.9,16.8,0.469,0.469,3.3,4.4,0.735,2.7,6.4,9.1,5.6,1.5,1.5,,3.4,19.0
1976-77,22.0,PHO,NBA,C,72,,31.6,7.3,15.3,0.474,,,,7.3,15.3,0.474,0.474,3.5,4.6,0.754,2.5,6.6,9.1,4.5,1.3,1.2,,3.6,18.0
1977-78,23.0,PHO,NBA,C,70,,27.3,6.2,12.8,0.485,,,,6.2,12.8,0.485,0.485,3.1,4.2,0.73,2.3,5.8,8.1,3.2,1.2,0.9,3.3,3.5,15.5
1978-79,24.0,PHO,NBA,C,77,,30.7,7.4,13.9,0.53,,,,7.4,13.9,0.53,0.53,3.0,3.8,0.799,2.9,6.3,9.2,4.7,1.4,0.8,3.6,3.2,17.8
1979-80,25.0,PHO,NBA,C,75,,28.9,6.2,11.7,0.531,0.0,0.0,0.0,6.2,11.6,0.533,0.531,2.5,3.1,0.797,2.1,6.0,8.1,4.3,1.4,0.7,2.9,3.2,14.9
1980-81,26.0,PHO,NBA,C,75,,27.4,6.1,11.6,0.526,0.0,0.0,,6.1,11.6,0.526,0.526,2.7,3.5,0.768,2.1,5.2,7.3,4.6,1.4,0.9,3.0,3.0,14.9
1981-82,27.0,PHO,NBA,C,79,75.0,30.3,6.4,13.0,0.494,0.0,0.0,0.0,6.4,13.0,0.494,0.494,2.3,2.9,0.781,1.7,5.7,7.4,4.5,1.4,1.0,2.5,3.4,15.1
1982-83,28.0,PHO,NBA,C,80,75.0,30.6,6.0,12.3,0.486,0.0,0.0,0.333,6.0,12.2,0.487,0.487,2.3,2.7,0.829,2.0,4.8,6.9,4.7,1.4,0.9,3.0,3.6,14.2
1983-84,29.0,PHO,NBA,C,70,13.0,20.7,3.8,8.3,0.462,0.0,0.1,0.0,3.8,8.3,0.465,0.462,1.9,2.3,0.825,1.7,2.9,4.6,3.1,1.0,0.4,1.7,2.8,9.6
1984-85,30.0,PHO,NBA,PF,82,69.0,26.0,5.8,11.2,0.52,0.0,0.0,,5.8,11.2,0.52,0.52,3.0,3.5,0.883,1.9,4.2,6.1,3.8,1.4,0.6,2.4,3.1,14.7
1985-86,31.0,PHO,NBA,C,78,45.0,25.7,4.4,8.7,0.502,0.0,0.0,0.0,4.4,8.7,0.504,0.502,2.0,2.6,0.783,1.9,4.2,6.1,4.2,1.3,0.6,2.6,3.5,10.8
1986-87,32.0,PHO,NBA,C,68,40.0,24.9,4.6,9.1,0.503,0.0,0.0,0.0,4.6,9.1,0.504,0.503,2.0,2.5,0.788,1.3,3.6,5.0,3.3,0.9,0.5,2.0,3.0,11.1
1987-88,33.0,PHO,NBA,C,82,25.0,20.1,3.1,6.2,0.496,0.0,0.0,0.5,3.0,6.1,0.496,0.497,1.3,1.6,0.844,1.4,3.0,4.5,2.2,1.0,0.5,1.7,3.0,7.5
