Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1995,2,2032,BOS,Boston Celtics,Eric Montross,"September 23, 1971",23.0,NBA,C,78.0,2315.0,12.1,0.56,0.0,0.46,9.6,18.7,14.1,2.3,0.6,1.8,14.0,15.0,2.3,1.8,4.1,0.08,-1.9,-1.1,-3.0,-0.6
1996,2,2032,BOS,Boston Celtics,Eric Montross,"September 23, 1971",24.0,NBA,C,61.0,1432.0,10.6,0.55,0.0,0.38,9.1,18.7,13.8,4.6,0.7,1.4,17.0,14.7,0.3,1.0,1.3,0.04,-2.9,-1.1,-4.0,-0.7
1997,31,2032,TOT,Total After Trade,Eric Montross,"September 23, 1971",25.0,NBA,C,78.0,1828.0,8.8,0.45,0.0,0.18,10.5,21.5,15.8,5.2,0.6,3.1,17.0,11.0,-0.3,1.6,1.4,0.04,-4.3,-0.4,-4.8,-1.3
1997,7,2032,DAL,Dallas Mavericks,Eric Montross,"September 23, 1971",25.0,NBA,C,47.0,984.0,6.6,0.45,0.0,0.18,7.7,20.4,13.9,5.2,0.5,2.7,20.2,11.8,-0.8,0.9,0.1,0.0,-5.7,-0.3,-6.0,-1.0
1997,3,2032,NJN,New Jersey Nets,Eric Montross,"September 23, 1971",25.0,NBA,C,31.0,844.0,11.3,0.45,0.0,0.17,13.9,22.7,18.1,5.1,0.7,3.5,13.0,10.1,0.5,0.8,1.3,0.07,-2.8,-0.6,-3.4,-0.3
1998,31,2032,TOT,Total After Trade,Eric Montross,"September 23, 1971",26.0,NBA,C,48.0,691.0,8.0,0.43,0.0,0.28,11.6,22.2,16.9,2.5,1.0,2.9,15.2,12.6,-0.2,0.9,0.7,0.05,-5.1,-0.3,-5.4,-0.6
1998,23,2032,PHI,Philadelphia 76Ers,Eric Montross,"September 23, 1971",26.0,NBA,C,20.0,337.0,6.7,0.4,0.0,0.25,9.5,22.0,15.7,3.3,1.1,2.6,15.1,13.2,-0.3,0.4,0.1,0.02,-5.7,-0.5,-6.2,-0.4
1998,9,2032,DET,Detroit Pistons,Eric Montross,"September 23, 1971",26.0,NBA,C,28.0,354.0,9.4,0.46,0.0,0.31,13.7,22.4,18.0,1.8,0.9,3.2,15.3,12.0,0.1,0.5,0.6,0.08,-4.6,-0.1,-4.7,-0.2
1999,9,2032,DET,Detroit Pistons,Eric Montross,"September 23, 1971",27.0,NBA,C,46.0,577.0,9.1,0.5,0.01,0.4,9.5,20.0,14.7,3.9,1.2,3.8,14.5,9.1,0.4,0.9,1.3,0.11,-3.6,1.2,-2.4,-0.1
2001,31,2032,TOT,Total After Trade,Eric Montross,"September 23, 1971",29.0,NBA,C,54.0,649.0,5.4,0.4,0.0,0.22,8.5,20.5,14.4,4.5,0.9,2.8,21.3,12.9,-0.9,0.9,0.0,-0.0,-6.6,-0.1,-6.7,-0.8
2001,9,2032,DET,Detroit Pistons,Eric Montross,"September 23, 1971",29.0,NBA,C,42.0,568.0,5.0,0.4,0.0,0.22,8.0,19.4,13.6,4.1,0.7,2.9,21.8,12.9,-0.8,0.7,-0.1,-0.01,-6.6,0.0,-6.7,-0.7
2001,28,2032,TOR,Toronto Raptors,Eric Montross,"September 23, 1971",29.0,NBA,C,12.0,81.0,8.1,0.34,0.0,0.29,12.2,28.5,20.2,7.2,2.0,2.6,17.2,12.8,-0.1,0.1,0.0,0.03,-6.3,-0.6,-6.9,-0.1
2002,28,2032,TOR,Toronto Raptors,Eric Montross,"September 23, 1971",30.0,NBA,C,49.0,655.0,5.8,0.4,0.01,0.24,6.1,18.8,12.3,3.7,1.0,2.6,14.7,11.9,-0.6,0.8,0.2,0.02,-5.9,0.3,-5.6,-0.6
