Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1991,23.0,NJN,NBA,PF,74.0,68.0,2602.0,9.6,20.4,0.467,0.2,0.7,0.342,9.3,19.7,0.472,6.0,8.2,0.731,5.0,9.1,14.1,3.0,1.3,1.8,4.0,4.0,25.4,,106.0,106.0
1992,24.0,NJN,NBA,PF,65.0,58.0,2207.0,10.7,21.3,0.504,0.5,1.7,0.303,10.2,19.6,0.522,6.7,8.7,0.763,4.5,9.2,13.7,4.6,1.2,2.2,5.5,3.7,28.6,,108.0,107.0
1993,25.0,NJN,NBA,PF,76.0,73.0,2759.0,10.2,22.2,0.46,0.4,1.8,0.232,9.8,20.4,0.48,7.6,9.4,0.808,4.5,11.0,15.4,5.0,1.7,2.3,4.4,3.8,28.5,,110.0,101.0
1994,26.0,NJN,NBA,PF,77.0,77.0,2778.0,9.8,21.9,0.447,0.7,2.2,0.314,9.1,19.7,0.462,7.9,10.3,0.774,4.7,11.0,15.7,4.7,1.2,2.6,3.8,3.8,28.2,,111.0,102.0
1995,27.0,NJN,NBA,PF,56.0,54.0,2103.0,9.2,21.6,0.424,0.7,3.0,0.233,8.5,18.7,0.454,9.3,12.1,0.767,4.1,10.5,14.6,4.6,0.9,2.3,4.3,4.0,28.3,,107.0,106.0
1996,28.0,PHI,NBA,PF,11.0,11.0,294.0,8.5,20.9,0.407,1.2,3.7,0.333,7.3,17.2,0.423,3.5,5.7,0.625,2.3,10.4,12.7,5.5,0.7,1.8,5.0,5.3,21.8,,90.0,111.0
1997,29.0,PHI,NBA,PF,57.0,54.0,2102.0,8.7,20.0,0.435,0.8,2.9,0.269,8.0,17.2,0.463,6.5,8.7,0.745,3.8,10.0,13.7,4.6,1.2,1.8,4.4,3.9,24.7,,104.0,109.0
1998,30.0,PHI,NBA,PF,59.0,58.0,2135.0,8.8,21.6,0.411,0.6,2.4,0.265,8.2,19.1,0.429,7.5,9.7,0.772,3.7,10.9,14.6,3.6,1.1,1.7,3.9,3.6,25.9,,102.0,103.0
1999,31.0,CHH,NBA,PF,37.0,29.0,1178.0,7.6,18.4,0.414,0.3,1.5,0.212,7.3,16.9,0.432,6.5,8.6,0.753,3.5,11.4,14.9,3.5,1.1,1.9,4.1,4.4,22.1,,96.0,100.0
2001,33.0,CHH,NBA,PF,34.0,3.0,683.0,7.6,20.0,0.38,1.6,4.0,0.392,6.1,16.0,0.377,5.0,7.2,0.685,3.6,10.8,14.5,3.1,0.8,1.7,3.3,4.2,21.8,,96.0,99.0
2002,34.0,PHI,NBA,PF,58.0,58.0,2080.0,8.6,19.1,0.45,0.7,2.2,0.337,7.9,16.9,0.465,4.8,5.9,0.815,4.3,8.9,13.2,2.5,1.1,1.3,3.1,4.1,22.7,,106.0,101.0
2003,35.0,PHI,NBA,C,64.0,35.0,1742.0,6.7,15.0,0.448,0.7,2.0,0.328,6.1,13.0,0.466,4.0,5.2,0.784,4.6,9.0,13.6,2.6,1.6,2.1,2.9,5.2,18.1,,106.0,101.0
2004,36.0,PHI,NBA,C,34.0,30.0,843.0,6.9,16.8,0.413,0.5,2.3,0.222,6.4,14.4,0.444,3.2,4.2,0.754,2.9,9.5,12.4,3.0,1.5,1.7,3.7,5.1,17.5,,91.0,100.0
2005,37.0,DET,NBA,C,5.0,0.0,50.0,3.3,15.4,0.214,0.0,2.2,0.0,3.3,13.2,0.25,3.3,3.3,1.0,3.3,13.2,16.5,0.0,0.0,0.0,2.2,6.6,9.9,,70.0,102.0
