Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1984,5,3079,CHI,Chicago Bulls,21.0,NBA,PG,80.0,73.0,2159.0,4.4,9.3,0.47,0.0,0.0,0.0,4.4,9.2,0.47,2.4,3.3,0.73,1.1,2.2,3.3,11.0,2.0,0.3,4.5,3.7,11.1
1985,5,3079,CHI,Chicago Bulls,22.0,NBA,PG,70.0,44.0,1385.0,3.6,8.1,0.45,0.0,0.2,0.11,3.6,7.9,0.46,1.8,2.2,0.79,0.9,1.7,2.6,9.9,1.7,0.3,3.7,3.7,9.1
1986,31,3079,TOT,Total After Trade,23.0,NBA,PG,14.0,1.0,107.0,5.0,11.8,0.43,0.0,0.0,,5.0,11.8,0.43,1.7,3.4,0.5,1.3,3.4,4.7,7.7,1.7,0.3,3.4,3.4,11.8
1986,6,3079,CLE,Cleveland Cavaliers,23.0,NBA,PG,8.0,0.0,66.0,4.9,10.4,0.47,0.0,0.0,,4.9,10.4,0.47,2.2,3.8,0.57,1.1,2.7,3.8,7.1,2.7,0.0,3.3,4.4,12.0
1986,30,3079,WSB,Washington Bullets,23.0,NBA,PG,4.0,0.0,27.0,6.7,18.7,0.36,0.0,0.0,,6.7,18.7,0.36,1.3,4.0,0.33,2.7,6.7,9.3,9.3,0.0,1.3,0.0,1.3,14.7
1986,27,3079,SAS,San Antonio Spurs,23.0,NBA,PG,2.0,1.0,14.0,2.6,5.1,0.5,0.0,0.0,,2.6,5.1,0.5,0.0,0.0,,0.0,0.0,0.0,7.7,0.0,0.0,10.3,2.6,5.1
1987,30,3079,WSB,Washington Bullets,24.0,NBA,PG,73.0,72.0,1816.0,4.9,10.2,0.48,0.0,0.0,0.0,4.9,10.2,0.48,2.5,3.3,0.76,1.1,2.7,3.8,7.8,1.8,0.2,2.7,3.4,12.3
1988,1,3079,ATL,Atlanta Hawks,25.0,NBA,PG,5.0,0.0,24.0,6.0,13.5,0.44,0.0,0.0,,6.0,13.5,0.44,4.5,6.0,0.75,0.0,6.0,6.0,3.0,3.0,0.0,6.0,4.5,16.5
1989,13,3079,LAC,Los Angeles Clippers,26.0,NBA,PG,8.0,0.0,90.0,4.8,13.2,0.36,0.0,0.0,,4.8,13.2,0.36,4.0,4.4,0.91,0.8,5.6,6.4,8.8,2.8,0.4,4.4,6.0,13.6
1992,25,3079,POR,Portland Trail Blazers,29.0,NBA,PG,23.0,0.0,209.0,3.6,8.8,0.41,0.0,0.7,0.0,3.6,8.1,0.45,4.7,5.3,0.87,1.0,2.6,3.6,5.9,2.4,0.5,2.4,2.1,11.9
1994,1,3079,ATL,Atlanta Hawks,31.0,NBA,PG,82.0,1.0,1004.0,4.3,8.5,0.51,0.0,0.2,0.0,4.3,8.2,0.52,1.9,2.4,0.79,0.8,2.8,3.5,6.5,2.1,0.1,2.8,3.3,10.5
1995,1,3079,ATL,Atlanta Hawks,32.0,NBA,PG,27.0,2.0,292.0,3.0,6.5,0.45,0.2,1.0,0.25,2.7,5.5,0.49,2.5,3.9,0.62,1.1,2.6,3.7,6.7,2.3,0.0,2.3,4.6,8.6
1997,25,3079,POR,Portland Trail Blazers,34.0,NBA,PG,3.0,0.0,22.0,3.3,6.5,0.5,0.0,0.0,,3.3,6.5,0.5,0.0,0.0,,0.0,4.9,4.9,4.9,0.0,0.0,1.6,8.2,6.5
