Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1981-82,22.0,DAL,NBA,PF,81.0,62.0,2626.0,719.0,1448.0,0.497,1.0,4.0,0.25,718.0,1444.0,0.497,0.497,293.0,409.0,0.716,182.0,383.0,565.0,176.0,89.0,22.0,194.0,308.0,1732.0
1982-83,23.0,DAL,NBA,PF,81.0,73.0,2726.0,622.0,1272.0,0.489,0.0,3.0,0.0,622.0,1269.0,0.49,0.489,269.0,343.0,0.784,217.0,375.0,592.0,212.0,70.0,45.0,188.0,295.0,1513.0
1983-84,24.0,DAL,NBA,SF,61.0,5.0,1421.0,252.0,579.0,0.435,0.0,1.0,0.0,252.0,578.0,0.436,0.435,168.0,215.0,0.781,81.0,166.0,247.0,114.0,30.0,10.0,113.0,159.0,672.0
1984-85,25.0,DAL,NBA,PF,79.0,47.0,2543.0,545.0,1138.0,0.479,0.0,4.0,0.0,545.0,1134.0,0.481,0.479,351.0,420.0,0.836,185.0,519.0,704.0,169.0,48.0,22.0,170.0,226.0,1441.0
1985-86,26.0,DAL,NBA,PF,80.0,3.0,1994.0,442.0,919.0,0.481,0.0,3.0,0.0,442.0,916.0,0.483,0.481,222.0,274.0,0.81,107.0,261.0,368.0,180.0,66.0,21.0,145.0,193.0,1106.0
1986-87,27.0,WSB,NBA,SF,51.0,17.0,1386.0,274.0,613.0,0.447,0.0,3.0,0.0,274.0,610.0,0.449,0.447,130.0,169.0,0.769,69.0,141.0,210.0,85.0,40.0,17.0,77.0,127.0,678.0
1987-88,28.0,DEN,NBA,SF,73.0,8.0,1755.0,446.0,958.0,0.466,1.0,4.0,0.25,445.0,954.0,0.466,0.466,231.0,287.0,0.805,80.0,229.0,309.0,143.0,46.0,26.0,137.0,198.0,1124.0
1988-89,29.0,TOT,NBA,SF,29.0,4.0,646.0,104.0,257.0,0.405,1.0,3.0,0.333,103.0,254.0,0.406,0.407,40.0,60.0,0.667,38.0,72.0,110.0,27.0,6.0,4.0,42.0,63.0,249.0
1988-89,29.0,DEN,NBA,SF,5.0,1.0,95.0,13.0,38.0,0.342,1.0,2.0,0.5,12.0,36.0,0.333,0.355,5.0,9.0,0.556,2.0,16.0,18.0,5.0,1.0,1.0,5.0,11.0,32.0
1988-89,29.0,SAS,NBA,SF,24.0,3.0,551.0,91.0,219.0,0.416,0.0,1.0,0.0,91.0,218.0,0.417,0.416,35.0,51.0,0.686,36.0,56.0,92.0,22.0,5.0,3.0,37.0,52.0,217.0
1989-90,30.0,TOT,NBA,SF,41.0,6.0,459.0,86.0,183.0,0.47,1.0,2.0,0.5,85.0,181.0,0.47,0.473,41.0,49.0,0.837,20.0,42.0,62.0,18.0,18.0,5.0,33.0,52.0,214.0
1989-90,30.0,PHI,NBA,SF,17.0,5.0,259.0,45.0,105.0,0.429,1.0,1.0,1.0,44.0,104.0,0.423,0.433,33.0,37.0,0.892,13.0,23.0,36.0,8.0,10.0,2.0,14.0,23.0,124.0
1989-90,30.0,LAL,NBA,SF,24.0,1.0,200.0,41.0,78.0,0.526,0.0,1.0,0.0,41.0,77.0,0.532,0.526,8.0,12.0,0.667,7.0,19.0,26.0,10.0,8.0,3.0,19.0,29.0,90.0
