Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1973-74,24.0,TOT,ABA,C,79,,30.1,5.9,10.7,.552,0.0,0.0,.000,5.9,10.7,.553,.552,2.3,3.2,.709,3.6,9.0,12.6,1.6,0.4,0.8,2.5,2.7,14.1
1973-74,24.0,VIR,ABA,C,17,,22.0,4.9,8.9,.556,0.0,0.0,,4.9,8.9,.556,.556,2.7,4.3,.630,2.2,6.8,9.1,1.0,0.4,0.9,2.8,2.2,12.6
1973-74,24.0,SAA,ABA,C,62,,32.3,6.2,11.2,.551,0.0,0.0,.000,6.2,11.2,.552,.551,2.2,2.9,.740,4.0,9.6,13.6,1.8,0.4,0.8,2.5,2.9,14.5
1974-75,25.0,SAA,ABA,C,78,,34.8,6.3,11.7,.542,0.0,0.0,.000,6.3,11.7,.542,.542,2.4,3.2,.752,4.7,11.7,16.4,1.2,0.6,1.1,2.4,3.1,15.1
1975-76,26.0,TOT,ABA,C,76,,23.6,4.2,8.6,.492,0.0,0.1,.000,4.2,8.5,.495,.492,1.4,2.0,.697,3.0,7.1,10.1,0.7,0.4,0.7,2.2,3.1,9.8
1975-76,26.0,NYA,ABA,C,43,,23.6,3.7,7.7,.485,0.0,0.1,.000,3.7,7.6,.489,.485,1.3,1.8,.718,3.2,7.0,10.3,0.4,0.4,0.6,2.2,3.3,8.7
1975-76,26.0,VIR,ABA,C,33,,23.5,4.8,9.7,.498,0.0,0.0,.000,4.8,9.7,.500,.498,1.6,2.3,.675,2.7,7.1,9.8,1.1,0.4,0.8,2.3,2.9,11.3
1976-77,27.0,MIL,NBA,C,72,,27.2,5.3,10.1,.528,,,,5.3,10.1,.528,.528,2.4,3.2,.754,3.7,8.3,12.0,1.5,0.8,0.7,,3.0,13.0
1977-78,28.0,BUF,NBA,C,78,,35.6,6.4,12.7,.504,,,,6.4,12.7,.504,.504,2.7,3.5,.765,3.6,9.6,13.2,2.8,0.5,0.6,2.9,3.5,15.5
1978-79,29.0,SDC,NBA,C,79,,25.4,4.5,7.9,.569,,,,4.5,7.9,.569,.569,1.7,2.1,.800,2.8,6.1,8.9,1.8,0.5,0.4,2.2,3.1,10.7
1979-80,30.0,SDC,NBA,C,81,,35.3,5.5,9.9,.554,0.0,0.0,.000,5.5,9.8,.556,.554,2.4,3.4,.718,4.3,10.7,15.0,2.9,0.6,0.5,3.2,3.2,13.4
1980-81,31.0,SDC,NBA,C,82,,34.3,6.3,11.4,.553,0.0,0.0,,6.3,11.4,.553,.553,3.0,3.7,.795,3.6,8.8,12.4,2.4,0.6,0.6,2.6,3.6,15.6
1981-82,32.0,SDC,NBA,C,21,7,27.4,4.8,8.3,.577,0.0,0.0,1.000,4.8,8.3,.575,.580,2.8,3.8,.747,2.2,7.0,9.1,1.4,0.3,0.4,2.3,3.0,12.5
1982-83,33.0,SDC,NBA,C,7,0,7.3,0.9,2.9,.300,0.0,0.0,,0.9,2.9,.300,.300,0.6,0.6,1.000,0.3,1.6,1.9,0.1,0.1,0.0,0.4,0.1,2.3
1983-84,34.0,LAL,NBA,C,69,0,12.0,1.8,3.7,.490,0.0,0.0,.000,1.8,3.7,.492,.490,0.9,1.3,.692,1.2,2.7,3.8,0.4,0.4,0.1,1.0,2.2,4.5
1984-85,35.0,Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy)
