Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1999,23.0,HOU,NBA,PG,49.0,37.0,1456.0,6.4,15.0,0.425,2.0,5.5,0.358,4.4,9.5,0.463,3.3,4.1,0.818,0.8,3.3,4.1,4.5,1.6,0.9,2.9,3.6,18.1,,104.0,106.0
2001,25.0,HOU,NBA,SG,79.0,49.0,3002.0,9.3,21.5,0.434,1.6,4.5,0.357,7.7,17.0,0.454,7.0,8.4,0.831,1.5,5.6,7.0,3.4,1.5,0.5,2.9,3.0,27.2,,109.0,106.0
2002,26.0,HOU,NBA,SG,74.0,74.0,3116.0,10.4,23.7,0.438,2.6,6.6,0.395,7.8,17.1,0.455,4.7,5.5,0.85,1.1,4.1,5.2,3.3,1.9,0.6,3.1,3.3,28.0,,106.0,110.0
2003,27.0,HOU,NBA,SG,73.0,73.0,3044.0,8.2,19.0,0.434,2.0,5.6,0.352,6.2,13.3,0.469,4.3,5.0,0.858,1.2,4.1,5.4,3.7,1.7,0.6,2.9,3.3,22.7,,107.0,105.0
2004,28.0,HOU,NBA,SG,80.0,80.0,3229.0,7.8,18.3,0.426,2.8,7.1,0.39,5.0,11.2,0.448,3.0,3.7,0.811,0.7,5.5,6.1,4.4,1.8,0.6,3.0,3.0,21.3,,103.0,101.0
2005,29.0,TOT,NBA,SG,66.0,64.0,2388.0,8.8,20.0,0.438,3.2,7.3,0.439,5.5,12.7,0.437,3.6,4.4,0.82,1.0,4.0,4.9,4.0,1.6,0.6,2.9,3.3,24.4,,109.0,110.0
2005,29.0,ORL,NBA,SG,23.0,21.0,726.0,8.9,20.7,0.432,4.0,8.7,0.464,4.9,11.9,0.409,3.8,4.8,0.797,0.8,3.6,4.4,2.9,1.6,0.6,2.9,3.4,25.8,,110.0,110.0
2005,29.0,SAC,NBA,SG,43.0,43.0,1662.0,8.7,19.7,0.44,2.9,6.7,0.424,5.8,13.0,0.449,3.5,4.2,0.831,1.1,4.1,5.2,4.5,1.6,0.7,2.9,3.2,23.7,,108.0,111.0
2006,30.0,LAC,NBA,SG,79.0,74.0,2979.0,7.5,17.7,0.426,1.5,4.3,0.339,6.1,13.4,0.453,4.0,4.8,0.839,0.9,5.1,6.0,4.2,1.6,0.6,2.5,3.7,20.5,,103.0,105.0
2007,31.0,LAC,NBA,SG,78.0,73.0,2841.0,7.2,16.4,0.44,1.9,4.6,0.411,5.3,11.8,0.451,3.7,4.4,0.837,1.0,4.0,5.0,3.7,1.7,0.4,2.7,3.5,20.0,,105.0,108.0
2008,32.0,LAC,NBA,SG,77.0,38.0,2702.0,7.3,16.8,0.433,1.3,3.7,0.349,6.0,13.1,0.457,3.1,3.8,0.819,1.0,4.3,5.3,3.9,1.5,0.7,2.4,2.9,19.0,,100.0,111.0
2009,33.0,LAC,NBA,SG,11.0,11.0,365.0,9.0,20.9,0.432,1.7,5.0,0.343,7.3,15.9,0.459,1.9,2.6,0.722,1.3,2.9,4.1,1.7,2.1,0.3,2.6,3.0,21.6,,94.0,114.0
