PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Clifford Robinson,29.0,78,76.0,2980,553,1306,0.423,178,471,0.37799999999999995,375,835,0.449,0.49200000000000005,360,542,0.664,123,320,443,190,86,68,194,248,1644
Rod Strickland,29.0,67,63.0,2526,471,1023,0.46,38,111,0.342,433,912,0.475,0.479,276,423,0.652,89,208,297,640,97,16,255,135,1256
Harvey Grant,30.0,76,75.0,2394,314,679,0.462,21,67,0.313,293,612,0.479,0.478,60,110,0.545,117,244,361,111,60,43,82,173,709
Aaron McKie,23.0,81,73.0,2259,337,722,0.467,38,117,0.325,299,605,0.494,0.493,152,199,0.764,86,218,304,205,92,21,135,205,864
Chris Dudley,30.0,80,61.0,1924,162,358,0.45299999999999996,0,1,0.0,162,357,0.45399999999999996,0.45299999999999996,80,157,0.51,239,481,720,37,41,100,79,251,404
Arvydas Sabonis,31.0,73,21.0,1735,394,723,0.545,39,104,0.375,355,619,0.574,0.5720000000000001,231,305,0.757,147,441,588,130,64,78,154,211,1058
Buck Williams,35.0,70,10.0,1672,192,384,0.5,2,3,0.667,190,381,0.499,0.503,125,187,0.6679999999999999,159,245,404,42,40,47,90,187,511
James Robinson,25.0,76,5.0,1627,229,574,0.39899999999999997,102,284,0.359,127,290,0.43799999999999994,0.488,89,135,0.659,44,113,157,150,34,16,111,146,649
Gary Trent,21.0,69,10.0,1219,220,429,0.513,0,9,0.0,220,420,0.524,0.513,78,141,0.5529999999999999,84,154,238,50,25,11,92,116,518
Rumeal Robinson,29.0,43,14.0,715,92,221,0.41600000000000004,30,79,0.38,62,142,0.43700000000000006,0.484,33,51,0.647,19,59,78,142,26,5,72,79,247
Dontonio Wingfield,21.0,44,2.0,487,60,157,0.382,19,63,0.302,41,94,0.436,0.44299999999999995,26,34,0.765,45,59,104,28,20,6,31,73,165
Randolph Childress,23.0,28,0.0,250,25,79,0.316,13,47,0.27699999999999997,12,32,0.375,0.39899999999999997,22,27,0.815,1,18,19,32,8,1,28,22,85
Anthony Cook,28.0,11,0.0,60,7,16,0.43799999999999994,0,2,0.0,7,14,0.5,0.43799999999999994,1,4,0.25,5,7,12,2,0,1,1,8,15
Elmore Spencer,26.0,11,0.0,37,5,12,0.41700000000000004,0,0,,5,12,0.41700000000000004,0.41700000000000004,4,6,0.667,2,7,9,1,0,2,3,4,14
Reggie Slater,25.0,4,0.0,20,3,5,0.6,0,0,,3,5,0.6,0.6,0,0,,0,3,3,0,1,2,3,1,6
Team Totals,,82,,19905,3064,6688,0.45799999999999996,480,1358,0.353,2584,5330,0.485,0.494,1537,2321,0.662,1160,2577,3737,1760,594,417,1377,1859,8145
