PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
P.J. Brown,26.0,81,81.0,2942,354,798,0.444,3,15,0.2,351,783,0.44799999999999995,0.445,204,265,0.77,215,345,560,165,79,100,133,249,915
Armen Gilliam,31.0,78,76.0,2856,576,1216,0.474,0,1,0.0,576,1215,0.474,0.474,277,350,0.7909999999999999,241,472,713,140,73,53,177,180,1429
Chris Childs,28.0,78,54.0,2408,324,778,0.41600000000000004,95,259,0.36700000000000005,229,519,0.441,0.478,259,304,0.852,51,194,245,548,111,8,230,246,1002
Shawn Bradley,23.0,67,57.0,1995,344,776,0.44299999999999995,1,4,0.25,343,772,0.444,0.444,150,221,0.679,187,345,532,55,41,250,148,244,839
Jayson Williams,27.0,80,6.0,1858,279,660,0.423,2,7,0.28600000000000003,277,653,0.424,0.424,161,272,0.5920000000000001,342,461,803,47,35,57,106,238,721
Vern Fleming,33.0,77,3.0,1747,227,524,0.433,3,28,0.107,224,496,0.452,0.436,133,177,0.7509999999999999,49,121,170,255,41,5,122,115,590
Ed O'Bannon,23.0,64,29.0,1253,156,400,0.39,10,56,0.179,146,344,0.424,0.40299999999999997,77,108,0.713,65,103,168,63,44,11,62,95,399
Kenny Anderson,25.0,31,28.0,1042,143,380,0.376,36,99,0.364,107,281,0.381,0.424,151,188,0.8029999999999999,37,64,101,247,52,8,58,73,473
Kevin Edwards,30.0,34,33.0,1007,142,390,0.364,42,104,0.40399999999999997,100,286,0.35,0.418,68,84,0.81,14,61,75,71,54,7,68,67,394
Yinka Dare,23.0,58,23.0,626,63,144,0.43799999999999994,0,0,,63,144,0.43799999999999994,0.43799999999999994,38,62,0.613,56,125,181,0,8,40,72,117,164
Greg Graham,25.0,45,2.0,485,61,161,0.379,25,68,0.368,36,93,0.387,0.457,37,51,0.725,12,30,42,41,20,1,29,48,184
Rick Mahorn,37.0,50,0.0,450,43,122,0.35200000000000004,0,1,0.0,43,121,0.355,0.35200000000000004,34,47,0.723,31,79,110,16,14,13,30,72,120
Kendall Gill,27.0,11,10.0,418,67,152,0.441,9,25,0.36,58,127,0.457,0.47,49,59,0.831,16,27,43,35,22,2,21,30,192
Khalid Reeves,23.0,31,7.0,415,41,109,0.376,17,55,0.309,24,54,0.444,0.45399999999999996,18,31,0.581,7,32,39,46,21,2,33,69,117
Tim Perry,30.0,22,1.0,167,23,47,0.489,3,7,0.429,20,40,0.5,0.521,3,6,0.5,15,20,35,6,2,10,7,11,52
Robert Werdann,25.0,13,0.0,93,16,32,0.5,0,0,,16,32,0.5,0.5,7,13,0.5379999999999999,5,18,23,2,5,3,6,17,39
Rex Walters,25.0,11,0.0,87,12,33,0.364,3,12,0.25,9,21,0.429,0.409,6,6,1.0,2,5,7,11,3,0,7,4,33
Gerald Glass,28.0,10,0.0,56,10,28,0.35700000000000004,1,5,0.2,9,23,0.391,0.375,0,0,,5,1,6,4,2,1,0,5,21
Team Totals,,82,,19905,2881,6750,0.42700000000000005,250,746,0.335,2631,6004,0.43799999999999994,0.445,1672,2244,0.745,1350,2503,3853,1752,627,571,1375,1880,7684
