Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1980,23,869,PHI,Philadelphia 76Ers,Julius Erving,29,78,78.0,2812,10.7,20.7,0.52,0.1,0.3,0.2,10.7,20.4,0.52,5.4,6.8,0.79,2.8,4.6,7.4,4.5,2.2,1.8,3.6,2.7,26.9
1980,23,1528,PHI,Philadelphia 76Ers,Caldwell Jones,29,80,80.0,2771,3.0,6.9,0.44,0.0,0.0,0.0,3.0,6.9,0.44,1.6,2.3,0.7,2.8,9.5,12.3,2.1,0.6,2.1,2.8,3.9,7.6
1980,23,522,PHI,Philadelphia 76Ers,Maurice Cheeks,23,79,79.0,2623,4.9,9.1,0.54,0.1,0.1,0.44,4.8,8.9,0.54,2.5,3.2,0.78,1.0,2.7,3.8,7.6,2.5,0.4,3.0,2.7,12.3
1980,23,704,PHI,Philadelphia 76Ers,Darryl Dawkins,23,80,80.0,2541,7.0,13.4,0.52,0.0,0.1,0.0,7.0,13.3,0.53,2.7,4.1,0.65,2.8,7.0,9.8,2.1,0.7,2.0,3.3,4.6,16.7
1980,23,1527,PHI,Philadelphia 76Ers,Bobby Jones,28,81,3.0,2125,6.7,12.7,0.53,0.0,0.1,0.0,6.7,12.6,0.53,4.4,5.6,0.78,2.6,5.0,7.6,2.5,1.7,2.0,2.5,3.8,17.8
1980,23,239,PHI,Philadelphia 76Ers,Henry Bibby,30,82,8.0,2035,4.4,11.1,0.4,0.2,0.9,0.21,4.2,10.2,0.42,4.0,5.1,0.79,1.1,2.5,3.7,5.4,1.1,0.1,2.6,2.8,13.1
1980,23,2017,PHI,Philadelphia 76Ers,Steve Mix,32,81,5.0,1543,8.5,16.4,0.52,0.1,0.2,0.4,8.4,16.2,0.52,4.8,5.8,0.83,2.7,4.1,6.8,3.5,1.6,0.2,3.1,2.7,21.9
1980,23,2438,PHI,Philadelphia 76Ers,Clint Richardson,23,52,34.0,988,5.8,12.7,0.46,0.0,0.1,0.33,5.8,12.6,0.46,1.0,1.6,0.62,2.0,2.5,4.5,3.9,0.9,0.5,2.3,3.5,12.6
1980,23,569,PHI,Philadelphia 76Ers,Doug Collins,28,36,17.0,963,7.1,15.3,0.47,0.0,0.0,0.0,7.1,15.3,0.47,4.2,4.6,0.91,1.1,2.4,3.5,3.7,1.1,0.3,3.1,2.8,18.5
1980,23,1312,PHI,Philadelphia 76Ers,Lionel Hollins,26,27,26.0,796,5.9,14.2,0.42,0.1,0.5,0.2,5.8,13.7,0.42,3.0,3.9,0.77,1.1,2.0,3.1,5.1,2.1,0.4,3.1,3.1,14.9
1980,23,2721,PHI,Philadelphia 76Ers,Jim Spanarkel,22,40,,442,5.9,12.5,0.47,0.0,0.2,0.0,5.9,12.3,0.48,4.4,5.3,0.83,2.2,2.2,4.4,4.2,1.0,0.5,4.6,4.7,16.1
1980,23,2896,PHI,Philadelphia 76Ers,Bernard Toone,23,23,,124,6.7,18.6,0.36,0.3,2.0,0.14,6.4,16.5,0.39,2.3,2.9,0.8,3.5,6.4,9.9,3.5,1.2,1.5,4.6,5.8,16.0
1980,23,2025,PHI,Philadelphia 76Ers,Eric Money,24,6,,82,6.1,15.8,0.39,0.0,0.0,,6.1,15.8,0.39,0.9,0.9,1.0,1.3,1.8,3.1,7.0,0.0,0.4,5.3,4.8,13.2
1980,23,2654,PHI,Philadelphia 76Ers,Al Skinner,27,2,,10,3.6,7.2,0.5,0.0,0.0,,3.6,7.2,0.5,0.0,0.0,,0.0,0.0,0.0,7.2,0.0,0.0,7.2,3.6,7.2
