Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1995,2,2032,BOS,Boston Celtics,23.0,NBA,C,78.0,75.0,29.7,3.9,7.4,0.53,0.0,0.0,0.0,3.9,7.4,0.54,0.53,2.1,3.4,0.64,2.5,4.7,7.3,0.5,0.4,0.8,1.4,3.8,10.0
1996,2,2032,BOS,Boston Celtics,24.0,NBA,C,61.0,59.0,23.5,3.2,5.7,0.57,0.0,0.0,,3.2,5.7,0.57,0.57,0.8,2.2,0.38,2.0,3.8,5.8,0.7,0.3,0.5,1.4,3.0,7.2
1997,31,2032,TOT,Total After Trade,25.0,NBA,C,78.0,77.0,23.4,2.0,4.5,0.46,0.0,0.0,,2.0,4.5,0.46,0.46,0.3,0.8,0.34,2.3,4.3,6.6,0.8,0.3,0.9,1.0,3.4,4.3
1997,7,2032,DAL,Dallas Mavericks,25.0,NBA,C,47.0,46.0,20.9,1.8,4.0,0.46,0.0,0.0,,1.8,4.0,0.46,0.46,0.2,0.7,0.29,1.4,3.6,5.0,0.7,0.2,0.7,1.1,3.2,3.9
1997,3,2032,NJN,New Jersey Nets,25.0,NBA,C,31.0,31.0,27.2,2.4,5.2,0.45,0.0,0.0,,2.4,5.2,0.45,0.45,0.4,0.9,0.39,3.7,5.4,9.1,0.9,0.4,1.3,0.8,3.8,5.1
1998,31,2032,TOT,Total After Trade,26.0,NBA,C,48.0,30.0,14.4,1.3,3.0,0.42,0.0,0.0,,1.3,3.0,0.42,0.42,0.3,0.8,0.4,1.4,2.7,4.1,0.2,0.3,0.6,0.6,2.6,2.9
1998,23,2032,PHI,Philadelphia 76Ers,26.0,NBA,C,20.0,20.0,16.9,1.5,3.8,0.4,0.0,0.0,,1.5,3.8,0.4,0.4,0.4,1.0,0.37,1.4,3.2,4.6,0.4,0.4,0.6,0.8,3.1,3.4
1998,9,2032,DET,Detroit Pistons,26.0,NBA,C,28.0,10.0,12.6,1.1,2.4,0.46,0.0,0.0,,1.1,2.4,0.46,0.46,0.3,0.8,0.43,1.5,2.4,3.8,0.1,0.2,0.5,0.5,2.4,2.5
1999,9,2032,DET,Detroit Pistons,27.0,NBA,C,46.0,2.0,12.5,0.9,1.7,0.52,0.0,0.0,0.0,0.9,1.7,0.53,0.52,0.2,0.7,0.34,1.0,2.0,3.0,0.3,0.3,0.6,0.3,2.3,2.1
2001,31,2032,TOT,Total After Trade,29.0,NBA,C,54.0,21.0,12.0,1.0,2.6,0.41,0.0,0.0,,1.0,2.6,0.41,0.41,0.1,0.6,0.26,1.0,2.2,3.2,0.4,0.2,0.5,0.8,2.1,2.2
2001,9,2032,DET,Detroit Pistons,29.0,NBA,C,42.0,20.0,13.5,1.2,2.9,0.41,0.0,0.0,,1.2,2.9,0.41,0.41,0.2,0.6,0.27,1.0,2.4,3.4,0.4,0.2,0.5,0.9,2.4,2.5
2001,28,2032,TOR,Toronto Raptors,29.0,NBA,C,12.0,1.0,6.8,0.5,1.4,0.35,0.0,0.0,,0.5,1.4,0.35,0.35,0.1,0.4,0.2,0.8,1.7,2.4,0.3,0.3,0.3,0.3,1.3,1.1
2002,28,2032,TOR,Toronto Raptors,30.0,NBA,C,49.0,24.0,13.4,1.1,2.7,0.4,0.0,0.0,0.0,1.1,2.7,0.4,0.4,0.2,0.6,0.32,0.7,2.1,2.9,0.3,0.2,0.5,0.5,1.9,2.4
