Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2002,20.0,POR,NBA,PF,41.0,0.0,238.0,10.8,24.2,0.449,0.0,0.0,,10.8,24.2,0.449,4.1,6.1,0.667,7.0,8.6,15.6,2.9,1.6,0.9,3.4,6.5,25.7,,102.0,104.0
2003,21.0,POR,NBA,PF,77.0,11.0,1301.0,10.9,21.3,0.513,0.0,0.2,0.0,10.9,21.0,0.518,5.0,6.6,0.758,5.7,8.4,14.2,1.7,1.7,0.6,2.6,5.8,26.8,,113.0,102.0
2004,22.0,POR,NBA,PF,81.0,80.0,3067.0,12.0,24.8,0.485,0.0,0.1,0.2,12.0,24.7,0.486,5.4,7.1,0.761,4.4,11.1,15.4,3.0,1.2,0.7,4.5,4.1,29.5,,103.0,104.0
2005,23.0,POR,NBA,PF,46.0,37.0,1603.0,11.1,24.7,0.448,0.0,0.2,0.0,11.1,24.5,0.452,6.9,8.5,0.815,4.7,10.0,14.7,2.9,1.1,0.6,3.7,3.7,29.0,,104.0,107.0
2006,24.0,POR,NBA,PF,74.0,71.0,2545.0,11.5,26.4,0.436,0.3,1.2,0.291,11.2,25.3,0.443,5.3,7.4,0.714,4.2,8.6,12.7,3.1,1.2,0.3,3.6,4.0,28.7,,99.0,112.0
2007,25.0,POR,NBA,PF,68.0,67.0,2425.0,13.4,28.8,0.467,0.3,1.1,0.292,13.1,27.7,0.473,8.8,10.8,0.819,4.5,11.0,15.4,3.3,1.2,0.3,4.8,4.1,36.0,,106.0,109.0
2008,26.0,NYK,NBA,C,69.0,68.0,2244.0,11.3,24.7,0.459,0.5,1.9,0.275,10.8,22.8,0.474,5.2,6.7,0.772,4.3,12.3,16.6,3.3,1.4,0.4,4.3,4.5,28.4,,101.0,109.0
2009,27.0,TOT,NBA,"C,PF",50.0,45.0,1757.0,12.2,25.6,0.475,0.9,2.8,0.33,11.2,22.8,0.494,5.3,7.2,0.734,4.6,10.2,14.8,3.0,1.3,0.5,3.3,3.9,30.5,,105.0,110.0
2009,27.0,NYK,NBA,C,11.0,11.0,388.0,10.5,24.2,0.434,0.9,3.1,0.292,9.6,21.1,0.455,7.0,8.6,0.821,5.1,12.4,17.5,1.9,1.7,0.4,2.9,3.6,28.9,,106.0,107.0
2009,27.0,LAC,NBA,PF,39.0,34.0,1369.0,12.7,26.0,0.487,1.0,2.8,0.342,11.7,23.3,0.504,4.7,6.7,0.701,4.5,9.5,14.0,3.4,1.1,0.5,3.5,4.0,31.0,,105.0,111.0
2010,28.0,MEM,NBA,PF,81.0,81.0,3051.0,11.0,22.5,0.488,0.3,0.9,0.288,10.7,21.6,0.496,6.1,7.8,0.778,5.5,10.4,16.0,2.5,1.3,0.6,2.9,3.8,28.3,,115.0,109.0
2011,29.0,MEM,NBA,PF,75.0,74.0,2724.0,11.5,22.8,0.503,0.2,0.8,0.186,11.3,22.0,0.515,5.8,7.6,0.758,6.3,11.3,17.5,3.1,1.2,0.5,2.9,3.4,28.8,,115.0,105.0
2012,30.0,MEM,NBA,PF,28.0,8.0,735.0,9.5,20.5,0.463,0.1,0.6,0.25,9.4,19.9,0.469,4.2,6.3,0.659,5.6,10.6,16.2,3.5,1.5,0.3,2.9,4.1,23.3,,106.0,101.0
2013,31.0,MEM,NBA,PF,76.0,75.0,2607.0,9.8,21.3,0.46,0.0,0.5,0.087,9.8,20.8,0.469,4.7,6.2,0.75,6.5,11.3,17.8,2.2,1.3,0.6,3.1,3.7,24.3,,106.0,99.0
2014,32.0,MEM,NBA,PF,79.0,79.0,2705.0,11.1,23.7,0.467,0.0,0.4,0.1,11.0,23.3,0.474,4.9,6.7,0.742,5.2,10.5,15.7,3.9,1.1,0.5,3.6,4.1,27.1,,105.0,105.0
2015,33.0,MEM,NBA,PF,71.0,71.0,2304.0,10.3,21.1,0.487,0.2,0.5,0.35,10.1,20.7,0.49,5.2,6.8,0.765,5.1,11.8,16.9,3.5,1.6,0.3,3.5,4.0,25.9,,107.0,101.0
2016,34.0,MEM,NBA,PF,68.0,53.0,2016.0,11.0,23.2,0.475,0.2,0.7,0.231,10.8,22.5,0.482,4.4,5.5,0.796,4.6,8.9,13.5,3.6,1.1,0.3,2.7,3.7,26.5,,107.0,109.0
2017,35.0,MEM,NBA,PF,73.0,5.0,1786.0,12.6,28.1,0.449,0.6,2.7,0.223,12.0,25.3,0.474,4.1,5.6,0.731,5.3,12.1,17.4,3.6,1.1,0.3,2.9,4.0,29.9,,103.0,106.0
2018,36.0,SAC,NBA,PF,59.0,57.0,1508.0,12.1,25.6,0.473,1.7,4.9,0.347,10.4,20.7,0.503,2.8,3.6,0.785,3.3,10.1,13.3,4.3,1.4,0.3,3.9,4.0,28.7,,101.0,111.0
