SEASON,TEAM ID,TEAM,PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
2007,19,NOK,Desmond Mason,29,75,2575,10.8,0.49,0.0,0.36,5.4,10.1,7.7,7.6,1.1,0.7,15.6,21.9,,-1.2,1.8,0.6,0.01,,-2.7,-1.2,-3.9,-1.3
2007,19,NOK,Tyson Chandler,24,73,2525,17.0,0.62,0.0,0.43,14.3,27.3,20.7,4.1,0.8,4.1,18.5,12.3,,4.1,3.8,7.9,0.15,,-0.1,0.7,0.6,1.6
2007,19,NOK,Chris Paul,21,64,2353,22.0,0.54,0.16,0.41,2.6,11.3,6.9,41.3,2.7,0.1,13.5,23.1,,6.2,2.6,8.8,0.18,,3.6,1.4,5.0,4.2
2007,19,NOK,Rasual Butler,27,81,2223,10.8,0.5,0.46,0.11,2.1,11.4,6.7,4.7,1.0,1.9,7.5,18.3,,0.8,1.8,2.6,0.06,,-0.5,-0.4,-0.9,0.6
2007,19,NOK,David West,26,52,1900,18.9,0.53,0.03,0.29,7.5,18.5,12.9,10.9,1.2,1.6,9.9,23.8,,3.1,2.0,5.2,0.13,,1.2,-0.3,0.9,1.4
2007,19,NOK,Jannero Pargo,27,82,1710,13.4,0.5,0.3,0.18,1.3,11.1,6.1,20.4,1.6,0.2,14.1,23.1,,0.6,1.4,2.0,0.06,,-0.4,-0.4,-0.8,0.5
2007,19,NOK,Devin Brown,28,58,1662,14.3,0.54,0.41,0.28,3.7,13.9,8.7,14.8,1.4,0.4,12.7,19.6,,2.1,1.5,3.5,0.1,,0.2,-0.1,0.1,0.9
2007,19,NOK,Bobby Jackson,33,56,1330,15.1,0.5,0.32,0.32,3.6,12.1,7.7,17.9,2.0,0.4,11.6,23.0,,1.2,1.3,2.5,0.09,,0.2,0.3,0.6,0.8
2007,19,NOK,Marc Jackson,32,56,1025,11.9,0.47,0.0,0.26,6.8,15.0,10.8,9.6,1.1,0.5,13.0,22.2,,-0.2,0.9,0.7,0.03,,-2.6,-1.1,-3.7,-0.4
2007,19,NOK,Linton Johnson,26,54,720,14.0,0.55,0.16,0.2,8.2,18.2,13.1,4.0,2.4,2.0,11.6,14.8,,0.8,1.0,1.9,0.12,,-1.6,1.7,0.1,0.4
2007,19,NOK,Hilton Armstrong,22,56,634,12.2,0.57,0.0,0.54,10.3,17.0,13.6,2.5,1.0,3.3,18.5,13.6,,0.5,0.7,1.2,0.09,,-2.9,0.3,-2.6,-0.1
2007,19,NOK,Cedric Simmons,21,43,534,8.0,0.43,0.0,0.25,9.3,13.9,11.6,3.5,0.8,3.4,13.1,14.4,,-0.3,0.5,0.3,0.02,,-4.6,0.2,-4.4,-0.3
2007,19,NOK,Peja StojakoviA,29,13,425,15.8,0.54,0.43,0.19,2.9,12.0,7.3,4.7,1.0,0.7,8.2,24.9,,0.6,0.3,0.9,0.1,,2.9,-0.4,2.5,0.5
2007,19,NOK,Brandon Bass,21,21,162,7.2,0.41,0.02,0.36,9.1,21.9,15.3,2.8,0.7,1.5,16.4,17.2,,-0.2,0.2,0.0,-0.01,,-4.5,-1.1,-5.6,-0.1
2007,19,NOK,Marcus Vinicius,22,13,103,6.9,0.61,0.47,0.47,2.2,10.3,6.2,7.1,1.0,0.8,24.9,10.7,,0.0,0.1,0.1,0.04,,-3.4,0.1,-3.3,0.0
