Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1992-93,23.0,DAL,NBA,C,72,68,29.0,5.1,10.4,.493,0.0,0.0,.000,5.1,10.3,.494,.493,3.3,5.4,.602,2.7,4.7,7.4,1.3,0.5,1.1,2.2,2.8,13.5
1993-94,24.0,DAL,NBA,C,47,28,26.7,4.1,8.4,.491,0.0,0.0,.000,4.1,8.3,.492,.491,3.2,4.5,.714,1.8,3.7,5.5,1.0,0.4,0.9,1.7,2.3,11.4
1994-95,25.0,MIN,NBA,C,80,70,30.1,3.6,7.7,.470,0.0,0.1,.000,3.6,7.6,.474,.470,3.6,4.8,.761,2.1,4.0,6.1,1.2,0.4,0.9,1.8,2.6,10.9
1995-96,26.0,TOT,NBA,C,65,7,17.2,2.2,4.4,.505,0.0,0.1,.143,2.2,4.3,.514,.507,2.1,3.1,.668,1.2,2.7,3.9,0.7,0.4,0.6,1.2,2.2,6.5
1995-96,26.0,MIN,NBA,C,49,7,18.4,2.3,4.6,.493,0.0,0.1,.167,2.3,4.5,.502,.496,2.2,3.2,.667,1.2,2.9,4.2,0.8,0.4,0.6,1.0,2.2,6.8
1995-96,26.0,ATL,NBA,C,16,0,13.4,2.0,3.6,.552,0.0,0.1,.000,2.0,3.6,.561,.552,1.8,2.7,.674,1.3,1.9,3.2,0.6,0.3,0.9,1.9,2.2,5.8
1996-97,27.0,LAL,NBA,C,69,3,10.7,1.3,2.7,.470,0.0,0.0,.000,1.3,2.7,.473,.470,1.3,1.9,.700,0.8,1.6,2.4,0.6,0.2,0.6,0.7,1.8,3.8
1997-98,28.0,LAL,NBA,C,41,1,10.4,1.1,2.5,.455,0.0,0.0,,1.1,2.5,.455,.455,1.1,1.9,.595,1.1,1.8,2.9,0.6,0.0,0.6,0.5,1.7,3.4
1998-99,29.0,LAL,NBA,C,36,0,8.8,0.9,2.2,.405,0.0,0.1,.000,0.9,2.1,.416,.405,0.9,1.3,.708,0.9,1.1,2.0,0.3,0.1,0.3,0.6,1.7,2.7
1999-00,30.0,DAL,NBA,C,71,13,14.1,1.7,4.0,.431,0.0,0.0,,1.7,4.0,.431,.431,0.9,1.3,.730,1.2,2.3,3.5,1.0,0.4,0.7,1.0,2.4,4.4
2000-01,31.0,LAC,NBA,C,82,0,18.9,2.1,4.8,.428,0.0,0.0,.500,2.0,4.8,.427,.429,1.3,1.7,.748,1.1,2.6,3.7,0.9,0.4,0.8,0.9,2.4,5.4
2001-02,32.0,LAC,NBA,C,61,2,11.9,1.3,3.2,.418,0.0,0.0,,1.3,3.2,.418,.418,0.3,0.5,.724,0.5,1.5,2.0,0.4,0.2,0.3,0.3,1.9,3.0
2002-03,33.0,LAC,NBA,C,70,38,19.2,1.8,4.2,.421,0.0,0.0,.000,1.8,4.2,.422,.421,0.7,0.8,.810,0.8,2.3,3.1,1.0,0.5,0.6,0.9,2.5,4.2
2003-04,34.0,TOT,NBA,C,55,0,10.8,1.0,2.7,.358,0.0,0.0,.000,1.0,2.7,.360,.358,0.6,0.7,.892,0.4,1.3,1.8,0.5,0.3,0.2,0.4,1.6,2.6
2003-04,34.0,NOH,NBA,C,35,0,9.3,1.0,2.7,.362,0.0,0.0,,1.0,2.7,.362,.362,0.3,0.4,.800,0.3,1.1,1.4,0.3,0.3,0.1,0.4,1.4,2.3
2003-04,34.0,ORL,NBA,C,20,0,13.5,1.0,2.9,.351,0.0,0.1,.000,1.0,2.8,.357,.351,1.1,1.1,.955,0.7,1.7,2.4,0.9,0.3,0.3,0.4,2.1,3.1
2004-05,35.0,Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain),Did Not Play (other pro league—Spain)
