PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
David West,29.0,81,81.0,2949,619,1226,0.505,7,27,0.259,612,1199,0.51,0.508,296,342,0.865,164,441,605,239,76,60,173,233,1541
Emeka Okafor,27.0,82,82.0,2370,348,656,0.53,0,0,,348,656,0.53,0.53,154,274,0.562,251,491,742,55,54,127,111,218,850
Darren Collison,22.0,76,37.0,2109,376,789,0.47700000000000004,46,115,0.4,330,674,0.49,0.506,148,174,0.851,41,151,192,432,78,4,202,92,946
Peja Stojaković,32.0,62,55.0,1947,278,688,0.40399999999999997,132,352,0.375,146,336,0.435,0.5,96,107,0.897,39,188,227,92,48,5,56,83,784
Marcus Thornton,22.0,73,17.0,1872,398,883,0.451,117,313,0.374,281,570,0.493,0.517,144,177,0.8140000000000001,72,139,211,114,58,11,76,127,1057
James Posey,33.0,77,2.0,1731,126,345,0.365,81,242,0.335,45,103,0.43700000000000006,0.483,66,80,0.825,32,297,329,117,42,19,51,204,399
Chris Paul,24.0,45,45.0,1712,314,637,0.493,52,127,0.409,262,510,0.514,0.534,161,190,0.847,20,171,191,480,96,8,112,118,841
Darius Songaila,31.0,75,1.0,1410,241,488,0.494,1,6,0.16699999999999998,240,482,0.498,0.495,60,74,0.8109999999999999,59,173,232,70,62,14,81,206,543
Morris Peterson,32.0,46,39.0,973,116,301,0.385,62,171,0.363,54,130,0.415,0.488,33,54,0.611,17,109,126,41,25,5,27,81,327
Devin Brown,31.0,39,37.0,967,128,325,0.39399999999999996,54,147,0.36700000000000005,74,178,0.41600000000000004,0.47700000000000004,69,86,0.802,27,82,109,58,30,5,57,62,379
Julian Wright,22.0,68,14.0,871,116,232,0.5,2,6,0.33299999999999996,114,226,0.504,0.504,25,41,0.61,58,86,144,41,29,18,44,45,259
Bobby Brown,25.0,22,0.0,328,60,152,0.395,17,66,0.258,43,86,0.5,0.451,8,8,1.0,1,17,18,46,9,1,24,28,145
Aaron Gray,25.0,24,0.0,261,34,61,0.557,0,0,,34,61,0.557,0.557,18,21,0.857,40,50,90,20,9,11,17,44,86
Hilton Armstrong,25.0,18,0.0,239,19,50,0.38,0,0,,19,50,0.38,0.38,13,28,0.46399999999999997,17,44,61,16,8,8,13,44,51
Sean Marks,34.0,14,0.0,75,4,8,0.5,0,0,,4,8,0.5,0.5,2,5,0.4,14,9,23,2,0,3,2,17,10
Jason Hart,31.0,4,0.0,17,1,1,1.0,0,0,,1,1,1.0,1.0,0,0,,0,2,2,5,1,1,3,4,2
Team Totals,,82,,19830,3178,6842,0.46399999999999997,571,1572,0.363,2607,5270,0.495,0.506,1293,1661,0.778,852,2450,3302,1828,625,300,1103,1606,8220
