PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Deron Williams,25.0,76,76.0,2802,494,1053,0.469,96,259,0.371,398,794,0.501,0.515,335,418,0.8009999999999999,50,253,303,798,96,16,252,208,1419
Carlos Boozer,28.0,78,78.0,2673,617,1098,0.562,0,0,,617,1098,0.562,0.562,285,384,0.742,181,693,874,247,84,36,212,270,1519
Paul Millsap,24.0,82,8.0,2277,385,716,0.5379999999999999,1,9,0.111,384,707,0.5429999999999999,0.5379999999999999,183,264,0.693,186,373,559,131,64,99,116,285,954
Mehmet Okur,30.0,73,73.0,2149,355,775,0.45799999999999996,82,213,0.385,273,562,0.486,0.511,196,239,0.82,132,383,515,119,38,81,127,223,988
Wesley Matthews,23.0,82,48.0,2025,273,565,0.483,63,165,0.382,210,400,0.525,0.539,160,193,0.8290000000000001,50,141,191,124,64,15,93,152,769
Andrei Kirilenko,28.0,58,35.0,1681,244,482,0.506,26,89,0.292,218,393,0.555,0.5329999999999999,174,234,0.7440000000000001,76,188,264,158,83,71,79,102,688
Ronnie Brewer,24.0,53,53.0,1662,206,416,0.495,8,31,0.258,198,385,0.514,0.505,81,128,0.633,44,136,180,151,85,15,51,80,501
C.J. Miles,22.0,63,28.0,1497,241,562,0.429,74,217,0.341,167,345,0.484,0.495,66,95,0.695,42,126,168,105,58,17,81,190,622
Kyle Korver,28.0,52,0.0,952,138,280,0.493,59,110,0.536,79,170,0.465,0.598,39,49,0.7959999999999999,10,101,111,89,26,12,42,76,374
Ronnie Price,26.0,60,4.0,806,98,242,0.405,18,63,0.28600000000000003,80,179,0.447,0.442,41,59,0.695,28,46,74,123,40,13,56,109,255
Kyrylo Fesenko,23.0,49,5.0,408,52,95,0.547,0,1,0.0,52,94,0.5529999999999999,0.547,24,57,0.42100000000000004,33,57,90,15,6,19,24,78,128
Eric Maynor,22.0,26,2.0,363,52,133,0.391,5,24,0.20800000000000002,47,109,0.431,0.41,25,33,0.758,10,28,38,81,13,2,28,33,134
Sundiata Gaines,23.0,32,0.0,217,38,82,0.46299999999999997,7,26,0.26899999999999996,31,56,0.5539999999999999,0.506,23,46,0.5,6,23,29,39,12,0,14,17,106
Kosta Koufos,20.0,36,0.0,172,22,47,0.46799999999999997,0,0,,22,47,0.46799999999999997,0.46799999999999997,9,15,0.6,16,29,45,6,2,4,15,26,53
Othyus Jeffers,24.0,14,0.0,73,12,29,0.414,0,0,,12,29,0.414,0.414,13,19,0.684,8,11,19,1,4,0,6,10,37
Team Totals,,82,,19755,3227,6575,0.491,439,1207,0.364,2788,5368,0.519,0.524,1654,2233,0.741,872,2588,3460,2187,675,400,1246,1859,8547
