PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Vern Fleming,23.0,80,77.0,2870,436,862,0.506,1,6,0.16699999999999998,435,856,0.508,0.506,263,353,0.745,102,284,386,505,131,5,208,230,1136
Herb Williams,27.0,78,74.0,2770,627,1275,0.49200000000000005,1,12,0.083,626,1263,0.496,0.49200000000000005,294,403,0.73,172,538,710,174,50,184,210,244,1549
Steve Stipanovich,25.0,79,65.0,2397,416,885,0.47,2,10,0.2,414,875,0.473,0.47100000000000003,242,315,0.768,173,450,623,206,75,69,146,261,1076
Wayman Tisdale,21.0,81,60.0,2277,516,1002,0.515,0,2,0.0,516,1000,0.516,0.515,160,234,0.684,191,393,584,79,32,44,188,290,1192
Clint Richardson,29.0,82,61.0,2224,335,736,0.455,1,9,0.111,334,727,0.45899999999999996,0.456,123,147,0.8370000000000001,69,182,251,372,58,8,136,153,794
Ron Anderson,27.0,60,27.0,1469,273,554,0.493,2,8,0.25,271,546,0.496,0.495,73,111,0.6579999999999999,125,123,248,136,55,6,76,105,621
Terence Stansbury,24.0,74,17.0,1331,191,441,0.433,9,53,0.17,182,388,0.469,0.44299999999999995,107,132,0.8109999999999999,29,110,139,206,59,8,139,200,498
Bill Garnett,25.0,80,2.0,1197,112,239,0.469,0,2,0.0,112,237,0.473,0.469,116,162,0.716,106,169,275,95,39,22,91,174,340
Bill Martin,23.0,66,0.0,691,143,298,0.48,0,8,0.0,143,290,0.493,0.48,46,54,0.852,42,60,102,52,21,7,58,108,332
Bryan Warrick,26.0,31,5.0,658,81,172,0.47100000000000003,2,10,0.2,79,162,0.488,0.47700000000000004,53,67,0.7909999999999999,10,56,66,109,25,2,48,76,217
Clark Kellogg,24.0,19,12.0,568,139,294,0.473,4,13,0.308,135,281,0.48,0.48,53,69,0.768,51,117,168,57,28,8,61,59,335
Dwayne McClain,22.0,45,4.0,461,69,180,0.38299999999999995,1,9,0.111,68,171,0.39799999999999996,0.386,18,35,0.514,14,16,30,67,38,4,40,61,157
Stuart Gray,22.0,67,3.0,423,54,108,0.5,0,0,,54,108,0.5,0.5,47,74,0.635,45,73,118,15,8,11,32,94,155
Quinn Buckner,31.0,32,3.0,419,49,104,0.47100000000000003,0,1,0.0,49,103,0.47600000000000003,0.47100000000000003,19,27,0.7040000000000001,9,42,51,86,40,3,55,80,117
Team Totals,,82,,19755,3441,7150,0.48100000000000004,23,143,0.161,3418,7007,0.488,0.483,1614,2183,0.7390000000000001,1138,2613,3751,2159,659,381,1515,2135,8519
