Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2007,21,SEA,Seattle Supersonics,Chris Wilcox,24,82,81,2586,6.0,11.4,0.53,0.0,0.1,0.0,6.0,11.3,0.53,3.3,4.9,0.68,2.5,6.3,8.8,1.1,1.0,0.5,1.8,3.5,15.4
2007,21,SEA,Seattle Supersonics,Nick Collison,26,82,56,2378,4.8,9.6,0.5,0.0,0.0,0.0,4.8,9.6,0.5,2.3,3.0,0.77,3.5,6.6,10.1,1.2,0.7,1.0,1.9,4.4,12.0
2007,21,SEA,Seattle Supersonics,Rashard Lewis,27,60,60,2348,7.1,15.4,0.46,2.3,5.9,0.39,4.8,9.5,0.5,4.1,4.8,0.84,1.4,4.7,6.1,2.2,1.0,0.6,1.8,2.2,20.6
2007,21,SEA,Seattle Supersonics,Ray Allen,31,55,55,2219,8.2,18.7,0.44,2.7,7.2,0.37,5.5,11.5,0.48,4.5,5.0,0.9,0.9,3.1,4.0,3.7,1.3,0.2,2.5,1.8,23.6
2007,21,SEA,Seattle Supersonics,Earl Watson,27,77,25,2152,4.4,11.5,0.38,1.5,4.7,0.33,2.9,6.8,0.42,1.8,2.5,0.74,0.6,2.5,3.1,7.3,1.7,0.4,2.8,2.5,12.1
2007,21,SEA,Seattle Supersonics,Luke Ridnour,25,71,58,2091,5.2,12.0,0.43,0.8,2.4,0.35,4.3,9.6,0.45,2.2,2.7,0.8,0.5,2.3,2.8,6.3,1.4,0.3,2.7,3.1,13.4
2007,21,SEA,Seattle Supersonics,Damien Wilkins,27,82,31,2037,4.6,10.6,0.44,0.9,2.2,0.41,3.7,8.5,0.44,2.7,3.0,0.88,1.5,2.5,4.0,2.8,1.6,0.3,2.1,2.8,12.8
2007,21,SEA,Seattle Supersonics,Johan Petro,21,81,13,1510,5.4,10.4,0.52,0.0,0.0,,5.4,10.4,0.52,1.2,1.8,0.65,2.2,5.8,8.0,1.1,0.9,1.1,2.0,5.7,12.0
2007,21,SEA,Seattle Supersonics,Mickael Gelabale,23,70,14,1239,3.5,7.7,0.46,0.3,1.4,0.23,3.2,6.3,0.51,1.9,2.4,0.8,1.7,3.3,5.0,1.6,0.7,0.6,1.4,3.1,9.3
2007,21,SEA,Seattle Supersonics,Mike Wilks,27,47,4,534,4.4,9.5,0.47,0.3,1.0,0.33,4.1,8.5,0.48,2.2,2.8,0.79,1.0,2.6,3.6,5.3,1.0,0.3,2.1,3.6,11.5
2007,21,SEA,Seattle Supersonics,Andre Brown,25,38,0,271,5.6,9.8,0.57,0.0,0.1,0.0,5.6,9.7,0.57,1.2,2.0,0.6,3.5,6.4,9.8,0.3,0.8,0.5,3.9,3.5,12.4
2007,21,SEA,Seattle Supersonics,Mouhamed Sene,20,28,3,169,3.8,10.4,0.37,0.0,0.0,,3.8,10.4,0.37,3.6,6.2,0.59,3.4,6.2,9.6,0.0,0.6,2.6,2.3,7.0,11.3
2007,21,SEA,Seattle Supersonics,Danny Fortson,30,14,6,158,3.4,6.8,0.5,0.0,0.2,0.0,3.4,6.6,0.52,2.3,3.0,0.77,3.0,6.8,9.8,0.2,0.2,0.0,3.4,8.7,9.1
2007,21,SEA,Seattle Supersonics,Andreas Glyniadakis,25,13,4,81,3.6,7.6,0.47,0.0,0.0,,3.6,7.6,0.47,0.4,0.9,0.5,0.9,2.7,3.6,0.4,0.0,0.0,4.0,8.4,7.6
2007,21,SEA,Seattle Supersonics,Desmon Farmer,25,8,0,32,5.6,16.9,0.33,2.3,9.0,0.25,3.4,7.9,0.43,1.1,1.1,1.0,0.0,1.1,1.1,10.1,1.1,0.0,1.1,2.3,14.6
2007,21,SEA,Seattle Supersonics,Randy Livingston,31,4,0,26,0.0,4.2,0.0,0.0,0.0,,0.0,4.2,0.0,0.0,0.0,,1.4,0.0,1.4,5.5,0.0,0.0,1.4,2.8,0.0
