Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1986-87,24.0,IND,NBA,C,24,0,5.3,0.7,1.5,.432,0.0,0.0,,0.7,1.5,.432,.432,0.4,0.5,.833,0.5,1.3,1.8,0.3,0.1,0.1,0.3,1.8,1.8
1987-88,25.0,IND,NBA,C,20,0,3.7,0.4,0.9,.471,0.0,0.0,,0.4,0.9,.471,.471,0.9,1.3,.692,0.2,0.7,0.9,0.3,0.1,0.2,0.6,1.0,1.7
1988-89,26.0,IND,NBA,C,53,4,7.5,0.8,1.5,.558,0.0,0.0,,0.8,1.5,.558,.558,0.8,1.2,.672,0.7,1.0,1.7,0.3,0.1,0.2,0.7,1.9,2.4
1989-90,27.0,IND,NBA,C,49,0,6.3,0.4,1.1,.377,0.0,0.0,,0.4,1.1,.377,.377,0.5,0.7,.735,0.4,1.3,1.8,0.2,0.1,0.3,0.4,1.4,1.3
1990-91,28.0,IND,NBA,C,73,42,14.1,1.3,2.7,.505,0.0,0.0,.000,1.3,2.6,.510,.505,0.9,1.4,.600,0.9,2.6,3.5,0.7,0.3,0.4,0.8,2.4,3.5
1991-92,29.0,IND,NBA,C,60,23,8.5,0.7,1.5,.494,0.0,0.0,1.000,0.7,1.4,.488,.500,0.5,0.7,.750,0.4,1.2,1.6,0.4,0.2,0.3,0.5,2.1,2.0
1992-93,30.0,IND,NBA,C,43,0,5.6,0.4,1.3,.328,0.0,0.1,.000,0.4,1.3,.352,.328,0.2,0.3,.533,0.6,0.9,1.5,0.2,0.1,0.2,0.2,1.4,1.1
1993-94,31.0,DAL,NBA,C,54,19,12.7,1.0,1.9,.500,0.0,0.0,1.000,0.9,1.9,.495,.505,0.5,0.7,.711,0.9,2.3,3.1,0.6,0.3,0.4,0.8,2.9,2.4
1994-95,32.0,CLE,NBA,C,58,3,8.3,0.7,1.8,.412,0.0,0.0,,0.7,1.8,.412,.412,0.4,0.7,.634,0.6,1.4,2.0,0.4,0.1,0.4,0.4,1.9,1.9
1995-96,33.0,Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA),Did Not Play (other pro league—CBA)
1996-97,34.0,DAL,NBA,C,40,3,9.7,0.9,1.9,.459,0.0,0.0,1.000,0.8,1.8,.452,.466,0.3,0.7,.407,0.5,1.4,1.9,0.3,0.2,0.2,0.2,1.6,2.0
