Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2002,24.0,NJN,NBA,PF,20.0,20.0,749.0,129.0,304.0,0.424,2.0,9.0,0.222,127.0,295.0,0.431,0.428,76.0,110.0,0.691,30.0,86.0,116.0,57.0,24.0,25.0,52.0,86.0,336.0
2003,25.0,NJN,NBA,PF,20.0,20.0,777.0,149.0,329.0,0.453,1.0,11.0,0.091,148.0,318.0,0.465,0.454,79.0,114.0,0.693,50.0,137.0,187.0,57.0,29.0,31.0,58.0,92.0,378.0
2004,26.0,NJN,NBA,PF,11.0,11.0,409.0,81.0,152.0,0.533,0.0,4.0,0.0,81.0,148.0,0.547,0.533,48.0,64.0,0.75,25.0,96.0,121.0,12.0,13.0,14.0,32.0,50.0,210.0
2005,27.0,DEN,NBA,PF,5.0,5.0,164.0,27.0,58.0,0.466,0.0,1.0,0.0,27.0,57.0,0.474,0.466,8.0,13.0,0.615,7.0,21.0,28.0,6.0,5.0,5.0,7.0,22.0,62.0
2006,28.0,DEN,NBA,PF,2.0,0.0,35.0,4.0,13.0,0.308,0.0,0.0,,4.0,13.0,0.308,0.308,1.0,2.0,0.5,6.0,3.0,9.0,1.0,4.0,2.0,3.0,5.0,9.0
2008,30.0,DEN,NBA,PF,4.0,4.0,118.0,15.0,34.0,0.441,0.0,0.0,,15.0,34.0,0.441,0.441,5.0,8.0,0.625,13.0,12.0,25.0,5.0,4.0,2.0,9.0,20.0,35.0
2009,31.0,DEN,NBA,PF,16.0,16.0,538.0,75.0,151.0,0.497,1.0,5.0,0.2,74.0,146.0,0.507,0.5,23.0,35.0,0.657,24.0,70.0,94.0,34.0,18.0,14.0,26.0,60.0,174.0
2010,32.0,DEN,NBA,PF,6.0,6.0,205.0,24.0,50.0,0.48,0.0,1.0,0.0,24.0,49.0,0.49,0.48,12.0,19.0,0.632,14.0,36.0,50.0,8.0,9.0,7.0,11.0,27.0,60.0
2011,33.0,DEN,NBA,PF,5.0,5.0,148.0,24.0,50.0,0.48,0.0,0.0,,24.0,50.0,0.48,0.48,11.0,18.0,0.611,6.0,33.0,39.0,8.0,2.0,2.0,7.0,18.0,59.0
2012,34.0,LAC,NBA,PF,11.0,0.0,193.0,22.0,42.0,0.524,0.0,0.0,,22.0,42.0,0.524,0.524,5.0,8.0,0.625,11.0,24.0,35.0,3.0,4.0,19.0,4.0,36.0,49.0
2013,35.0,NYK,NBA,C,12.0,1.0,253.0,29.0,50.0,0.58,0.0,0.0,,29.0,50.0,0.58,0.58,11.0,20.0,0.55,16.0,38.0,54.0,11.0,9.0,17.0,8.0,42.0,69.0
