Season,Team ID,Team ABV,Team,PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2015,3,BRK,Brooklyn Nets,Joe Johnson,33,80,2791,14.1,0.52,0.33,0.17,2.1,13.3,7.7,17.1,1.1,0.4,11.1,20.3,2.6,1.5,4.1,0.07,0.7,-0.8,-0.1,1.3
2015,3,BRK,Brooklyn Nets,Jarrett Jack,31,80,2241,14.6,0.52,0.18,0.28,1.0,11.3,6.1,27.3,1.7,0.5,17.2,22.6,1.1,1.4,2.6,0.06,-0.4,-0.7,-1.1,0.5
2015,3,BRK,Brooklyn Nets,Deron Williams,30,68,2114,15.7,0.5,0.31,0.31,1.5,11.0,6.3,33.7,1.6,0.6,14.9,22.3,2.3,1.3,3.6,0.08,1.1,-0.9,0.2,1.2
2015,3,BRK,Brooklyn Nets,Brook Lopez,26,72,2100,22.7,0.56,0.01,0.28,11.5,17.1,14.3,4.5,1.1,4.8,8.6,26.3,4.7,2.2,7.0,0.16,1.8,-0.7,1.2,1.6
2015,3,BRK,Brooklyn Nets,Bojan Bogdanovic,25,78,1854,11.6,0.56,0.44,0.18,3.0,9.8,6.4,5.8,0.9,0.4,11.1,17.2,1.7,0.7,2.4,0.06,-0.3,-1.4,-1.7,0.1
2015,3,BRK,Brooklyn Nets,Alan Anderson,32,74,1744,10.6,0.56,0.48,0.23,2.0,11.1,6.6,7.2,1.7,0.2,11.0,14.2,1.7,1.1,2.7,0.08,-1.7,0.2,-1.5,0.2
2015,3,BRK,Brooklyn Nets,Mason Plumlee,24,82,1743,18.0,0.57,0.01,0.65,11.3,21.6,16.5,7.0,1.9,2.9,14.4,19.2,2.5,2.3,4.8,0.13,-0.2,0.3,0.1,0.9
2015,3,BRK,Brooklyn Nets,Mirza Teletovic,29,40,892,10.7,0.5,0.6,0.14,3.4,20.9,12.2,8.1,0.8,1.4,13.5,20.1,-0.3,0.8,0.5,0.03,-1.0,-0.6,-1.7,0.1
2015,3,BRK,Brooklyn Nets,Kevin Garnett,38,42,854,14.8,0.49,0.02,0.15,6.1,31.3,18.7,13.0,2.5,1.2,13.3,18.1,0.2,1.4,1.6,0.09,-1.4,1.7,0.3,0.5
2015,3,BRK,Brooklyn Nets,Thaddeus Young,26,28,829,17.1,0.54,0.15,0.22,7.1,15.4,11.2,8.0,2.4,0.8,10.5,22.0,0.8,0.8,1.6,0.1,0.7,-0.3,0.5,0.5
2015,3,BRK,Brooklyn Nets,Markel Brown,23,47,781,9.1,0.46,0.3,0.27,2.3,13.0,7.7,7.4,2.1,1.2,10.3,15.3,-0.2,0.7,0.5,0.03,-3.0,0.4,-2.6,-0.1
2015,3,BRK,Brooklyn Nets,Sergey Karasev,21,33,555,10.5,0.51,0.4,0.28,4.5,8.9,6.7,12.3,2.1,0.1,13.7,14.4,0.3,0.4,0.7,0.06,-2.1,0.5,-1.7,0.0
2015,3,BRK,Brooklyn Nets,Cory Jefferson,24,50,531,13.2,0.48,0.09,0.32,10.0,20.6,15.3,4.8,1.0,3.2,9.5,18.1,0.2,0.6,0.8,0.07,-2.1,-0.9,-3.0,-0.1
2015,3,BRK,Brooklyn Nets,Jerome Jordan,28,44,383,16.8,0.61,0.0,0.47,15.3,15.5,15.4,5.3,1.1,3.1,16.3,16.1,0.9,0.3,1.2,0.16,-0.6,-0.6,-1.2,0.1
2015,3,BRK,Brooklyn Nets,Darius Morris,24,38,299,6.7,0.38,0.31,0.08,2.6,7.5,5.1,24.7,1.6,0.0,16.0,20.0,-0.5,0.1,-0.4,-0.07,-4.3,-2.1,-6.4,-0.3
2015,3,BRK,Brooklyn Nets,Earl Clark,27,10,93,6.7,0.42,0.47,0.13,1.2,26.5,13.9,5.0,1.7,3.5,15.9,18.5,-0.2,0.1,-0.1,-0.04,-6.4,-0.1,-6.5,-0.1
2015,3,BRK,Brooklyn Nets,Jorge Gutierrez,26,10,44,10.9,0.52,0.07,0.21,0.0,17.8,8.9,26.0,1.2,0.0,16.4,19.0,0.0,0.0,0.1,0.06,-5.3,1.6,-3.7,0.0
2015,3,BRK,Brooklyn Nets,Brandon Davies,23,7,44,8.5,0.4,0.22,0.22,7.7,17.8,12.7,7.2,1.2,5.5,16.8,24.6,-0.1,0.1,-0.1,-0.07,-6.5,-0.9,-7.4,-0.1
2015,3,BRK,Brooklyn Nets,Andrei Kirilenko,33,7,36,2.8,0.22,0.0,0.8,6.2,18.6,12.5,3.6,1.4,0.0,12.9,9.8,-0.1,0.0,0.0,-0.06,-4.4,-1.3,-5.7,0.0
