Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1989,23.0,PHO,NBA,C,62.0,15.0,614.0,8.1,15.0,0.537,0.1,0.3,0.25,8.0,14.7,0.543,3.0,4.9,0.615,4.6,5.3,9.9,1.3,1.4,2.4,2.8,3.5,19.2,,109.0,106.0
1990,24.0,PHO,NBA,C,60.0,18.0,612.0,7.8,15.2,0.513,0.1,0.1,1.0,7.7,15.1,0.51,4.1,7.0,0.589,6.2,5.7,11.8,1.3,1.6,1.7,3.7,5.9,19.8,,105.0,106.0
1991,25.0,PHO,NBA,C,46.0,2.0,587.0,6.1,11.7,0.521,0.0,0.4,0.0,6.1,11.3,0.54,3.5,5.7,0.614,4.3,5.9,10.2,2.2,1.9,3.5,2.6,4.9,15.6,,110.0,104.0
1992,26.0,PHO,NBA,PF,80.0,69.0,2483.0,8.0,15.4,0.523,0.1,0.2,0.375,8.0,15.2,0.525,3.0,4.2,0.712,4.0,6.8,10.7,2.6,0.9,2.3,2.7,4.6,19.1,,110.0,107.0
1993,27.0,PHI,NBA,PF,81.0,51.0,2104.0,6.6,14.2,0.468,0.2,1.1,0.204,6.4,13.1,0.491,3.4,4.8,0.71,3.6,5.9,9.5,2.9,0.9,2.1,2.8,3.7,16.9,,103.0,111.0
1994,28.0,PHI,NBA,PF,80.0,68.0,2336.0,5.8,13.4,0.435,1.6,4.3,0.365,4.3,9.1,0.468,2.2,3.8,0.58,2.5,6.2,8.7,2.0,1.3,1.8,1.7,3.3,15.4,,104.0,110.0
1995,29.0,PHI,NBA,PF,42.0,1.0,446.0,3.2,9.2,0.346,0.0,1.7,0.0,3.2,7.6,0.422,2.6,4.7,0.55,4.5,6.0,10.5,1.4,1.2,1.8,2.5,6.0,9.0,,88.0,111.0
1996,30.0,TOT,NBA,PF,30.0,1.0,254.0,6.4,13.4,0.477,0.8,1.7,0.5,5.6,11.8,0.474,1.0,1.9,0.556,4.3,5.6,9.9,1.7,0.8,2.7,2.1,3.3,14.7,,106.0,110.0
1996,30.0,PHI,NBA,PF,8.0,0.0,87.0,4.8,10.8,0.444,0.6,0.6,1.0,4.2,10.2,0.412,1.2,1.8,0.667,3.6,4.2,7.8,1.2,1.2,1.8,1.8,3.0,11.4,,101.0,115.0
1996,30.0,NJN,NBA,PF,22.0,1.0,167.0,7.3,14.9,0.489,0.9,2.2,0.429,6.3,12.6,0.5,0.9,1.9,0.5,4.7,6.3,11.1,1.9,0.6,3.2,2.2,3.5,16.4,,107.0,107.0
