Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1994,23.0,DET,NBA,PG,82.0,26.0,2172.0,335.0,893.0,0.375,69.0,207.0,0.333,266.0,686.0,0.388,0.414,104.0,142.0,0.732,47.0,142.0,189.0,390.0,121.0,10.0,184.0,174.0,843.0
1995,24.0,DET,NBA,PG,42.0,26.0,944.0,119.0,318.0,0.374,36.0,108.0,0.333,83.0,210.0,0.395,0.431,40.0,55.0,0.727,24.0,51.0,75.0,159.0,51.0,7.0,79.0,94.0,314.0
1996,25.0,DET,NBA,PG,80.0,48.0,2138.0,239.0,628.0,0.381,117.0,289.0,0.405,122.0,339.0,0.36,0.474,84.0,120.0,0.7,44.0,150.0,194.0,188.0,84.0,18.0,80.0,185.0,679.0
1997,26.0,DET,NBA,PG,82.0,76.0,3023.0,421.0,1042.0,0.404,166.0,468.0,0.355,255.0,574.0,0.444,0.484,158.0,203.0,0.778,59.0,174.0,233.0,154.0,129.0,24.0,96.0,206.0,1166.0
1998,27.0,DET,NBA,PG,71.0,67.0,2505.0,316.0,826.0,0.383,85.0,265.0,0.321,231.0,561.0,0.412,0.434,145.0,196.0,0.74,61.0,186.0,247.0,224.0,123.0,10.0,110.0,174.0,862.0
1999,28.0,DET,NBA,PG,49.0,49.0,1755.0,228.0,524.0,0.435,59.0,153.0,0.386,169.0,371.0,0.456,0.491,67.0,89.0,0.753,26.0,142.0,168.0,193.0,86.0,8.0,92.0,126.0,582.0
2001,30.0,MIL,NBA,PG,82.0,5.0,2002.0,298.0,783.0,0.381,152.0,407.0,0.373,146.0,376.0,0.388,0.478,77.0,96.0,0.802,32.0,137.0,169.0,222.0,102.0,12.0,68.0,172.0,825.0
2002,31.0,LAL,NBA,PG,82.0,47.0,1616.0,187.0,490.0,0.382,79.0,208.0,0.38,108.0,282.0,0.383,0.462,20.0,40.0,0.5,18.0,103.0,121.0,129.0,66.0,19.0,55.0,120.0,473.0
2003,32.0,TOR,NBA,PG,29.0,0.0,673.0,106.0,302.0,0.351,34.0,107.0,0.318,72.0,195.0,0.369,0.407,34.0,47.0,0.723,15.0,44.0,59.0,71.0,35.0,5.0,57.0,50.0,280.0
2004,33.0,DET,NBA,SG,33.0,8.0,661.0,49.0,143.0,0.343,14.0,50.0,0.28,35.0,93.0,0.376,0.392,5.0,8.0,0.625,13.0,54.0,67.0,85.0,39.0,6.0,34.0,45.0,117.0
2005,34.0,DET,NBA,SG,76.0,3.0,1144.0,108.0,302.0,0.358,23.0,84.0,0.274,85.0,218.0,0.39,0.396,46.0,58.0,0.793,38.0,85.0,123.0,130.0,68.0,13.0,68.0,125.0,285.0
2006,35.0,DET,NBA,PG,30.0,1.0,353.0,37.0,100.0,0.37,11.0,43.0,0.256,26.0,57.0,0.456,0.425,2.0,4.0,0.5,10.0,30.0,40.0,62.0,19.0,1.0,20.0,44.0,87.0
2007,36.0,DET,NBA,PG,52.0,0.0,745.0,94.0,244.0,0.385,38.0,119.0,0.319,56.0,125.0,0.448,0.463,30.0,33.0,0.909,9.0,38.0,47.0,93.0,34.0,7.0,35.0,56.0,256.0
2008,37.0,DET,NBA,PG,24.0,0.0,215.0,22.0,64.0,0.344,7.0,26.0,0.269,15.0,38.0,0.395,0.398,7.0,9.0,0.778,4.0,9.0,13.0,33.0,13.0,2.0,13.0,30.0,58.0
2009,38.0,CHI,NBA,PG,28.0,0.0,266.0,27.0,82.0,0.329,16.0,48.0,0.333,11.0,34.0,0.324,0.427,3.0,5.0,0.6,2.0,10.0,12.0,37.0,20.0,1.0,19.0,28.0,73.0
2010,39.0,CHI,NBA,PG,13.0,0.0,122.0,5.0,30.0,0.167,1.0,13.0,0.077,4.0,17.0,0.235,0.183,2.0,2.0,1.0,1.0,13.0,14.0,9.0,1.0,0.0,4.0,12.0,13.0
