PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Kobe Bryant,24.0,82,82.0,3401,868,1924,0.451,124,324,0.38299999999999995,744,1600,0.465,0.483,601,713,0.843,106,458,564,481,181,67,288,218,2461
Derek Fisher,28.0,82,82.0,2829,339,775,0.43700000000000006,85,212,0.401,254,563,0.451,0.49200000000000005,100,125,0.8,40,199,239,298,93,15,94,195,863
Shaquille O'Neal,30.0,67,66.0,2535,695,1211,0.574,0,0,,695,1211,0.574,0.574,451,725,0.622,259,483,742,206,38,159,196,229,1841
Robert Horry,32.0,80,26.0,2343,184,476,0.387,51,177,0.28800000000000003,133,299,0.445,0.44,103,134,0.769,181,333,514,233,96,61,112,247,522
Rick Fox,33.0,76,75.0,2181,262,621,0.42200000000000004,105,280,0.375,157,341,0.46,0.506,52,69,0.754,64,259,323,253,69,14,121,215,681
Devean George,25.0,71,7.0,1613,180,461,0.39,49,132,0.371,131,329,0.39799999999999996,0.444,83,105,0.79,91,195,286,92,56,38,65,180,492
Samaki Walker,26.0,67,39.0,1243,115,274,0.42,0,1,0.0,115,273,0.42100000000000004,0.42,66,101,0.653,115,253,368,64,20,55,56,143,296
Brian Shaw,36.0,72,0.0,900,101,261,0.387,38,109,0.349,63,152,0.414,0.46,10,15,0.667,20,99,119,103,32,13,54,62,250
Kareem Rush,22.0,76,0.0,872,96,244,0.39299999999999996,19,68,0.27899999999999997,77,176,0.43799999999999994,0.43200000000000005,16,23,0.696,26,68,94,68,10,11,63,71,227
Mark Madsen,27.0,54,22.0,781,69,163,0.423,0,0,,69,163,0.423,0.423,36,61,0.59,86,73,159,38,15,19,27,116,174
Stanislav Medvedenko,23.0,58,10.0,620,112,258,0.434,0,2,0.0,112,256,0.43799999999999994,0.434,31,43,0.721,66,75,141,18,11,8,37,118,255
Jannero Pargo,23.0,34,0.0,342,37,93,0.39799999999999996,7,24,0.292,30,69,0.435,0.435,4,4,1.0,9,28,37,39,13,2,23,45,85
Tracy Murray,31.0,31,0.0,193,23,71,0.324,8,38,0.21100000000000002,15,33,0.455,0.38,7,9,0.778,5,18,23,12,5,3,14,22,61
Soumaila Samake,24.0,13,1.0,77,10,24,0.41700000000000004,0,0,,10,24,0.41700000000000004,0.41700000000000004,2,2,1.0,10,13,23,4,0,5,2,13,22
Team Totals,,82,,19930,3091,6856,0.451,486,1367,0.35600000000000004,2605,5489,0.475,0.486,1562,2129,0.7340000000000001,1078,2554,3632,1909,639,470,1192,1874,8230
