PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Ricky Davis,23.0,79,76.0,3131,602,1470,0.41,74,204,0.363,528,1266,0.41700000000000004,0.435,348,465,0.748,97,293,390,436,125,36,277,180,1626
Zydrunas Ilgauskas,27.0,81,81.0,2432,495,1122,0.441,0,5,0.0,495,1117,0.44299999999999995,0.441,400,512,0.7809999999999999,240,371,611,127,56,152,210,274,1390
Jumaine Jones,23.0,80,12.0,2204,308,710,0.434,111,314,0.354,197,396,0.49700000000000005,0.512,57,83,0.687,106,299,405,112,67,22,107,176,784
Carlos Boozer,21.0,81,54.0,2049,331,618,0.536,0,1,0.0,331,617,0.536,0.536,148,192,0.7709999999999999,202,407,609,106,59,50,103,224,810
Darius Miles,21.0,67,62.0,2008,263,642,0.41,0,14,0.0,263,628,0.419,0.41,92,155,0.594,113,250,363,176,67,69,178,159,618
Milt Palacio,24.0,80,46.0,1976,162,388,0.418,8,37,0.21600000000000003,154,351,0.439,0.428,65,87,0.747,48,187,235,259,68,16,131,168,397
Dajuan Wagner,19.0,47,24.0,1385,223,605,0.369,55,174,0.316,168,431,0.39,0.414,128,160,0.8,20,62,82,130,38,7,85,107,629
Smush Parker,21.0,66,18.0,1103,136,338,0.402,38,118,0.322,98,220,0.445,0.45899999999999996,98,118,0.831,29,90,119,162,48,12,133,106,408
DeSagana Diop,21.0,80,1.0,943,54,154,0.35100000000000003,0,0,,54,154,0.35100000000000003,0.35100000000000003,11,30,0.36700000000000005,63,152,215,43,33,81,56,148,119
Tyrone Hill,34.0,32,25.0,855,85,197,0.431,0,0,,85,197,0.431,0.431,33,45,0.733,70,197,267,32,31,19,52,104,203
Chris Mihm,23.0,52,0.0,809,116,287,0.40399999999999997,0,3,0.0,116,284,0.408,0.40399999999999997,76,105,0.7240000000000001,93,138,231,28,18,38,48,124,308
Bimbo Coles,34.0,21,11.0,516,34,119,0.28600000000000003,7,25,0.28,27,94,0.287,0.315,27,34,0.794,10,38,48,56,11,4,18,43,102
Michael Stewart,27.0,47,0.0,251,14,37,0.37799999999999995,0,0,,14,37,0.37799999999999995,0.37799999999999995,8,12,0.667,19,36,55,6,2,15,10,42,36
Tierre Brown,23.0,15,0.0,168,27,59,0.45799999999999996,0,1,0.0,27,58,0.466,0.45799999999999996,11,14,0.7859999999999999,8,22,30,39,13,0,22,9,65
Team Totals,,82,,19830,2850,6746,0.42200000000000004,293,896,0.327,2557,5850,0.43700000000000006,0.444,1502,2012,0.747,1118,2542,3660,1712,636,521,1501,1864,7495
