Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
2001,21.0,PHO,NBA,C,57.0,947.0,9.6,0.502,0.0,0.423,9.8,19.4,14.5,3.2,0.5,4.2,20.6,15.1,,-0.3,1.6,1.3,0.067,,-4.7,0.8,-4.0,-0.5
2002,22.0,PHO,NBA,C,67.0,1582.0,11.7,0.522,0.003,0.398,9.1,17.7,13.3,2.2,0.8,3.2,14.2,15.5,,1.0,1.8,2.8,0.085,,-3.4,-0.2,-3.5,-0.6
2003,23.0,PHO,NBA,C,33.0,543.0,10.2,0.501,0.0,0.43,9.3,16.2,12.7,3.7,0.6,2.3,13.9,15.4,,0.3,0.5,0.9,0.078,,-3.4,0.1,-3.3,-0.2
2004,24.0,MEM,NBA,C,40.0,533.0,12.5,0.532,0.0,0.459,7.8,19.5,13.6,5.5,0.9,3.0,12.6,15.5,,0.6,0.6,1.2,0.105,,-2.4,0.2,-2.2,0.0
2005,25.0,MEM,NBA,C,31.0,278.0,11.8,0.542,0.0,0.281,9.1,15.0,12.1,6.0,0.6,4.5,14.3,14.2,,0.3,0.4,0.6,0.107,,-2.9,1.1,-1.8,0.0
2006,26.0,MEM,NBA,C,51.0,732.0,17.3,0.632,0.0,0.527,13.1,22.0,17.6,3.2,1.1,3.5,16.1,16.1,,1.5,1.4,2.8,0.186,,-0.9,0.4,-0.5,0.3
2007,27.0,TOT,NBA,C,36.0,390.0,8.4,0.471,0.0,0.542,12.7,18.7,15.7,1.9,1.1,2.3,21.2,13.2,,-0.1,0.4,0.3,0.031,,-4.6,-0.7,-5.3,-0.3
2007,27.0,MEM,NBA,C,23.0,258.0,6.5,0.446,0.0,0.48,11.1,18.5,14.8,1.2,1.4,3.2,25.7,14.3,,-0.4,0.2,-0.2,-0.039,,-5.8,-0.5,-6.3,-0.3
2007,27.0,HOU,NBA,C,13.0,132.0,12.0,0.524,0.0,0.682,15.8,19.1,17.4,3.4,0.4,0.6,9.5,11.1,,0.3,0.2,0.5,0.169,,-2.2,-1.0,-3.2,0.0
