Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1992,26,526,SAC,Sacramento Kings,Pete Chilcutt,"September 14, 1968",23.0,NBA,PF,69.0,817.0,11.2,0.48,0.01,0.11,10.3,14.4,12.3,6.6,1.9,1.2,13.5,15.5,0.0,0.7,0.7,0.04,-2.2,-0.6,-2.8,-0.2
1993,26,526,SAC,Sacramento Kings,Pete Chilcutt,"September 14, 1968",24.0,NBA,PF,59.0,834.0,13.4,0.5,0.0,0.14,10.3,15.8,12.9,11.8,1.3,1.6,13.0,20.2,0.3,0.7,1.0,0.06,-1.4,-1.0,-2.4,-0.1
1994,31,526,TOT,Total After Trade,Pete Chilcutt,"September 14, 1968",25.0,NBA,PF,76.0,1365.0,12.7,0.47,0.03,0.14,10.1,19.8,14.9,9.7,1.9,1.8,13.4,17.2,0.1,1.4,1.5,0.05,-2.2,-0.1,-2.3,-0.1
1994,26,526,SAC,Sacramento Kings,Pete Chilcutt,"September 14, 1968",25.0,NBA,PF,46.0,974.0,13.6,0.48,0.0,0.16,11.0,19.6,15.2,11.2,2.2,1.8,13.8,17.6,0.2,1.1,1.3,0.06,-1.5,0.2,-1.4,0.2
1994,9,526,DET,Detroit Pistons,Pete Chilcutt,"September 14, 1968",25.0,NBA,PF,30.0,391.0,10.5,0.46,0.12,0.11,8.1,20.4,14.2,5.7,1.3,1.8,12.5,16.1,-0.1,0.3,0.2,0.02,-3.8,-0.8,-4.6,-0.3
1995,11,526,HOU,Houston Rockets,Pete Chilcutt,"September 14, 1968",26.0,NBA,PF,68.0,1347.0,11.0,0.52,0.26,0.13,9.5,17.1,13.5,7.1,0.9,2.2,15.0,13.6,0.6,1.4,2.1,0.07,-1.6,-0.6,-2.2,-0.1
1996,11,526,HOU,Houston Rockets,Pete Chilcutt,"September 14, 1968",27.0,NBA,PF,74.0,651.0,12.5,0.52,0.55,0.14,9.1,17.8,13.6,6.0,1.5,1.5,10.4,14.7,0.6,0.8,1.4,0.1,-0.4,-0.7,-1.1,0.1
1997,15,526,VAN,Vancouver Grizzlies,Pete Chilcutt,"September 14, 1968",28.0,NBA,PF,54.0,662.0,14.5,0.52,0.42,0.13,11.6,15.8,13.7,11.8,2.1,2.0,13.8,14.2,0.7,0.4,1.1,0.08,0.7,-0.5,0.2,0.4
1998,15,526,VAN,Vancouver Grizzlies,Pete Chilcutt,"September 14, 1968",29.0,NBA,PF,82.0,1420.0,12.6,0.53,0.36,0.16,6.3,18.5,12.4,11.3,1.9,1.8,13.9,14.0,1.2,0.8,2.0,0.07,-0.5,0.0,-0.5,0.5
1999,15,526,VAN,Vancouver Grizzlies,Pete Chilcutt,"September 14, 1968",30.0,NBA,PF,46.0,697.0,9.4,0.46,0.4,0.1,4.8,15.1,9.9,7.4,1.7,1.3,13.5,13.7,0.0,0.2,0.3,0.02,-1.7,-0.7,-2.4,-0.1
