Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1994.0,5.0,107,CHI,Chicago Bulls,B.J. Armstrong,26.0,10.0,10.0,36.0,5.5,10.6,0.52,0.7,1.2,0.58,4.8,9.4,0.51,0.55,3.6,4.4,0.82,0.2,2.2,2.4,2.5,0.8,0.0,0.9,2.1,15.3
1994.0,5.0,495,CHI,Chicago Bulls,Bill Cartwright,36.0,9.0,8.0,21.0,1.6,4.8,0.33,0.0,0.0,,1.6,4.8,0.33,0.33,1.4,1.8,0.81,2.1,2.8,4.9,1.2,0.3,0.2,0.7,2.9,4.6
1994.0,5.0,3067,CHI,Chicago Bulls,Bill Wennington,30.0,7.0,0.0,6.7,0.4,0.9,0.5,0.0,0.0,,0.4,0.9,0.5,0.5,0.3,0.4,0.67,0.6,0.4,1.0,0.6,0.0,0.1,0.1,2.0,1.1
,,270,,,Corie Blount,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1479,,,Dave Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
1994.0,5.0,1083,CHI,Chicago Bulls,Horace Grant,28.0,10.0,10.0,39.3,6.5,12.0,0.54,0.1,0.1,1.0,6.4,11.9,0.54,0.55,3.1,4.2,0.74,3.0,4.4,7.4,2.6,1.0,1.8,1.0,2.3,16.2
1994.0,5.0,864,CHI,Chicago Bulls,Jo Jo English,23.0,7.0,0.0,8.3,0.7,1.7,0.42,0.1,0.6,0.25,0.6,1.1,0.5,0.46,0.4,0.9,0.5,0.1,0.3,0.4,0.3,0.1,0.1,0.1,0.6,2.0
1994.0,5.0,2265,CHI,Chicago Bulls,John Paxson,33.0,9.0,0.0,6.4,0.3,0.8,0.43,0.0,0.1,0.0,0.3,0.7,0.5,0.43,0.0,0.0,,0.0,0.1,0.1,0.6,0.2,0.0,0.0,0.7,0.7
1994.0,5.0,1772,CHI,Chicago Bulls,Luc Longley,25.0,10.0,2.0,17.0,2.5,5.0,0.5,0.0,0.0,,2.5,5.0,0.5,0.5,1.3,1.8,0.72,1.3,3.2,4.5,1.8,0.6,0.8,2.1,3.8,6.3
1994.0,5.0,2099,CHI,Chicago Bulls,Pete Myers,30.0,10.0,10.0,23.5,2.9,5.6,0.52,0.0,0.4,0.0,2.9,5.2,0.56,0.52,1.2,2.1,0.57,1.0,0.9,1.9,2.8,0.8,0.4,1.7,2.1,7.0
1994.0,5.0,3175,CHI,Chicago Bulls,Scott Williams,25.0,10.0,0.0,15.1,2.4,5.7,0.42,0.0,0.0,,2.4,5.7,0.42,0.42,1.5,2.1,0.71,1.5,2.4,3.9,0.7,0.7,0.3,0.9,2.3,6.3
1994.0,5.0,2313,CHI,Chicago Bulls,Scottie Pippen,28.0,10.0,10.0,38.4,8.5,19.6,0.43,1.2,4.5,0.27,7.3,15.1,0.48,0.46,4.6,5.2,0.88,1.7,6.6,8.3,4.6,2.4,0.7,3.7,3.3,22.8
,,1624,,,Stacey King,,,,,,,,,,,,,,,,,,,,,,,,,,
1994.0,5.0,1598,CHI,Chicago Bulls,Steve Kerr,28.0,10.0,0.0,18.6,1.3,3.6,0.36,0.6,1.6,0.38,0.7,2.0,0.35,0.44,0.3,0.3,1.0,0.2,1.2,1.4,1.0,0.7,0.0,0.1,1.3,3.5
1994.0,5.0,1661,CHI,Chicago Bulls,Toni Kukoc,25.0,10.0,0.0,19.4,3.0,6.7,0.45,0.8,1.9,0.42,2.2,4.8,0.46,0.51,2.5,3.4,0.74,1.1,2.9,4.0,3.6,0.5,0.3,1.7,1.5,9.3
,,2282,,,Will Perdue,,,,,,,,,,,,,,,,,,,,,,,,,,
