Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1989,22.0,UTA,NBA,C,75.0,779.0,9.7,0.591,0.0,0.514,7.4,20.0,14.2,3.1,0.5,1.7,20.4,18.4,,0.1,1.4,1.5,0.093,,-5.2,0.2,-5.0,-0.6
1990,23.0,UTA,NBA,C,77.0,764.0,12.1,0.613,0.0,0.491,7.9,20.8,14.7,3.7,1.0,1.9,18.9,19.0,,0.6,1.1,1.7,0.107,,-4.0,0.1,-3.9,-0.4
1991,24.0,TOT,NBA,C,72.0,1122.0,7.5,0.473,0.0,0.378,8.1,22.4,15.1,5.0,0.6,1.2,16.8,15.8,,-0.8,1.0,0.2,0.007,,-5.5,-1.2,-6.6,-1.3
1991,24.0,SAC,NBA,C,32.0,378.0,5.6,0.436,0.0,0.281,7.9,18.5,13.0,7.0,0.5,1.9,18.8,15.4,,-0.5,0.3,-0.1,-0.018,,-6.7,-0.5,-7.2,-0.5
1991,24.0,CHH,NBA,C,40.0,744.0,8.4,0.489,0.0,0.424,8.3,24.3,16.1,4.0,0.7,0.9,15.8,16.0,,-0.3,0.6,0.3,0.02,,-4.8,-1.5,-6.3,-0.8
1992,25.0,CHH,NBA,C,59.0,716.0,9.4,0.555,0.006,0.331,7.2,24.0,15.5,5.4,0.6,1.5,18.1,12.2,,0.3,0.6,0.9,0.06,,-3.9,-0.6,-4.5,-0.5
1994,27.0,PHI,NBA,C,71.0,1163.0,10.4,0.527,0.007,0.455,7.1,19.6,13.3,11.1,0.8,1.8,20.0,16.0,,0.1,0.8,0.9,0.036,,-4.3,-0.6,-4.9,-0.9
1995,28.0,DET,NBA,C,57.0,623.0,12.2,0.572,0.012,0.436,8.8,24.0,16.3,3.5,1.2,1.8,16.5,17.0,,0.4,0.5,0.9,0.069,,-4.2,-1.5,-5.8,-0.6
1996,29.0,DET,NBA,C,18.0,155.0,8.8,0.634,0.0,0.448,6.5,19.5,13.3,1.1,0.7,2.0,24.1,14.1,,0.0,0.2,0.2,0.075,,-5.3,0.1,-5.2,-0.1
1997,30.0,TOT,NBA,C,20.0,126.0,4.9,0.444,0.0,0.364,4.6,29.0,16.6,6.4,1.3,1.2,20.7,17.8,,-0.3,0.1,-0.1,-0.045,,-10.1,-1.2,-11.3,-0.3
1997,30.0,CHH,NBA,C,1.0,11.0,-10.1,0.0,0.0,0.0,0.0,10.7,5.5,12.1,0.0,0.0,0.0,12.8,,-0.1,0.0,-0.1,-0.241,,-15.5,-6.0,-21.5,-0.1
1997,30.0,VAN,NBA,C,19.0,115.0,6.3,0.482,0.0,0.4,5.0,30.7,17.7,5.9,1.4,1.3,22.1,18.3,,-0.2,0.1,-0.1,-0.026,,-9.6,-0.7,-10.3,-0.3
