PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Desmond Mason,27,80,2893,14.8,0.526,0.006999999999999999,0.486,3.4,9.3,6.3,12.8,1.1,0.7,11.1,23.2,,3.6,0.7,4.3,0.071,,-0.1,-1.5,-1.6,0.3
Michael Redd,25,75,2848,18.3,0.536,0.207,0.305,2.9,10.0,6.4,11.4,1.2,0.2,7.6,27.8,,5.5,0.7,6.2,0.105,,2.8,-1.8,1.0,2.2
Joe Smith,29,74,2265,15.0,0.564,0.002,0.36700000000000005,9.2,18.9,14.0,4.9,1.0,1.2,9.9,16.1,,4.0,1.4,5.5,0.11599999999999999,,0.0,-0.9,-0.9,0.6
Mo Williams,22,80,2254,14.1,0.504,0.134,0.217,2.6,10.2,6.4,35.4,1.7,0.4,19.5,20.3,,1.2,1.0,2.2,0.046,,-0.4,-1.2,-1.5,0.2
Dan Gadzuric,26,81,1783,18.1,0.551,0.0,0.441,17.0,27.4,22.2,2.7,1.4,4.4,13.1,15.8,,2.8,2.4,5.2,0.14,,0.3,-0.2,0.1,1.0
Zaza Pachulia,20,74,1397,14.4,0.526,0.003,0.523,10.9,20.9,15.9,6.8,1.7,1.8,13.9,16.5,,1.6,1.3,2.9,0.099,,-1.1,-0.2,-1.3,0.2
Mike James,29,47,1167,16.0,0.535,0.33,0.196,2.3,10.0,6.1,27.6,1.8,0.3,13.8,22.6,,1.5,0.5,2.0,0.084,,1.8,-0.6,1.1,0.9
Toni Kukoč,36,53,1099,12.8,0.523,0.45299999999999996,0.23800000000000002,3.3,13.9,8.5,22.3,1.9,0.9,18.5,14.4,,0.8,0.7,1.5,0.066,,0.2,0.4,0.6,0.7
Erick Strickland,31,62,1014,8.1,0.45299999999999996,0.273,0.21100000000000002,1.3,10.7,6.0,17.8,1.6,0.1,16.2,17.8,,-0.6,0.4,-0.3,-0.012,,-3.8,-0.7,-4.6,-0.6
Marcus Fizer,26,54,903,11.6,0.498,0.021,0.353,3.7,19.2,11.4,11.8,1.5,1.1,15.7,20.2,,-0.2,0.7,0.4,0.023,,-2.7,-0.2,-2.9,-0.2
Keith Van Horn,29,33,818,14.7,0.545,0.27399999999999997,0.228,7.8,15.9,11.8,8.5,1.4,1.0,13.0,20.1,,1.0,0.5,1.4,0.084,,0.7,-0.4,0.2,0.5
Anthony Goldwire,33,24,482,15.9,0.5870000000000001,0.5870000000000001,0.19,2.2,10.3,6.2,25.3,1.6,0.0,9.6,13.7,,1.3,0.2,1.4,0.14300000000000002,,2.7,0.0,2.7,0.6
Kendall Gill,36,14,284,12.2,0.479,0.113,0.25,4.5,10.8,7.6,14.9,2.6,1.0,9.2,15.7,,0.3,0.2,0.5,0.079,,-1.7,1.3,-0.4,0.1
Calvin Booth,28,17,189,12.2,0.583,0.0,0.552,8.0,22.6,15.2,3.2,1.1,4.7,18.2,10.6,,0.2,0.2,0.4,0.096,,-2.0,1.4,-0.6,0.1
Zendon Hamilton,29,16,159,10.4,0.48,0.0,1.5,13.2,17.9,15.5,5.5,1.7,0.9,18.4,18.6,,0.0,0.1,0.1,0.038,,-3.9,-1.7,-5.5,-0.1
Daniel Santiago,28,11,105,4.3,0.426,0.0,0.524,6.7,14.7,10.6,1.4,1.5,2.8,13.4,12.9,,-0.1,0.1,0.0,0.012,,-8.6,-0.4,-9.1,-0.2
Reece Gaines,24,11,79,1.9,0.326,0.087,0.0,1.5,3.0,2.2,7.7,1.3,0.9,11.5,15.0,,-0.2,0.0,-0.2,-0.10400000000000001,,-6.8,-1.7,-8.5,-0.1
Eddie House,26,5,41,14.3,0.47100000000000003,0.353,0.0,0.0,8.7,4.3,20.2,2.6,0.0,0.0,18.9,,0.1,0.0,0.1,0.10400000000000001,,1.3,0.3,1.6,0.0
