PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Andre Drummond,25.0,79,79.0,2647,561,1052,0.5329999999999999,5,38,0.132,556,1014,0.5479999999999999,0.536,243,412,0.59,423,809,1232,112,136,138,175,272,1370
Blake Griffin,29.0,75,75.0,2622,619,1341,0.462,189,522,0.36200000000000004,430,819,0.525,0.532,414,550,0.753,100,465,565,402,52,28,253,199,1841
Reggie Jackson,28.0,82,82.0,2289,441,1047,0.42100000000000004,174,471,0.369,267,576,0.46399999999999997,0.504,204,236,0.8640000000000001,45,171,216,344,55,9,148,208,1260
Langston Galloway,27.0,80,4.0,1745,228,587,0.38799999999999996,135,380,0.355,93,207,0.449,0.503,81,96,0.8440000000000001,49,122,171,85,37,8,24,135,672
Bruce Brown,22.0,74,56.0,1449,125,314,0.39799999999999996,24,93,0.258,101,221,0.457,0.436,45,60,0.75,48,137,185,91,40,36,46,178,319
Luke Kennard,22.0,63,10.0,1437,228,520,0.43799999999999994,106,269,0.39399999999999996,122,251,0.486,0.54,51,61,0.836,12,171,183,114,26,10,57,92,613
Reggie Bullock,27.0,44,44.0,1355,182,441,0.413,114,294,0.38799999999999996,68,147,0.46299999999999997,0.542,56,64,0.875,20,103,123,109,24,5,54,79,534
Ish Smith,30.0,56,0.0,1251,205,489,0.419,44,135,0.326,161,354,0.455,0.46399999999999997,47,62,0.758,23,122,145,203,28,11,61,109,501
Stanley Johnson,22.0,48,7.0,961,133,349,0.381,51,181,0.282,82,168,0.488,0.45399999999999996,41,51,0.804,25,150,175,60,48,13,55,92,358
Zaza Pachulia,34.0,68,3.0,878,85,193,0.44,0,4,0.0,85,189,0.45,0.44,97,124,0.782,99,166,265,91,31,17,57,151,267
Wayne Ellington,31.0,28,26.0,764,115,273,0.42100000000000004,81,217,0.373,34,56,0.607,0.57,25,33,0.758,8,52,60,43,30,3,26,52,336
José Calderón,37.0,49,0.0,632,45,120,0.375,14,57,0.24600000000000002,31,63,0.49200000000000005,0.433,9,11,0.818,11,49,60,115,16,3,35,64,113
Glenn Robinson,25.0,47,18.0,610,74,176,0.42,18,62,0.29,56,114,0.491,0.47200000000000003,32,40,0.8,17,54,71,21,14,8,18,45,198
Thon Maker,21.0,29,5.0,563,50,134,0.373,23,75,0.307,27,59,0.45799999999999996,0.45899999999999996,36,47,0.7659999999999999,24,82,106,27,11,33,24,50,159
Jon Leuer,29.0,41,1.0,402,66,113,0.584,1,11,0.091,65,102,0.637,0.588,23,31,0.742,27,70,97,14,12,4,23,60,156
Khyri Thomas,22.0,26,0.0,195,22,69,0.319,10,35,0.28600000000000003,12,34,0.353,0.391,7,11,0.636,4,16,20,8,7,5,4,22,61
Henry Ellenson,22.0,2,0.0,25,4,10,0.4,2,4,0.5,2,6,0.33299999999999996,0.5,2,2,1.0,0,9,9,1,0,0,0,2,12
Sviatoslav Mykhailiuk,21.0,3,0.0,20,2,8,0.25,2,4,0.5,0,4,0.0,0.375,0,0,,1,1,2,4,1,0,1,0,6
Kalin Lucas,29.0,1,0.0,6,0,1,0.0,0,1,0.0,0,0,,0.0,2,2,1.0,0,3,3,1,0,0,0,1,2
Zach Lofton,26.0,1,0.0,4,0,1,0.0,0,1,0.0,0,0,,0.0,0,0,,0,0,0,0,1,0,1,0,0
Team Totals,,82,,19855,3185,7238,0.44,993,2854,0.348,2192,4384,0.5,0.509,1415,1893,0.747,936,2752,3688,1845,569,331,1135,1811,8778
