Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2006,10,753,GSW,Golden State Warriors,Ike Diogu,1983-09-11,22.0,NBA,PF,69.0,1031.0,15.8,0.6,0.0,0.5,10.0,14.9,12.4,4.9,0.7,2.2,16.1,21.0,1.7,1.0,2.6,0.12,-1.6,-0.6,-2.2,0.0
2007,31,753,TOT,Total After Trade,Ike Diogu,1983-09-11,23.0,NBA,PF,59.0,760.0,14.9,0.56,0.0,0.53,11.0,19.5,15.2,5.7,0.5,2.6,17.0,22.9,0.7,0.8,1.5,0.09,-2.5,-0.9,-3.4,-0.3
2007,10,753,GSW,Golden State Warriors,Ike Diogu,1983-09-11,23.0,NBA,PF,17.0,222.0,18.4,0.6,0.0,0.53,10.2,21.2,15.6,3.6,0.7,3.8,15.0,23.1,0.4,0.2,0.6,0.14,-0.7,0.0,-0.7,0.1
2007,12,753,IND,Indiana Pacers,Ike Diogu,1983-09-11,23.0,NBA,PF,42.0,538.0,13.5,0.54,0.0,0.52,11.4,18.8,15.0,6.5,0.5,2.1,17.9,22.8,0.3,0.6,0.9,0.08,-3.3,-1.3,-4.6,-0.3
2008,12,753,IND,Indiana Pacers,Ike Diogu,1983-09-11,24.0,NBA,PF,30.0,305.0,17.2,0.54,0.0,0.35,13.3,17.1,15.2,5.7,1.1,0.7,11.4,24.8,0.4,0.3,0.7,0.12,-0.9,-2.3,-3.2,-0.1
2009,31,753,TOT,Total After Trade,Ike Diogu,1983-09-11,25.0,NBA,PF,29.0,215.0,20.3,0.61,0.03,0.72,14.4,16.6,15.5,2.7,0.7,1.1,11.0,23.2,0.6,0.1,0.7,0.16,1.6,-2.6,-1.1,0.1
2009,25,753,POR,Portland Trail Blazers,Ike Diogu,1983-09-11,25.0,NBA,PF,19.0,73.0,11.4,0.49,0.0,1.05,20.1,8.6,14.4,0.0,0.8,2.2,17.8,21.8,0.0,0.1,0.1,0.06,-4.1,-3.3,-7.3,-0.1
2009,26,753,SAC,Sacramento Kings,Ike Diogu,1983-09-11,25.0,NBA,PF,10.0,142.0,24.9,0.66,0.04,0.6,11.4,20.7,16.0,4.1,0.7,0.5,7.9,23.8,0.6,0.0,0.6,0.21,4.5,-2.3,2.1,0.1
2011,13,753,LAC,Los Angeles Clippers,Ike Diogu,1983-09-11,27.0,NBA,PF,36.0,470.0,13.7,0.59,0.0,0.42,10.3,18.3,14.3,0.7,0.3,0.5,11.2,18.7,0.7,0.3,1.0,0.1,-2.4,-2.5,-4.9,-0.3
2012,27,753,SAS,San Antonio Spurs,Ike Diogu,1983-09-11,28.0,NBA,PF,2.0,14.0,-2.9,0.35,0.0,1.0,0.0,8.0,4.1,0.0,0.0,0.0,25.8,12.6,0.0,0.0,0.0,-0.12,-9.2,-3.1,-12.3,0.0
